pattern|total_frequency |label|label_frequency|
s.s.S.s|18|Botnet-TCP-HTTP-Persistent-Down|18|
U.u.d.u|18|Botnet-ICMP|18|
U.u.U.D|18|Botnet-ICMP|18|
S.s.s.s|18|Botnet-TCP-HTTP-Persistent-Down|18|
.u.d.U.|18|Botnet-ICMP|18|
.U.d.u.|18|Botnet-ICMP|18|
u.d.u.U|17|Botnet-ICMP|17|
s.s.s.S|17|Botnet-TCP-HTTP-Persistent-Down|17|
r.R.R.r|17|Botnet-UDP-Attempt|9|
r.R.R.r|17|Normal-UDP-DNS|8|
i+i+i+i|17|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|17|
U.u.D.D|17|Botnet-ICMP|17|
R.r.R.R|17|Botnet-UDP-Attempt|3|
R.r.R.R|17|Normal-UDP-DNS|14|
R.R.r.R|17|Botnet-UDP-Attempt|2|
R.R.r.R|17|Normal-UDP-DNS|15|
.R.R.U.|17|Normal-UDP-DNS|17|
.R.A.r.|17|Botnet-UDP-Attempt|4|
.R.A.r.|17|Normal-UDP-DNS|13|
z.z.z.Z|16|Botnet-ICMP|16|
r.r.r.A|16|Botnet-UDP-Attempt|9|
r.r.r.A|16|Normal-UDP-DNS|7|
d.u.u.U|16|Botnet-ICMP|16|
Z.Z.z.z|16|Botnet-ICMP|16|
U.D.u.U|16|Botnet-ICMP|16|
R.r.r.R|16|Botnet-UDP-Attempt|10|
R.r.r.R|16|Normal-Grill|1|
R.r.r.R|16|Normal-UDP-DNS|5|
R.R.R.r|16|Botnet-UDP-Attempt|6|
R.R.R.r|16|Normal-UDP-DNS|10|
.s.w.s.|16|Botnet-TCP-HTTP-Persistent-Down|16|
.U.U.R.|16|Normal-UDP-DNS|16|
.R.R.D.|16|Normal-UDP-DNS|16|
.A.r.R.|16|Botnet-UDP-Attempt|6|
.A.r.R.|16|Normal-UDP-DNS|10|
z.z.Z.z|15|Botnet-ICMP|15|
s.S.s.s|15|Botnet-TCP-HTTP-Persistent-Down|15|
d.u.U.u|15|Botnet-ICMP|15|
Z.z.z.z|15|Botnet-ICMP|15|
R.U.R.U|15|Normal-UDP-DNS|15|
D.D.u.U|15|Botnet-ICMP|15|
.s.s.w.|15|Botnet-TCP-HTTP-Persistent-Down|15|
.U.U.d.|15|Botnet-ICMP|14|
.U.U.d.|15|Normal-UDP-DNS|1|
.U.D.D.|15|Botnet-ICMP|15|
.S.B.S.|15|Botnet-TCP-HTTP-Persistent-Down|15|
.R.R.u.|15|Normal-UDP-DNS|15|
.D.D.U.|15|Botnet-ICMP|15|
z.z.Z.Z|14|Botnet-ICMP|14|
z.Z.Z.z|14|Botnet-ICMP|14|
Z.Z.Z.z|14|Botnet-ICMP|14|
U.R.U.R|14|Normal-UDP-DNS|14|
D.u.D.U|14|Botnet-ICMP|14|
.u.d.D.|14|Botnet-ICMP|14|
.W.S.S.|14|Botnet-TCP-HTTP-Persistent-Down|14|
,z,z,z,|14|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|14|
,H,y,y,|14|Botnet-TCP-HTTP-CC-Custom-Encryption|7|
,H,y,y,|14|Botnet-TCP-CC-Not-Encrypted|3|
,H,y,y,|14|Botnet-TCP-HTTPS-Established-Microsoft|2|
,H,y,y,|14|Botnet-TCP-HTTP-Established-SSL|1|
,H,y,y,|14|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
z.Z.Z.Z|13|Botnet-ICMP|13|
r.R.r.R|13|Botnet-UDP-Attempt|7|
r.R.r.R|13|Normal-UDP-DNS|6|
r.A.r.R|13|Botnet-UDP-Attempt|7|
r.A.r.R|13|Normal-Grill|1|
r.A.r.R|13|Normal-UDP-DNS|5|
Z.z.z.Z|13|Botnet-ICMP|13|
D.D.D.u|13|Botnet-ICMP|13|
.z.I.z.|13|Botnet-ICMP|13|
.w.s.S.|13|Botnet-TCP-HTTP-Persistent-Down|13|
.u.U.d.|13|Botnet-ICMP|13|
.r.r.a.|13|Botnet-UDP-Attempt|3|
.r.r.a.|13|Normal-Grill|7|
.r.r.a.|13|Normal-Stribrek|1|
.r.r.a.|13|Normal-UDP-DNS|2|
.Z.z.Z.|13|Botnet-ICMP|13|
.S.W.S.|13|Botnet-TCP-HTTP-Persistent-Down|13|
.S.S.W.|13|Botnet-TCP-HTTP-Persistent-Down|13|
.D.u.d.|13|Botnet-ICMP|13|
.D.R.R.|13|Normal-UDP-DNS|13|
.B.S.S.|13|Botnet-TCP-HTTP-Persistent-Down|13|
u.d.U.U|12|Botnet-ICMP|12|
u.U.u.d|12|Botnet-ICMP|12|
u.D.D.D|12|Botnet-ICMP|12|
r.r.R.r|12|Botnet-UDP-Attempt|10|
r.r.R.r|12|Normal-UDP-DNS|2|
U.U.u.d|12|Botnet-ICMP|12|
U.U.d.u|12|Botnet-ICMP|12|
S.s.S.s|12|Botnet-TCP-HTTP-Persistent-Down|12|
.z.z.I.|12|Botnet-ICMP|12|
.U.d.U.|12|Botnet-ICMP|11|
.U.d.U.|12|Normal-UDP-DNS|1|
.S.S.w.|12|Botnet-TCP-HTTP-Persistent-Down|12|
.R.D.R.|12|Normal-UDP-DNS|12|
.D.d.u.|12|Botnet-ICMP|12|
,H,H,H,|12|Botnet-TCP-CC-Not-Encrypted|9|
,H,H,H,|12|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
,H,H,H,|12|Botnet-TCP-HTTP-Established-SSL|1|
z.Z.z.z|11|Botnet-ICMP|11|
r.R.r.r|11|Botnet-UDP-Attempt|8|
r.R.r.r|11|Normal-UDP-DNS|3|
d.U.U.U|11|Botnet-ICMP|11|
U.d.u.u|11|Botnet-ICMP|11|
U.D.u.D|11|Botnet-ICMP|11|
R.D.R.R|11|Normal-UDP-DNS|11|
R.A.R.R|11|Botnet-UDP-Attempt|5|
R.A.R.R|11|Normal-UDP-DNS|6|
D.u.d.u|11|Botnet-ICMP|11|
A.r.r.r|11|Botnet-UDP-Attempt|7|
A.r.r.r|11|Normal-UDP-DNS|4|
.w.s.s.|11|Botnet-TCP-HTTP-Persistent-Down|11|
.u.D.d.|11|Botnet-ICMP|11|
.s.w.S.|11|Botnet-TCP-HTTP-Persistent-Down|11|
.s.s.B.|11|Botnet-TCP-HTTP-Persistent-Down|11|
.r.A.R.|11|Botnet-UDP-Attempt|5|
.r.A.R.|11|Normal-UDP-DNS|6|
.W.s.s.|11|Botnet-TCP-HTTP-Persistent-Down|11|
.S.w.s.|11|Botnet-TCP-HTTP-Persistent-Down|11|
.S.S.B.|11|Botnet-TCP-HTTP-Persistent-Down|11|
.R.A.R.|11|Botnet-UDP-Attempt|4|
.R.A.R.|11|Normal-UDP-DNS|7|
.A.r.A.|11|Botnet-UDP-Attempt|3|
.A.r.A.|11|Normal-UDP-DNS|8|
,z,z,I,|11|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|11|
,y,y,H,|11|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
,y,y,H,|11|Botnet-TCP-CC-Not-Encrypted|3|
,y,y,H,|11|Botnet-TCP-HTTPS-Established-Microsoft|1|
,y,y,H,|11|Botnet-TCP-HTTP-Established-SSL|1|
,y,y,H,|11|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
,y,H,y,|11|Botnet-TCP-HTTP-CC-Custom-Encryption|7|
,y,H,y,|11|Botnet-TCP-CC-Not-Encrypted|1|
,y,H,y,|11|Botnet-TCP-HTTPS-Established-Microsoft|2|
,y,H,y,|11|Botnet-TCP-Established-Custom-Encryption|1|
v,v,v,v|10|Botnet-TCP-HTTP-Persistent-Down|10|
u.u.d.D|10|Botnet-ICMP|10|
s.S.s.S|10|Botnet-TCP-HTTP-Persistent-Down|10|
r.r.A.r|10|Botnet-UDP-Attempt|6|
r.r.A.r|10|Normal-UDP-DNS|4|
Z.Z.Z.Z|10|Botnet-ICMP|10|
R.R.D.R|10|Normal-UDP-DNS|10|
R.R.A.r|10|Botnet-UDP-Attempt|3|
R.R.A.r|10|Normal-UDP-DNS|7|
.r.a.r.|10|Botnet-UDP-Attempt|3|
.r.a.r.|10|Normal-Grill|5|
.r.a.r.|10|Normal-Stribrek|1|
.r.a.r.|10|Normal-UDP-DNS|1|
.r.R.A.|10|Botnet-UDP-Attempt|4|
.r.R.A.|10|Normal-UDP-DNS|6|
.d.U.u.|10|Botnet-ICMP|10|
.Z.z.I.|10|Botnet-ICMP|10|
.S.s.w.|10|Botnet-TCP-HTTP-Persistent-Down|10|
.R.r.A.|10|Botnet-UDP-Attempt|5|
.R.r.A.|10|Normal-UDP-DNS|5|
.R.U.U.|10|Normal-UDP-DNS|10|
.I.z.z.|10|Botnet-ICMP|10|
.B.s.S.|10|Botnet-TCP-HTTP-Persistent-Down|10|
,z,I,I,|10|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|10|
,y,h,y,|10|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
,y,h,y,|10|Botnet-TCP-CC-Not-Encrypted|4|
,y,h,y,|10|Botnet-TCP-HTTP-Established-SSL|1|
,v,v,v,|10|Botnet-TCP-HTTP-Persistent-Down|10|
y,y,y,y|9|Botnet-TCP-HTTP-CC-Custom-Encryption|6|
y,y,y,y|9|Botnet-TCP-HTTPS-Established-Microsoft|2|
y,y,y,y|9|Botnet-TCP-HTTP-Established-SSL|1|
u.u.d.U|9|Botnet-ICMP|9|
s.s.w.s|9|Botnet-TCP-HTTP-Persistent-Down|9|
r.a.r.r|9|Botnet-UDP-Attempt|3|
r.a.r.r|9|Normal-Grill|5|
r.a.r.r|9|Normal-UDP-DNS|1|
r.A.r.r|9|Botnet-UDP-Attempt|5|
r.A.r.r|9|Normal-UDP-DNS|4|
d.u.u.D|9|Botnet-ICMP|9|
d.u.U.U|9|Botnet-ICMP|8|
d.u.U.U|9|Normal-UDP-DNS|1|
U.d.U.U|9|Botnet-ICMP|8|
U.d.U.U|9|Normal-UDP-DNS|1|
U.U.D.D|9|Botnet-ICMP|9|
R.r.R.r|9|Botnet-UDP-Attempt|3|
R.r.R.r|9|Normal-UDP-DNS|6|
R.U.R.R|9|Normal-UDP-DNS|9|
R.R.R.U|9|Normal-UDP-DNS|9|
R.R.A.R|9|Botnet-UDP-Attempt|3|
R.R.A.R|9|Normal-UDP-DNS|6|
I.z.z.z|9|Botnet-ICMP|9|
D.D.U.U|9|Botnet-ICMP|9|
B.S.S.S|9|Botnet-TCP-HTTP-Persistent-Down|9|
.w.S.S.|9|Botnet-TCP-HTTP-Persistent-Down|9|
.s.S.w.|9|Botnet-TCP-HTTP-Persistent-Down|9|
.s.B.S.|9|Botnet-TCP-HTTP-Persistent-Down|9|
.r.R,R.|9|Botnet-UDP-Attempt|6|
.r.R,R.|9|Normal-Grill|2|
.r.R,R.|9|Normal-UDP-DNS|1|
.d.u.D.|9|Botnet-ICMP|9|
.d.D.u.|9|Botnet-ICMP|9|
.b.s.S.|9|Botnet-TCP-HTTP-Persistent-Down|9|
.b.S.S.|9|Botnet-TCP-HTTP-Persistent-Down|9|
.a.r.r.|9|Botnet-UDP-Attempt|2|
.a.r.r.|9|Normal-Grill|6|
.a.r.r.|9|Normal-UDP-DNS|1|
.U.r.r.|9|Normal-UDP-DNS|9|
.S.W.s.|9|Botnet-TCP-HTTP-Persistent-Down|9|
.R.U.r.|9|Normal-UDP-DNS|9|
.R,R.r.|9|Botnet-UDP-Attempt|5|
.R,R.r.|9|Normal-Grill|3|
.R,R.r.|9|Normal-UDP-DNS|1|
.B.S.s.|9|Botnet-TCP-HTTP-Persistent-Down|9|
,y,y,h,|9|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
,y,y,h,|9|Botnet-TCP-CC-Not-Encrypted|3|
,y,y,h,|9|Botnet-TCP-HTTP-Established-SSL|1|
,y,h,H,|9|Botnet-TCP-HTTP-CC-Custom-Encryption|6|
,y,h,H,|9|Botnet-TCP-CC-Not-Encrypted|1|
,y,h,H,|9|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
,h,H,h,|9|Botnet-TCP-HTTP-CC-Custom-Encryption|3|
,h,H,h,|9|Botnet-TCP-CC-Not-Encrypted|6|
z,z,z,z|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|8|
y,H,y,y|8|Botnet-TCP-HTTP-CC-Custom-Encryption|4|
y,H,y,y|8|Botnet-TCP-CC-Not-Encrypted|1|
y,H,y,y|8|Botnet-TCP-HTTPS-Established-Microsoft|2|
y,H,y,y|8|Botnet-TCP-Established-Custom-Encryption|1|
u.d.D.u|8|Botnet-ICMP|8|
u.D.u.d|8|Botnet-ICMP|8|
u.D.d.u|8|Botnet-ICMP|8|
d.U.U.u|8|Botnet-ICMP|8|
U.u.d.U|8|Botnet-ICMP|8|
U.u.U.d|8|Botnet-ICMP|8|
U.U.U.d|8|Botnet-ICMP|8|
U.U.U.R|8|Normal-UDP-DNS|8|
S.b.b.d|8|Normal-UDP-DNS|8|
S.S.B.S|8|Botnet-TCP-HTTP-Persistent-Down|8|
S.B.S.S|8|Botnet-TCP-HTTP-Persistent-Down|8|
R.R.u.R|8|Normal-UDP-DNS|8|
R.R.r.A|8|Botnet-UDP-Attempt|3|
R.R.r.A|8|Normal-UDP-DNS|5|
R.R.U.R|8|Normal-UDP-DNS|8|
D.U.U.D|8|Botnet-ICMP|8|
A.R.R.R|8|Botnet-UDP-Attempt|4|
A.R.R.R|8|Normal-UDP-DNS|4|
.z.I.Z.|8|Botnet-ICMP|8|
.y.y.y.|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|8|
.s.W.S.|8|Botnet-TCP-HTTP-Persistent-Down|8|
.s.S.W.|8|Botnet-TCP-HTTP-Persistent-Down|8|
.s.S.B.|8|Botnet-TCP-HTTP-Persistent-Down|8|
.r.r,r.|8|Botnet-UDP-Attempt|5|
.r.r,r.|8|Normal-Grill|3|
.b.b.d.|8|Normal-UDP-DNS|8|
.S.w.S.|8|Botnet-TCP-HTTP-Persistent-Down|8|
.R.u.R.|8|Normal-UDP-DNS|8|
.R.R.d.|8|Normal-UDP-DNS|8|
.R.R,R.|8|Botnet-UDP-Attempt|6|
.R.R,R.|8|Normal-TCP-HTTP-CVUT-WebServer|2|
.R,r.r.|8|Botnet-UDP-Attempt|6|
.R,r.r.|8|Normal-Grill|2|
,R.r.r.|8|Botnet-UDP-Attempt|4|
,R.r.r.|8|Normal-Grill|4|
,I,I,z,|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|8|
,H,h,h,|8|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
,H,h,h,|8|Botnet-TCP-CC-Not-Encrypted|6|
,H,h,h,|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
,H,H,y,|8|Botnet-TCP-HTTP-CC-Custom-Encryption|3|
,H,H,y,|8|Botnet-TCP-CC-Not-Encrypted|3|
,H,H,y,|8|Botnet-TCP-HTTPS-Established-Microsoft|1|
,H,H,y,|8|Botnet-TCP-HTTP-Established-SSL|1|
z.z.z.I|7|Botnet-ICMP|7|
z.z.I.z|7|Botnet-ICMP|7|
z.I.z.z|7|Botnet-ICMP|7|
u.u.D.d|7|Botnet-ICMP|7|
u.U.d.U|7|Botnet-ICMP|7|
u.D.D.U|7|Botnet-ICMP|7|
s.w.s.S|7|Botnet-TCP-HTTP-Persistent-Down|7|
r.r.r.a|7|Botnet-UDP-Attempt|2|
r.r.r.a|7|Normal-Grill|4|
r.r.r.a|7|Normal-Stribrek|1|
d.U.u.u|7|Botnet-ICMP|7|
Z.z.Z.Z|7|Botnet-ICMP|7|
Z.Z.z.I|7|Botnet-ICMP|7|
U.U.R.R|7|Normal-UDP-DNS|7|
U.D.D.u|7|Botnet-ICMP|7|
S.W.S.S|7|Botnet-TCP-HTTP-Persistent-Down|7|
S.S.S.W|7|Botnet-TCP-HTTP-Persistent-Down|7|
S.S.S.B|7|Botnet-TCP-HTTP-Persistent-Down|7|
R.u.R.R|7|Normal-UDP-DNS|7|
R.A.r.r|7|Botnet-UDP-Attempt|3|
R.A.r.r|7|Normal-UDP-DNS|4|
H,y,y,y|7|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
