pattern|total_frequency |label|label_frequency|
H,H,|36|Botnet-TCP-CC-Not-Encrypted|19|
H,H,|36|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|9|
H,H,|36|Botnet-TCP-HTTPS-Established-Microsoft|1|
H,H,|36|Botnet-TCP-HTTP-Established-SSL|2|
H,H,|36|Botnet-TCP-Established-Custom-Encryption|1|
,H,H|36|Botnet-TCP-HTTP-CC-Custom-Encryption|4|
,H,H|36|Botnet-TCP-CC-Not-Encrypted|19|
,H,H|36|Botnet-TCP-HTTPS-Established-Microsoft|1|
,H,H|36|Botnet-TCP-HTTP-Established-SSL|2|
,H,H|36|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|10|
,z,z|35|Botnet-ICMP|1|
,z,z|35|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|34|
w.s.|34|Botnet-TCP-HTTP-Persistent-Down|34|
s.w.|34|Botnet-TCP-HTTP-Persistent-Down|34|
d.U.|34|Botnet-ICMP|32|
d.U.|34|Normal-UDP-DNS|2|
.w.s|34|Botnet-TCP-HTTP-Persistent-Down|34|
.s.w|34|Botnet-TCP-HTTP-Persistent-Down|34|
.d.U|34|Botnet-ICMP|32|
.d.U|34|Normal-UDP-DNS|2|
A.r.|33|Normal-Grill|2|
A.r.|33|Normal-UDP-DNS|31|
y,H,|32|Botnet-TCP-HTTP-CC-Custom-Encryption|11|
y,H,|32|Botnet-TCP-CC-Not-Encrypted|8|
y,H,|32|Botnet-TCP-Established-Custom-Encryption|1|
y,H,|32|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|6|
y,H,|32|Botnet-TCP-HTTPS-Established-Microsoft|3|
y,H,|32|Botnet-TCP-HTTP-Established-SSL|2|
y,H,|32|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
.A.r|32|Normal-Grill|1|
.A.r|32|Normal-UDP-DNS|31|
.u.R|31|Normal-UDP-DNS|31|
.S.w|31|Botnet-TCP-HTTP-Persistent-Down|31|
z,I,|30|Botnet-ICMP|1|
z,I,|30|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|29|
U.d.|30|Botnet-ICMP|29|
U.d.|30|Normal-UDP-DNS|1|
.U.d|30|Botnet-ICMP|29|
.U.d|30|Normal-UDP-DNS|1|
v,v,|29|Botnet-TCP-HTTP-Persistent-Down|29|
r.A.|29|Normal-Grill|1|
r.A.|29|Normal-UDP-DNS|28|
S.w.|29|Botnet-TCP-HTTP-Persistent-Down|29|
S.W.|29|Botnet-TCP-HTTP-Persistent-Down|29|
.r.A|29|Normal-Grill|1|
.r.A|29|Normal-UDP-DNS|28|
.S.W|29|Botnet-TCP-HTTP-Persistent-Down|29|
W.S.|27|Botnet-TCP-HTTP-Persistent-Down|27|
H,y,|27|Botnet-TCP-HTTP-CC-Custom-Encryption|13|
H,y,|27|Botnet-TCP-CC-Not-Encrypted|6|
H,y,|27|Botnet-TCP-Established-Custom-Encryption|1|
H,y,|27|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
H,y,|27|Botnet-TCP-HTTPS-Established-Microsoft|3|
H,y,|27|Botnet-TCP-HTTP-Established-SSL|1|
H,y,|27|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
B.S.|27|Botnet-TCP-HTTP-Persistent-Down|27|
.W.S|27|Botnet-TCP-HTTP-Persistent-Down|27|
.B.S|27|Botnet-TCP-HTTP-Persistent-Down|27|
,y,H|27|Botnet-TCP-HTTP-CC-Custom-Encryption|11|
,y,H|27|Botnet-TCP-CC-Not-Encrypted|7|
,y,H|27|Botnet-TCP-Established-Custom-Encryption|1|
,y,H|27|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|3|
,y,H|27|Botnet-TCP-HTTPS-Established-Microsoft|2|
,y,H|27|Botnet-TCP-HTTP-Established-SSL|2|
,y,H|27|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
,h,H|27|Botnet-TCP-HTTP-CC-Custom-Encryption|6|
,h,H|27|Botnet-TCP-CC-Not-Encrypted|15|
,h,H|27|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
,h,H|27|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|5|
z.I.|26|Botnet-ICMP|26|
y.y.|26|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|25|
y.y.|26|Botnet-TCP-Established-Custom-Encryption|1|
w.S.|26|Botnet-TCP-HTTP-Persistent-Down|26|
h,H,|26|Botnet-TCP-HTTP-CC-Custom-Encryption|6|
h,H,|26|Botnet-TCP-CC-Not-Encrypted|15|
h,H,|26|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
h,H,|26|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|4|
R.u.|26|Normal-UDP-DNS|26|
R.A.|26|Normal-UDP-DNS|26|
I,I,|26|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|26|
.z.I|26|Botnet-ICMP|25|
.z.I|26|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
.w.S|26|Botnet-TCP-HTTP-Persistent-Down|26|
,I,I|26|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|26|
y,h,|25|Botnet-TCP-HTTP-CC-Custom-Encryption|12|
y,h,|25|Botnet-TCP-CC-Not-Encrypted|9|
y,h,|25|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|3|
y,h,|25|Botnet-TCP-HTTP-Established-SSL|1|
u.R.|25|Normal-UDP-DNS|25|
S.b.|25|Botnet-TCP-HTTP-Persistent-Down|17|
S.b.|25|Normal-UDP-DNS|8|
S.B.|25|Botnet-TCP-HTTP-Persistent-Down|24|
S.B.|25|Normal-UDP-DNS|1|
H,h,|25|Botnet-TCP-HTTP-CC-Custom-Encryption|4|
H,h,|25|Botnet-TCP-CC-Not-Encrypted|17|
H,h,|25|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|4|
.S.B|25|Botnet-TCP-HTTP-Persistent-Down|24|
.S.B|25|Normal-UDP-DNS|1|
,H,h|25|Botnet-TCP-HTTP-CC-Custom-Encryption|4|
,H,h|25|Botnet-TCP-CC-Not-Encrypted|17|
,H,h|25|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|4|
i+i+|24|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|24|
R.D.|24|Normal-UDP-DNS|24|
.R.u|24|Normal-UDP-DNS|24|
.R.A|24|Normal-UDP-DNS|24|
,h,y|24|Botnet-TCP-HTTP-CC-Custom-Encryption|8|
,h,y|24|Botnet-TCP-CC-Not-Encrypted|10|
,h,y|24|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|5|
,h,y|24|Botnet-TCP-HTTP-Established-SSL|1|
+i+i|24|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|24|
W.s.|23|Botnet-TCP-HTTP-Persistent-Down|23|
.W.s|23|Botnet-TCP-HTTP-Persistent-Down|23|
,z,I|23|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|23|
U.r.|22|Normal-UDP-DNS|22|
.R.D|22|Normal-UDP-DNS|22|
,y,h|22|Botnet-TCP-HTTP-CC-Custom-Encryption|12|
,y,h|22|Botnet-TCP-CC-Not-Encrypted|7|
,y,h|22|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
,y,h|22|Botnet-TCP-HTTP-Established-SSL|1|
,v,v|22|Botnet-TCP-HTTP-Persistent-Down|22|
,I,z|22|Botnet-ICMP|1|
,I,z|22|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|21|
I,z,|21|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|21|
.a.r|21|Normal-Grill|15|
.a.r|21|Normal-Stribrek|2|
.a.r|21|Normal-UDP-DNS|4|
s.B.|20|Botnet-TCP-HTTP-Persistent-Down|20|
b.S.|20|Botnet-TCP-HTTP-Persistent-Down|20|
I.z.|20|Botnet-ICMP|20|
B.s.|20|Botnet-TCP-HTTP-Persistent-Down|20|
.s.B|20|Botnet-TCP-HTTP-Persistent-Down|20|
.b.S|20|Botnet-TCP-HTTP-Persistent-Down|20|
.U.r|20|Normal-UDP-DNS|20|
.I.z|20|Botnet-ICMP|20|
.B.s|20|Botnet-TCP-HTTP-Persistent-Down|20|
r.a.|19|Normal-Grill|14|
r.a.|19|Normal-Stribrek|2|
r.a.|19|Normal-UDP-DNS|3|
r.U.|19|Normal-UDP-DNS|19|
a.r.|19|Normal-Grill|14|
a.r.|19|Normal-Stribrek|1|
a.r.|19|Normal-UDP-DNS|4|
V.V,|19|Botnet-TCP-HTTP-Persistent-Down|19|
.y.y|19|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|19|
.r.U|19|Normal-UDP-DNS|19|
.S.b|19|Botnet-TCP-HTTP-Persistent-Down|17|
.S.b|19|Normal-UDP-DNS|2|
s.W.|18|Botnet-TCP-HTTP-Persistent-Down|18|
.s.W|18|Botnet-TCP-HTTP-Persistent-Down|18|
.r.a|18|Normal-Grill|13|
.r.a|18|Normal-Stribrek|2|
.r.a|18|Normal-UDP-DNS|3|
s.b.|17|Botnet-TCP-HTTP-Persistent-Down|17|
h,y,|17|Botnet-TCP-HTTP-CC-Custom-Encryption|8|
h,y,|17|Botnet-TCP-CC-Not-Encrypted|7|
h,y,|17|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
h,y,|17|Botnet-TCP-HTTP-Established-SSL|1|
Y.Y,|17|Botnet-TCP-CC-Not-Encrypted|15|
Y.Y,|17|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
A.R.|17|Normal-UDP-DNS|17|
.s.b|17|Botnet-TCP-HTTP-Persistent-Down|17|
.D.R|17|Normal-UDP-DNS|17|
.A.R|17|Normal-UDP-DNS|17|
,V.V|17|Botnet-TCP-HTTP-Persistent-Down|17|
u.r.|16|Normal-UDP-DNS|16|
r.u.|16|Normal-UDP-DNS|16|
b.s.|16|Botnet-TCP-HTTP-Persistent-Down|16|
b.b.|16|Botnet-TCP-HTTP-Persistent-Down|8|
b.b.|16|Normal-UDP-DNS|8|
D.d.|16|Botnet-ICMP|16|
D.R.|16|Normal-UDP-DNS|16|
.u.r|16|Normal-UDP-DNS|16|
.r.u|16|Normal-UDP-DNS|16|
.b.s|16|Botnet-TCP-HTTP-Persistent-Down|16|
.b.b|16|Botnet-TCP-HTTP-Persistent-Down|8|
.b.b|16|Normal-UDP-DNS|8|
.D.d|16|Botnet-ICMP|16|
,Y.Y|16|Botnet-TCP-CC-Not-Encrypted|14|
,Y.Y|16|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
d.D.|15|Botnet-ICMP|15|
.d.D|15|Botnet-ICMP|15|
,y.y|15|Botnet-TCP-HTTPS-Established-Microsoft|1|
,y.y|15|Botnet-TCP-Established-Custom-Encryption|1|
,y.y|15|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|13|
I+I+|14|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|14|
.w.w|14|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
.w.w|14|Botnet-TCP-HTTP-Persistent-Down|13|
.V,v|14|Botnet-TCP-HTTP-Persistent-Down|14|
+I+I|14|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|14|
w.w.|13|Botnet-TCP-HTTP-Persistent-Down|13|
v,V.|13|Botnet-TCP-HTTP-Persistent-Down|13|
Y,H,|13|Botnet-TCP-HTTP-CC-Custom-Encryption|4|
Y,H,|13|Botnet-TCP-CC-Not-Encrypted|8|
Y,H,|13|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
,v,V|13|Botnet-TCP-HTTP-Persistent-Down|13|
y,y.|12|Botnet-TCP-HTTPS-Established-Microsoft|1|
y,y.|12|Botnet-TCP-Established-Custom-Encryption|3|
y,y.|12|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|8|
r.r,|12|Normal-Grill|12|
R,R.|12|Normal-Grill|4|
R,R.|12|Normal-TCP-HTTP-CVUT-WebServer|2|
R,R.|12|Normal-UDP-DNS|6|
.d.R|12|Normal-UDP-DNS|12|
.R,R|12|Normal-Grill|4|
.R,R|12|Normal-TCP-HTTP-CVUT-WebServer|2|
.R,R|12|Normal-UDP-DNS|6|
.I.Z|12|Botnet-ICMP|10|
.I.Z|12|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
V.V.|11|Botnet-TCP-HTTP-Persistent-Down|10|
V.V.|11|Normal-UDP-DNS|1|
i,I,|10|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|10|
V.v.|10|Botnet-TCP-HTTP-Persistent-Down|10|
R.a.|10|Normal-Grill|2|
R.a.|10|Normal-UDP-DNS|8|
R+R.|10|Normal-UDP-DNS|10|
.a.R|10|Normal-Grill|2|
.a.R|10|Normal-UDP-DNS|8|
.V.V|10|Botnet-TCP-HTTP-Persistent-Down|9|
.V.V|10|Normal-UDP-DNS|1|
.R+R|10|Normal-UDP-DNS|10|
,i,I|10|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|10|
z,w,|9|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|9|
r.D.|9|Normal-UDP-DNS|9|
b.d.|9|Normal-UDP-DNS|9|
Y,y,|9|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
Y,y,|9|Botnet-TCP-CC-Not-Encrypted|3|
Y,y,|9|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
V,v,|9|Botnet-TCP-HTTP-Persistent-Down|9|
I.Z.|9|Botnet-ICMP|9|
I,H,|9|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|9|
H.H.|9|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|8|
H.H.|9|Botnet-TCP-Established-Custom-Encryption|1|
A,Y.|9|Botnet-TCP-CC-Not-Encrypted|9|
.r.D|9|Normal-UDP-DNS|9|
.b.d|9|Normal-UDP-DNS|9|
.H.H|9|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|8|
.H.H|9|Botnet-TCP-Established-Custom-Encryption|1|
,z,w|9|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|9|
,r.r|9|Normal-Grill|9|
,R.r|9|Normal-Grill|6|
,R.r|9|Normal-Stribrek|1|
,R.r|9|Normal-UDP-DNS|2|
,I,H|9|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|9|
,A,Y|9|Botnet-TCP-CC-Not-Encrypted|9|
y.y,|8|Botnet-TCP-HTTPS-Established-Microsoft|1|
y.y,|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|7|
w.W.|8|Botnet-TCP-HTTP-Persistent-Down|7|
w.W.|8|Normal-TCP-HTTP|1|
w,z,|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|8|
a.R.|8|Normal-UDP-DNS|8|
Y.Y.|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|6|
Y.Y.|8|Botnet-TCP-HTTP-Established-Ad-yieldmanager|2|
W.R.|8|Normal-UDP-DNS|8|
S.f.|8|Botnet-TCP-HTTP-Persistent-Down|8|
R.d.|8|Normal-UDP-DNS|8|
.y,y|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|7|
.y,y|8|Botnet-TCP-Established-Custom-Encryption|1|
.w.W|8|Botnet-TCP-HTTP-Persistent-Down|7|
.w.W|8|Normal-TCP-HTTP|1|
.Y.Y|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|6|
.Y.Y|8|Botnet-TCP-HTTP-Established-Ad-yieldmanager|2|
.W.R|8|Normal-UDP-DNS|8|
.S.f|8|Botnet-TCP-HTTP-Persistent-Down|8|
.R.d|8|Normal-UDP-DNS|8|
.R.a|8|Normal-UDP-DNS|8|
,y,Y|8|Botnet-TCP-HTTP-CC-Custom-Encryption|6|
,y,Y|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
,H,z|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|8|
z,y,|7|Botnet-TCP-HTTP-CC-Custom-Encryption|2|
z,y,|7|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|4|
z,y,|7|Botnet-TCP-Established-Custom-Encryption|1|
y.H.|7|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|6|
y.H.|7|Botnet-TCP-Established-Custom-Encryption|1|
y+y,|7|Botnet-TCP-HTTP-CC-Custom-Encryption|2|
y+y,|7|Botnet-TCP-CC-Not-Encrypted|5|
r,r.|7|Normal-Grill|7|
i+I+|7|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|7|
f.S.|7|Botnet-TCP-HTTP-Persistent-Down|7|
a.a.|7|Normal-Grill|7|
Z,z,|7|Botnet-ICMP|2|
Z,z,|7|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|5|
I+i+|7|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|7|
H,y.|7|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|6|
H,y.|7|Botnet-TCP-Established-Custom-Encryption|1|
F+F+|7|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|7|
D.r.|7|Normal-UDP-DNS|7|
A.A.|7|Normal-UDP-DNS|7|
.r,r|7|Normal-Grill|7|
.f.S|7|Botnet-TCP-HTTP-Persistent-Down|7|
.a.a|7|Normal-Grill|7|
.Y,y|7|Botnet-TCP-CC-Not-Encrypted|4|
.Y,y|7|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|3|
.Y,H|7|Botnet-TCP-CC-Not-Encrypted|7|
.V.v|7|Botnet-TCP-HTTP-Persistent-Down|7|
.V,V|7|Botnet-TCP-HTTP-Persistent-Down|7|
.U.S|7|Normal-UDP-DNS|7|
.D.r|7|Normal-UDP-DNS|7|
.A.A|7|Normal-UDP-DNS|7|
,w,z|7|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|7|
,H,Y|7|Botnet-TCP-HTTP-CC-Custom-Encryption|3|
,H,Y|7|Botnet-TCP-CC-Not-Encrypted|2|
,H,Y|7|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
,H,Y|7|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
+i+I|7|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|7|
+I+i|7|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|7|
+F+F|7|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|7|
z.z,|6|Botnet-ICMP|2|
z.z,|6|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|4|
z.y,|6|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|6|
y.z,|6|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|5|
y.z,|6|Botnet-TCP-Established-Custom-Encryption|1|
v.V.|6|Botnet-TCP-HTTP-Persistent-Down|6|
r.R,|6|Normal-Grill|5|
r.R,|6|Normal-UDP-DNS|1|
d.R.|6|Normal-UDP-DNS|6|
Y+Y,|6|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
Y+Y,|6|Botnet-TCP-CC-Not-Encrypted|1|
U+U.|6|Normal-TCP-HTTP-CVUT-WebServer|3|
U+U.|6|Normal-UDP-DNS|3|
I,F,|6|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|6|
A.u.|6|Normal-UDP-DNS|6|
A.U.|6|Normal-UDP-DNS|6|
.z,I|6|Botnet-ICMP|1|
.z,I|6|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|5|
.v.V|6|Botnet-TCP-HTTP-Persistent-Down|6|
.v,v|6|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
.v,v|6|Botnet-TCP-HTTP-Persistent-Down|5|
.U+U|6|Normal-TCP-HTTP-CVUT-WebServer|3|
.U+U|6|Normal-UDP-DNS|3|
.A.u|6|Normal-UDP-DNS|6|
.A.U|6|Normal-UDP-DNS|6|
,y.z|6|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|5|
,y.z|6|Botnet-TCP-Established-Custom-Encryption|1|
,y+y|6|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
,y+y|6|Botnet-TCP-CC-Not-Encrypted|5|
,Z.z|6|Botnet-ICMP|4|
,Z.z|6|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
,Y+Y|6|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
,Y+Y|6|Botnet-TCP-CC-Not-Encrypted|1|
,V.v|6|Botnet-TCP-HTTP-Persistent-Down|6|
,I,F|6|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|6|
+v,v|6|Botnet-TCP-HTTP-Persistent-Down|6|
z,i,|5|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|5|
y.z.|5|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|5|
v,E,|5|Botnet-TCP-HTTP-Persistent-Down|5|
s.F.|5|Botnet-TCP-HTTP-Persistent-Down|5|
r,Y.|5|Botnet-TCP-CC-Not-Encrypted|5|
