pattern|total_frequency |label|label_frequency|
h,h,h,h,h|66|Botnet-TCP-HTTP-CC-Custom-Encryption|29|
h,h,h,h,h|66|Botnet-TCP-CC-Not-Encrypted|1|
h,h,h,h,h|66|Normal-Jist|36|
U.U.u.U.U|66|Botnet-ICMP|65|
U.U.u.U.U|66|Normal-UDP-DNS|1|
.U.u.D.u.|66|Botnet-ICMP|65|
.U.u.D.u.|66|Normal-UDP-DNS|1|
r.r.r.r.r|64|Botnet-UDP-Attempt|31|
r.r.r.r.r|64|Normal-Grill|19|
r.r.r.r.r|64|Normal-Stribrek|2|
r.r.r.r.r|64|Normal-UDP-DNS|12|
u.U.U.u.U|63|Botnet-ICMP|62|
u.U.U.u.U|63|Normal-UDP-DNS|1|
.S.S.S.S.|61|Botnet-TCP-HTTP-Persistent-Down|61|
.u.D.u.U.|59|Botnet-ICMP|59|
u.U.u.U.u|58|Botnet-ICMP|58|
u.U.u.U.U|57|Botnet-ICMP|56|
u.U.u.U.U|57|Normal-UDP-DNS|1|
U.U.u.U.u|57|Botnet-ICMP|57|
.U.U.u.D.|57|Botnet-ICMP|57|
.D.u.u.U.|57|Botnet-ICMP|57|
U.U.U.u.U|55|Botnet-ICMP|54|
U.U.U.u.U|55|Normal-UDP-DNS|1|
.u.U.u.D.|55|Botnet-ICMP|55|
0i0i0i0i0|54|Botnet-TCP-IRC-CC-Not-Encrypted|53|
0i0i0i0i0|54|Normal-TCP-Jabber|1|
.u.u.D.U.|54|Botnet-ICMP|54|
.u.D.U.U.|54|Botnet-ICMP|53|
.u.D.U.U.|54|Normal-UDP-DNS|1|
.U.D.u.u.|54|Botnet-ICMP|54|
.U.u.u.D.|53|Botnet-ICMP|53|
i0i0i0i0i|51|Botnet-TCP-IRC-CC-Not-Encrypted|51|
.D.U.U.u.|50|Botnet-ICMP|49|
.D.U.U.u.|50|Normal-UDP-DNS|1|
.U.U.D.u.|47|Botnet-ICMP|46|
.U.U.D.u.|47|Normal-UDP-DNS|1|
.D.u.U.u.|47|Botnet-ICMP|46|
.D.u.U.u.|47|Normal-UDP-DNS|1|
U.u.U.U.U|45|Botnet-ICMP|44|
U.u.U.U.U|45|Normal-UDP-DNS|1|
.u.D.U.u.|42|Botnet-ICMP|42|
.u.u.U.D.|41|Botnet-ICMP|41|
.D.U.u.u.|41|Botnet-ICMP|41|
u.D.u.u.U|40|Botnet-ICMP|40|
.u.u.u.d.|40|Botnet-ICMP|40|
.u.d.u.u.|40|Botnet-ICMP|40|
.R.R.R.R.|40|Botnet-UDP-Attempt|7|
.R.R.R.R.|40|Normal-UDP-DNS|33|
.D.u.U.U.|40|Botnet-ICMP|40|
+f+f+f+f+|39|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|39|
.S.S.S.s.|38|Botnet-TCP-HTTP-Persistent-Down|38|
.s.S.S.S.|37|Botnet-TCP-HTTP-Persistent-Down|37|
u.u.D.u.U|36|Botnet-ICMP|36|
U.u.D.u.u|36|Botnet-ICMP|36|
.u.U.U.D.|36|Botnet-ICMP|36|
f+f+f+f+f|35|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|35|
S.S.S.S.S|35|Botnet-TCP-HTTP-Persistent-Down|35|
000000000|35|Botnet-TCP-CC-Custom-Encryption|4|
000000000|35|Normal-UDP-Matlab-server|31|
.u.U.D.u.|35|Botnet-ICMP|35|
.U.U.U.D.|35|Botnet-ICMP|35|
U.D.u.u.u|34|Botnet-ICMP|34|
.S.S.s.S.|34|Botnet-TCP-HTTP-Persistent-Down|34|
.D.U.U.U.|34|Botnet-ICMP|34|
U.u.u.u.D|33|Botnet-ICMP|33|
U.u.U.u.U|33|Botnet-ICMP|33|
U.U.u.D.u|33|Botnet-ICMP|33|
U.U.D.u.u|33|Botnet-ICMP|33|
D.u.u.u.U|32|Botnet-ICMP|31|
D.u.u.u.U|32|Normal-UDP-DNS|1|
.u.u.d.u.|32|Botnet-ICMP|32|
.U.u.D.U.|32|Botnet-ICMP|32|
u.u.U.u.D|31|Botnet-ICMP|31|
.u.D.D.u.|31|Botnet-ICMP|31|
.d.u.u.u.|31|Botnet-ICMP|31|
.S.s.S.S.|31|Botnet-TCP-HTTP-Persistent-Down|31|
u.u.u.D.U|30|Botnet-ICMP|30|
u.U.u.D.u|30|Botnet-ICMP|30|
u.u.D.U.U|29|Botnet-ICMP|29|
U.u.u.D.u|29|Botnet-ICMP|29|
.U.D.U.U.|29|Botnet-ICMP|29|
u.U.U.u.D|28|Botnet-ICMP|28|
u.D.U.U.u|28|Botnet-ICMP|27|
u.D.U.U.u|28|Normal-UDP-DNS|1|
.D.D.u.u.|28|Botnet-ICMP|28|
u.u.u.u.d|27|Botnet-ICMP|27|
u.u.u.d.u|27|Botnet-ICMP|27|
D.u.u.U.u|27|Botnet-ICMP|27|
D.U.U.u.u|27|Botnet-ICMP|27|
.u.u.D.D.|27|Botnet-ICMP|27|
u.D.u.U.u|26|Botnet-ICMP|26|
.U.U.D.U.|26|Botnet-ICMP|26|
u.u.U.D.u|25|Botnet-ICMP|25|
u.U.u.u.D|25|Botnet-ICMP|25|
u.D.u.U.U|25|Botnet-ICMP|25|
.u.U.D.U.|25|Botnet-ICMP|25|
.U.D.U.u.|25|Botnet-ICMP|25|
.D.u.u.D.|25|Botnet-ICMP|25|
U.U.u.u.D|24|Botnet-ICMP|24|
D.u.u.U.U|24|Botnet-ICMP|24|
.S.S.s.s.|24|Botnet-TCP-HTTP-Persistent-Down|24|
u.u.U.U.D|23|Botnet-ICMP|23|
R.R.R.R.R|23|Botnet-UDP-Attempt|5|
R.R.R.R.R|23|Normal-UDP-DNS|18|
D.U.u.u.u|23|Botnet-ICMP|23|
.u.D.u.D.|23|Botnet-ICMP|23|
.D.U.u.U.|23|Botnet-ICMP|23|
u.u.u.U.D|22|Botnet-ICMP|22|
u.u.D.U.u|22|Botnet-ICMP|22|
U.U.U.u.D|22|Botnet-ICMP|22|
.s.s.s.s.|22|Botnet-TCP-HTTP-Persistent-Down|22|
.r.R.R.R.|22|Botnet-UDP-Attempt|5|
.r.R.R.R.|22|Normal-UDP-DNS|17|
u.u.d.u.u|21|Botnet-ICMP|21|
u.D.U.u.u|21|Botnet-ICMP|21|
U.U.U.D.u|21|Botnet-ICMP|21|
S.s.S.S.S|21|Botnet-TCP-HTTP-Persistent-Down|21|
D.u.U.U.u|21|Botnet-ICMP|21|
.R.R.r.r.|21|Botnet-UDP-Attempt|12|
.R.R.r.r.|21|Normal-UDP-DNS|9|
u.d.u.u.u|20|Botnet-ICMP|20|
u.U.U.D.u|20|Botnet-ICMP|20|
u.U.D.u.u|20|Botnet-ICMP|20|
S.S.s.S.S|20|Botnet-TCP-HTTP-Persistent-Down|20|
D.u.U.u.u|20|Botnet-ICMP|20|
D.D.u.u.u|20|Botnet-ICMP|20|
u.D.D.u.u|19|Botnet-ICMP|19|
D.u.U.u.U|19|Botnet-ICMP|19|
.z.z.z.z.|19|Botnet-ICMP|19|
.s.s.S.S.|19|Botnet-TCP-HTTP-Persistent-Down|19|
.s.S.S.s.|19|Botnet-TCP-HTTP-Persistent-Down|19|
.S.s.s.S.|19|Botnet-TCP-HTTP-Persistent-Down|19|
.R.r.r.r.|19|Botnet-UDP-Attempt|14|
.R.r.r.r.|19|Normal-UDP-DNS|5|
.D.u.D.u.|19|Botnet-ICMP|19|
u.D.U.U.U|18|Botnet-ICMP|18|
s.S.S.S.S|18|Botnet-TCP-HTTP-Persistent-Down|18|
U.U.U.U.D|18|Botnet-ICMP|18|
.s.s.S.s.|18|Botnet-TCP-HTTP-Persistent-Down|18|
.r.r.R.R.|18|Botnet-UDP-Attempt|9|
.r.r.R.R.|18|Normal-UDP-DNS|9|
.U.u.d.u.|18|Botnet-ICMP|18|
.U.u.U.D.|18|Botnet-ICMP|18|
.S.s.s.s.|18|Botnet-TCP-HTTP-Persistent-Down|18|
U.u.D.U.U|17|Botnet-ICMP|16|
U.u.D.U.U|17|Normal-UDP-DNS|1|
S.S.S.s.s|17|Botnet-TCP-HTTP-Persistent-Down|17|
.u.d.u.U.|17|Botnet-ICMP|17|
.s.s.s.S.|17|Botnet-TCP-HTTP-Persistent-Down|17|
.r.r.r.R.|17|Botnet-UDP-Attempt|12|
.r.r.r.R.|17|Normal-UDP-DNS|5|
.Z.Z.z.z.|17|Botnet-ICMP|16|
.Z.Z.z.z.|17|Normal-TCP-HTTP|1|
.U.u.D.D.|17|Botnet-ICMP|17|
.R.R.r.R.|17|Botnet-UDP-Attempt|2|
.R.R.r.R.|17|Normal-UDP-DNS|15|
+i+i+i+i+|17|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|17|
u.u.D.D.u|16|Botnet-ICMP|16|
u.U.u.D.U|16|Botnet-ICMP|16|
u.D.u.u.D|16|Botnet-ICMP|16|
u.D.U.u.U|16|Botnet-ICMP|16|
U.U.u.D.U|16|Botnet-ICMP|16|
U.D.U.u.u|16|Botnet-ICMP|16|
D.U.U.u.U|16|Botnet-ICMP|16|
D.U.U.U.U|16|Botnet-ICMP|16|
.d.u.u.U.|16|Botnet-ICMP|16|
.U.D.u.U.|16|Botnet-ICMP|16|
u.u.u.D.D|15|Botnet-ICMP|15|
U.u.U.u.D|15|Botnet-ICMP|15|
U.u.D.u.U|15|Botnet-ICMP|15|
U.u.D.U.u|15|Botnet-ICMP|15|
U.U.D.U.U|15|Botnet-ICMP|15|
S.S.S.s.S|15|Botnet-TCP-HTTP-Persistent-Down|15|
S.S.S.S.s|15|Botnet-TCP-HTTP-Persistent-Down|15|
D.u.u.D.u|15|Botnet-ICMP|15|
D.u.U.U.U|15|Botnet-ICMP|15|
.z.z.z.Z.|15|Botnet-ICMP|15|
.s.S.s.s.|15|Botnet-TCP-HTTP-Persistent-Down|15|
.r.r.r.A.|15|Botnet-UDP-Attempt|8|
.r.r.r.A.|15|Normal-UDP-DNS|7|
.r.R.R.r.|15|Botnet-UDP-Attempt|7|
.r.R.R.r.|15|Normal-UDP-DNS|8|
.d.u.U.u.|15|Botnet-ICMP|15|
.Z.z.z.z.|15|Botnet-ICMP|15|
.R.r.R.R.|15|Botnet-UDP-Attempt|3|
.R.r.R.R.|15|Normal-UDP-DNS|12|
.R.U.R.U.|15|Normal-UDP-DNS|15|
.R.R.R.r.|15|Botnet-UDP-Attempt|5|
.R.R.R.r.|15|Normal-UDP-DNS|10|
.D.D.u.U.|15|Botnet-ICMP|15|
u.u.U.D.U|14|Botnet-ICMP|14|
u.U.U.D.U|14|Botnet-ICMP|14|
r.r.r.r.R|14|Botnet-UDP-Attempt|10|
r.r.r.r.R|14|Normal-Grill|1|
r.r.r.r.R|14|Normal-UDP-DNS|3|
i+i+i+i+i|14|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|14|
U.u.u.D.U|14|Botnet-ICMP|14|
U.D.U.U.U|14|Botnet-ICMP|14|
R.R.r.r.r|14|Botnet-UDP-Attempt|10|
R.R.r.r.r|14|Normal-UDP-DNS|4|
D.U.u.u.U|14|Botnet-ICMP|14|
D.U.U.U.u|14|Botnet-ICMP|14|
.z.z.Z.z.|14|Botnet-ICMP|14|
.z.z.Z.Z.|14|Botnet-ICMP|14|
.z.Z.Z.z.|14|Botnet-ICMP|14|
.R.r.r.R.|14|Botnet-UDP-Attempt|9|
.R.r.r.R.|14|Normal-UDP-DNS|5|
.D.u.D.U.|14|Botnet-ICMP|14|
u.U.D.U.U|13|Botnet-ICMP|13|
d.u.u.u.u|13|Botnet-ICMP|13|
U.u.u.U.D|13|Botnet-ICMP|13|
U.u.d.u.u|13|Botnet-ICMP|13|
U.D.u.u.U|13|Botnet-ICMP|13|
U.D.U.U.u|13|Botnet-ICMP|13|
R.r.r.r.r|13|Botnet-UDP-Attempt|11|
R.r.r.r.r|13|Normal-UDP-DNS|2|
D.U.u.U.u|13|Botnet-ICMP|13|
.z.Z.Z.Z.|13|Botnet-ICMP|13|
.Z.Z.Z.z.|13|Botnet-ICMP|13|
.D.D.D.u.|13|Botnet-ICMP|13|
u.d.u.u.U|12|Botnet-ICMP|12|
u.U.U.U.D|12|Botnet-ICMP|12|
d.u.u.u.U|12|Botnet-ICMP|12|
.u.d.U.U.|12|Botnet-ICMP|12|
.u.U.u.d.|12|Botnet-ICMP|12|
.u.D.D.D.|12|Botnet-ICMP|12|
.r.r.R.r.|12|Botnet-UDP-Attempt|10|
.r.r.R.r.|12|Normal-UDP-DNS|2|
.Z.z.z.Z.|12|Botnet-ICMP|12|
.U.U.u.d.|12|Botnet-ICMP|12|
.U.U.d.u.|12|Botnet-ICMP|12|
.S.s.S.s.|12|Botnet-TCP-HTTP-Persistent-Down|12|
u.d.u.U.u|11|Botnet-ICMP|11|
u.U.D.U.u|11|Botnet-ICMP|11|
u.D.u.D.U|11|Botnet-ICMP|11|
U.u.D.u.D|11|Botnet-ICMP|11|
D.u.u.u.D|11|Botnet-ICMP|11|
.z.Z.z.z.|11|Botnet-ICMP|11|
.d.U.U.U.|11|Botnet-ICMP|11|
.U.d.u.u.|11|Botnet-ICMP|11|
.U.R.U.R.|11|Normal-UDP-DNS|11|
.U.D.u.D.|11|Botnet-ICMP|11|
.D.u.d.u.|11|Botnet-ICMP|11|
.A.r.r.r.|11|Botnet-UDP-Attempt|7|
.A.r.r.r.|11|Normal-UDP-DNS|4|
u.D.D.u.U|10|Botnet-ICMP|10|
s.S.S.s.S|10|Botnet-TCP-HTTP-Persistent-Down|10|
s.S.S.S.s|10|Botnet-TCP-HTTP-Persistent-Down|10|
r.r.R.R.R|10|Botnet-UDP-Attempt|3|
r.r.R.R.R|10|Normal-UDP-DNS|7|
r.R.R.r.r|10|Botnet-UDP-Attempt|6|
r.R.R.r.r|10|Normal-UDP-DNS|4|
U.u.D.D.u|10|Botnet-ICMP|10|
U.U.D.U.u|10|Botnet-ICMP|10|
S.s.s.s.s|10|Botnet-TCP-HTTP-Persistent-Down|10|
R.r.r.R.R|10|Botnet-UDP-Attempt|7|
R.r.r.R.R|10|Normal-UDP-DNS|3|
.u.u.d.D.|10|Botnet-ICMP|10|
.s.S.s.S.|10|Botnet-TCP-HTTP-Persistent-Down|10|
.r.R.r.R.|10|Botnet-UDP-Attempt|4|
.r.R.r.R.|10|Normal-UDP-DNS|6|
.Z.Z.Z.Z.|10|Botnet-ICMP|10|
.R.R.D.R.|10|Normal-UDP-DNS|10|
.R.R.A.r.|10|Botnet-UDP-Attempt|3|
.R.R.A.r.|10|Normal-UDP-DNS|7|
.R.D.R.R.|10|Normal-UDP-DNS|10|
z.z.z.Z.z|9|Botnet-ICMP|9|
z.z.Z.Z.z|9|Botnet-ICMP|9|
z.Z.Z.Z.z|9|Botnet-ICMP|9|
u.U.u.d.u|9|Botnet-ICMP|9|
u.D.D.D.u|9|Botnet-ICMP|9|
s.s.S.S.S|9|Botnet-TCP-HTTP-Persistent-Down|9|
r.R.R.R.R|9|Botnet-UDP-Attempt|1|
r.R.R.R.R|9|Normal-UDP-DNS|8|
d.u.U.u.u|9|Botnet-ICMP|9|
Z.z.z.z.z|9|Botnet-ICMP|9|
U.u.u.u.d|9|Botnet-ICMP|9|
U.u.U.U.D|9|Botnet-ICMP|9|
U.u.U.D.U|9|Botnet-ICMP|9|
U.U.u.U.D|9|Botnet-ICMP|9|
U.D.u.U.u|9|Botnet-ICMP|9|
S.s.s.S.s|9|Botnet-TCP-HTTP-Persistent-Down|9|
S.S.s.s.S|9|Botnet-TCP-HTTP-Persistent-Down|9|
D.u.D.u.u|9|Botnet-ICMP|9|
D.U.u.U.U|9|Botnet-ICMP|9|
D.D.u.U.u|9|Botnet-ICMP|9|
.u.u.d.U.|9|Botnet-ICMP|9|
.s.s.w.s.|9|Botnet-TCP-HTTP-Persistent-Down|9|
.r.r.A.r.|9|Botnet-UDP-Attempt|5|
.r.r.A.r.|9|Normal-UDP-DNS|4|
.r.R.r.r.|9|Botnet-UDP-Attempt|6|
.r.R.r.r.|9|Normal-UDP-DNS|3|
.r.A.r.R.|9|Botnet-UDP-Attempt|4|
.r.A.r.R.|9|Normal-UDP-DNS|5|
.d.u.u.D.|9|Botnet-ICMP|9|
.d.u.U.U.|9|Botnet-ICMP|8|
.d.u.U.U.|9|Normal-UDP-DNS|1|
.U.U.D.D.|9|Botnet-ICMP|9|
.R.U.R.R.|9|Normal-UDP-DNS|9|
.I.z.z.z.|9|Botnet-ICMP|9|
.D.D.U.U.|9|Botnet-ICMP|9|
.B.S.S.S.|9|Botnet-TCP-HTTP-Persistent-Down|9|
u.u.d.u.U|8|Botnet-ICMP|8|
u.u.U.u.d|8|Botnet-ICMP|8|
u.u.D.u.D|8|Botnet-ICMP|8|
u.U.u.U.D|8|Botnet-ICMP|8|
u.U.u.D.D|8|Botnet-ICMP|8|
u.U.U.u.d|8|Botnet-ICMP|8|
u.U.D.u.U|8|Botnet-ICMP|8|
u.D.u.D.u|8|Botnet-ICMP|8|
s.s.s.s.s|8|Botnet-TCP-HTTP-Persistent-Down|8|
s.s.s.S.S|8|Botnet-TCP-HTTP-Persistent-Down|8|
s.s.S.s.s|8|Botnet-TCP-HTTP-Persistent-Down|8|
r.r.r.r.A|8|Botnet-UDP-Attempt|4|
r.r.r.r.A|8|Normal-UDP-DNS|4|
r.r.r.A.r|8|Botnet-UDP-Attempt|5|
r.r.r.A.r|8|Normal-UDP-DNS|3|
r.R.R.R.r|8|Botnet-UDP-Attempt|3|
r.R.R.R.r|8|Normal-UDP-DNS|5|
d.u.u.U.u|8|Botnet-ICMP|8|
Z.Z.z.z.Z|8|Botnet-ICMP|8|
Z.Z.Z.z.z|8|Botnet-ICMP|8|
U.d.u.u.u|8|Botnet-ICMP|8|
U.U.u.d.u|8|Botnet-ICMP|8|
U.U.U.D.U|8|Botnet-ICMP|8|
S.s.s.s.S|8|Botnet-TCP-HTTP-Persistent-Down|8|
S.s.S.S.s|8|Botnet-TCP-HTTP-Persistent-Down|8|
R.r.R.R.R|8|Botnet-UDP-Attempt|1|
R.r.R.R.R|8|Normal-UDP-DNS|7|
R.U.R.U.R|8|Normal-UDP-DNS|8|
R.R.r.r.R|8|Botnet-UDP-Attempt|4|
R.R.r.r.R|8|Normal-UDP-DNS|4|
R.R.D.R.R|8|Normal-UDP-DNS|8|
D.u.D.U.U|8|Botnet-ICMP|8|
D.D.U.U.u|8|Botnet-ICMP|8|
.u.d.D.u.|8|Botnet-ICMP|8|
.u.D.u.d.|8|Botnet-ICMP|8|
.u.D.d.u.|8|Botnet-ICMP|8|
.d.U.U.u.|8|Botnet-ICMP|8|
.U.u.d.U.|8|Botnet-ICMP|8|
.U.u.U.d.|8|Botnet-ICMP|8|
.U.d.U.U.|8|Botnet-ICMP|8|
.U.U.U.d.|8|Botnet-ICMP|8|
.S.S.B.S.|8|Botnet-TCP-HTTP-Persistent-Down|8|
.S.B.S.S.|8|Botnet-TCP-HTTP-Persistent-Down|8|
.R.r.R.r.|8|Botnet-UDP-Attempt|2|
.R.r.R.r.|8|Normal-UDP-DNS|6|
.R.R.R.U.|8|Normal-UDP-DNS|8|
.R.A.R.R.|8|Botnet-UDP-Attempt|4|
.R.A.R.R.|8|Normal-UDP-DNS|4|
.D.U.U.D.|8|Botnet-ICMP|8|
,z,z,z,z,|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|8|
,F,E,z+w,|8|Botnet-TCP-HTTP-CC-Not-Encrypted|8|
z.z.z.z.z|7|Botnet-ICMP|7|
z.z.Z.z.z|7|Botnet-ICMP|7|
z.I.z.z.z|7|Botnet-ICMP|7|
u.u.u.d.U|7|Botnet-ICMP|7|
u.u.d.D.u|7|Botnet-ICMP|7|
u.U.D.u.D|7|Botnet-ICMP|7|
s.s.S.S.s|7|Botnet-TCP-HTTP-Persistent-Down|7|
s.S.s.s.s|7|Botnet-TCP-HTTP-Persistent-Down|7|
r.r.r.R.r|7|Botnet-UDP-Attempt|6|
r.r.r.R.r|7|Normal-UDP-DNS|1|
r.r.r.R.R|7|Botnet-UDP-Attempt|4|
r.r.r.R.R|7|Normal-UDP-DNS|3|
r.r.R.r.r|7|Botnet-UDP-Attempt|5|
r.r.R.r.r|7|Normal-UDP-DNS|2|
r.r.R.R.r|7|Botnet-UDP-Attempt|6|
r.r.R.R.r|7|Normal-UDP-DNS|1|
d.u.u.U.U|7|Botnet-ICMP|7|
Z.z.z.Z.Z|7|Botnet-ICMP|7|
U.u.u.D.D|7|Botnet-ICMP|7|
U.u.U.D.u|7|Botnet-ICMP|7|
U.U.u.D.D|7|Botnet-ICMP|7|
U.U.d.u.u|7|Botnet-ICMP|7|
U.U.U.d.u|7|Botnet-ICMP|7|
U.U.D.u.U|7|Botnet-ICMP|7|
U.R.U.R.U|7|Normal-UDP-DNS|7|
U.D.u.U.U|7|Botnet-ICMP|7|
U.D.u.D.u|7|Botnet-ICMP|7|
S.s.s.S.S|7|Botnet-TCP-HTTP-Persistent-Down|7|
R.r.R.r.R|7|Botnet-UDP-Attempt|3|
R.r.R.r.R|7|Normal-UDP-DNS|4|
R.r.R.R.r|7|Botnet-UDP-Attempt|2|
R.r.R.R.r|7|Normal-UDP-DNS|5|
R.R.r.R.R|7|Botnet-UDP-Attempt|1|
R.R.r.R.R|7|Normal-UDP-DNS|6|
R.R.R.r.r|7|Botnet-UDP-Attempt|3|
R.R.R.r.r|7|Normal-UDP-DNS|4|
D.u.U.u.D|7|Botnet-ICMP|7|
A.r.r.r.r|7|Botnet-UDP-Attempt|4|
A.r.r.r.r|7|Normal-UDP-DNS|3|
.z.z.z.I.|7|Botnet-ICMP|7|
.z.z.I.z.|7|Botnet-ICMP|7|
.z.I.z.z.|7|Botnet-ICMP|7|
.u.u.D.d.|7|Botnet-ICMP|7|
.u.U.d.U.|7|Botnet-ICMP|7|
.u.D.D.U.|7|Botnet-ICMP|7|
.s.w.s.S.|7|Botnet-TCP-HTTP-Persistent-Down|7|
.r.r.r.a.|7|Botnet-UDP-Attempt|2|
.r.r.r.a.|7|Normal-Grill|4|
.r.r.r.a.|7|Normal-Stribrek|1|
.r.A.r.r.|7|Botnet-UDP-Attempt|3|
.r.A.r.r.|7|Normal-UDP-DNS|4|
.d.U.u.u.|7|Botnet-ICMP|7|
.Z.z.Z.Z.|7|Botnet-ICMP|7|
.Z.Z.z.I.|7|Botnet-ICMP|7|
.U.U.R.R.|7|Normal-UDP-DNS|7|
.U.D.D.u.|7|Botnet-ICMP|7|
.S.W.S.S.|7|Botnet-TCP-HTTP-Persistent-Down|7|
.S.S.S.W.|7|Botnet-TCP-HTTP-Persistent-Down|7|
.S.S.S.B.|7|Botnet-TCP-HTTP-Persistent-Down|7|
.R.R.u.R.|7|Normal-UDP-DNS|7|
.R.R.r.A.|7|Botnet-UDP-Attempt|2|
.R.R.r.A.|7|Normal-UDP-DNS|5|
.R.R.U.R.|7|Normal-UDP-DNS|7|
.R.R.A.R.|7|Botnet-UDP-Attempt|1|
.R.R.A.R.|7|Normal-UDP-DNS|6|
.R.A.r.r.|7|Botnet-UDP-Attempt|3|
