pattern|total_frequency |label|label_frequency|
.u.u.u.U.U.U.U.U.u.|6|Botnet-ICMP|6|
.u.u.u.U.U.D.u.u.u.|6|Botnet-ICMP|6|
.u.u.U.u.u.u.U.U.u.|6|Botnet-ICMP|6|
.u.u.U.u.u.U.u.u.u.|6|Botnet-ICMP|6|
.u.u.U.u.U.U.u.u.U.|6|Botnet-ICMP|6|
.u.u.U.U.U.u.u.u.u.|6|Botnet-ICMP|6|
.u.U.u.u.u.u.u.u.U.|6|Botnet-ICMP|6|
.u.U.u.u.u.u.u.U.u.|6|Botnet-ICMP|6|
.u.U.u.u.u.u.u.U.U.|6|Botnet-ICMP|6|
.u.U.u.u.u.u.u.D.u.|6|Botnet-ICMP|6|
.u.U.u.u.U.U.u.u.u.|6|Botnet-ICMP|6|
.u.U.U.u.u.u.u.u.U.|6|Botnet-ICMP|6|
.u.U.U.u.u.u.u.U.u.|6|Botnet-ICMP|6|
.u.U.U.u.u.U.u.u.u.|6|Botnet-ICMP|6|
.u.U.U.u.U.u.u.u.u.|6|Botnet-ICMP|6|
.u.U.U.U.u.u.U.U.u.|6|Botnet-ICMP|6|
.U.u.u.u.u.u.U.U.U.|6|Botnet-ICMP|6|
.U.u.u.u.u.U.U.U.U.|6|Botnet-ICMP|6|
.U.u.u.u.U.u.u.u.u.|6|Botnet-ICMP|6|
.U.u.u.U.u.u.u.u.u.|6|Botnet-ICMP|6|
.U.u.u.U.U.U.u.u.u.|6|Botnet-ICMP|6|
.U.u.U.U.u.u.u.u.u.|6|Botnet-ICMP|6|
.U.u.U.U.u.u.u.u.U.|6|Botnet-ICMP|6|
.U.u.U.U.u.U.U.u.u.|6|Botnet-ICMP|6|
.U.U.u.u.u.u.u.u.U.|6|Botnet-ICMP|6|
.U.U.u.u.u.U.U.u.u.|6|Botnet-ICMP|6|
.U.U.u.u.u.U.U.u.U.|6|Botnet-ICMP|6|
.U.U.u.u.U.U.U.u.u.|6|Botnet-ICMP|6|
.U.U.u.U.U.u.U.U.u.|6|Botnet-ICMP|6|
.U.U.U.U.u.u.u.u.U.|6|Botnet-ICMP|6|
u.u.u.u.u.u.U.u.u.U|5|Botnet-ICMP|5|
u.u.u.u.u.u.U.U.U.u|5|Botnet-ICMP|5|
u.u.u.u.u.U.U.U.u.U|5|Botnet-ICMP|5|
u.u.u.u.u.D.u.u.u.u|5|Botnet-ICMP|5|
u.u.u.u.u.D.u.u.u.U|5|Botnet-ICMP|5|
u.u.u.u.U.U.D.u.u.u|5|Botnet-ICMP|5|
u.u.u.u.D.u.u.u.u.u|5|Botnet-ICMP|5|
u.u.u.U.U.U.u.u.U.U|5|Botnet-ICMP|5|
u.u.u.U.U.D.u.u.u.u|5|Botnet-ICMP|5|
u.u.u.D.u.u.u.u.u.u|5|Botnet-ICMP|5|
u.u.U.u.u.u.u.u.U.U|5|Botnet-ICMP|5|
u.u.U.u.u.u.u.U.u.u|5|Botnet-ICMP|5|
u.u.U.U.u.U.u.u.u.u|5|Botnet-ICMP|5|
u.u.U.U.U.u.u.u.U.u|5|Botnet-ICMP|5|
u.u.U.U.U.u.U.U.u.u|5|Botnet-ICMP|5|
u.u.U.U.U.U.u.u.u.u|5|Botnet-ICMP|5|
u.u.D.u.u.u.u.u.u.u|5|Botnet-ICMP|5|
u.U.U.U.u.u.u.U.U.u|5|Botnet-ICMP|5|
u.U.U.U.u.U.U.u.u.u|5|Botnet-ICMP|5|
u.U.U.U.U.u.u.u.u.u|5|Botnet-ICMP|5|
U.u.u.u.u.u.u.u.u.U|5|Botnet-ICMP|5|
U.u.u.u.u.u.u.u.u.D|5|Botnet-ICMP|5|
U.u.u.u.u.u.u.U.U.U|5|Botnet-ICMP|5|
U.u.u.u.u.u.U.u.u.u|5|Botnet-ICMP|5|
U.u.u.u.u.u.U.U.u.u|5|Botnet-ICMP|5|
U.u.u.u.U.u.u.u.u.u|5|Botnet-ICMP|5|
U.u.U.U.u.u.u.u.u.u|5|Botnet-ICMP|5|
U.U.u.u.u.u.u.U.U.u|5|Botnet-ICMP|5|
U.U.u.u.u.U.U.u.U.u|5|Botnet-ICMP|5|
U.U.u.u.U.U.u.u.u.u|5|Botnet-ICMP|5|
U.U.u.u.U.U.U.u.u.u|5|Botnet-ICMP|5|
U.U.u.U.u.u.u.u.u.u|5|Botnet-ICMP|5|
U.U.u.U.U.u.u.u.u.U|5|Botnet-ICMP|5|
U.U.u.U.U.u.U.U.u.u|5|Botnet-ICMP|5|
U.U.U.u.u.u.U.U.u.u|5|Botnet-ICMP|5|
U.U.U.u.u.U.U.u.u.u|5|Botnet-ICMP|5|
U.U.U.U.u.u.u.u.u.u|5|Botnet-ICMP|5|
S.S.S.S.S.S.S.S.S.S|5|Botnet-TCP-HTTP-Persistent-Down|5|
.u.u.u.u.u.D.u.u.U.|5|Botnet-ICMP|5|
.u.u.u.u.U.u.u.U.U.|5|Botnet-ICMP|5|
.u.u.u.u.U.u.U.U.u.|5|Botnet-ICMP|5|
.u.u.u.u.U.u.U.U.U.|5|Botnet-ICMP|5|
.u.u.u.u.U.U.u.U.u.|5|Botnet-ICMP|5|
.u.u.u.u.U.U.D.u.u.|5|Botnet-ICMP|5|
.u.u.u.U.u.u.u.u.U.|5|Botnet-ICMP|5|
.u.u.u.U.u.u.U.u.U.|5|Botnet-ICMP|5|
.u.u.u.U.u.U.U.U.U.|5|Botnet-ICMP|5|
.u.u.u.U.U.u.u.u.U.|5|Botnet-ICMP|5|
.u.u.u.U.U.u.u.U.u.|5|Botnet-ICMP|5|
.u.u.u.U.U.U.u.u.u.|5|Botnet-ICMP|5|
.u.u.u.U.U.U.U.u.u.|5|Botnet-ICMP|5|
.u.u.u.D.u.u.u.U.U.|5|Botnet-ICMP|5|
.u.u.U.u.u.u.u.U.U.|5|Botnet-ICMP|5|
.u.u.U.u.u.U.U.U.U.|5|Botnet-ICMP|5|
.u.u.U.U.u.u.u.u.D.|5|Botnet-ICMP|5|
.u.u.U.U.u.u.U.U.u.|5|Botnet-ICMP|5|
.u.u.U.U.u.u.U.U.U.|5|Botnet-ICMP|5|
.u.u.U.U.U.U.u.u.U.|5|Botnet-ICMP|5|
.u.u.U.U.D.u.u.u.u.|5|Botnet-ICMP|5|
.u.U.u.u.u.u.U.U.u.|5|Botnet-ICMP|5|
.u.U.u.u.U.u.u.u.u.|5|Botnet-ICMP|5|
.u.U.u.u.U.u.u.U.u.|5|Botnet-ICMP|5|
.u.U.u.U.u.u.u.U.U.|5|Botnet-ICMP|5|
.u.U.U.u.u.u.u.U.U.|5|Botnet-ICMP|5|
.u.U.U.u.u.U.U.u.u.|5|Botnet-ICMP|5|
.u.U.U.u.u.U.U.U.u.|5|Botnet-ICMP|5|
.u.U.U.U.u.u.u.U.U.|5|Botnet-ICMP|5|
.u.U.U.U.U.U.u.u.u.|5|Botnet-ICMP|5|
.u.D.u.u.u.U.U.U.u.|5|Botnet-ICMP|5|
.U.u.u.u.u.U.u.u.U.|5|Botnet-ICMP|5|
.U.u.u.u.u.U.u.U.u.|5|Botnet-ICMP|5|
.U.u.u.u.u.D.u.u.u.|5|Botnet-ICMP|5|
.U.u.u.U.u.u.U.u.u.|5|Botnet-ICMP|5|
.U.u.u.U.U.u.u.u.U.|5|Botnet-ICMP|5|
.U.u.U.u.u.u.u.u.U.|5|Botnet-ICMP|5|
.U.u.U.u.u.u.U.U.u.|5|Botnet-ICMP|5|
.U.u.U.U.U.U.u.u.u.|5|Botnet-ICMP|5|
.U.u.D.u.u.u.u.u.u.|5|Botnet-ICMP|5|
.U.U.u.u.u.u.U.u.U.|5|Botnet-ICMP|5|
.U.U.u.u.u.u.U.U.U.|5|Botnet-ICMP|5|
.U.U.u.u.u.D.u.u.U.|5|Botnet-ICMP|5|
.U.U.u.u.U.u.u.u.u.|5|Botnet-ICMP|5|
.U.U.u.U.U.u.u.u.U.|5|Botnet-ICMP|5|
.U.U.u.U.U.U.U.U.u.|5|Botnet-ICMP|5|
.U.U.U.u.u.u.u.u.U.|5|Botnet-ICMP|5|
.U.U.U.U.u.u.U.U.U.|5|Botnet-ICMP|5|
.U.U.U.U.U.U.u.u.u.|5|Botnet-ICMP|5|
.U.U.D.u.u.u.u.u.u.|5|Botnet-ICMP|5|
.S.S.S.S.s.S.S.S.S.|5|Botnet-TCP-HTTP-Persistent-Down|1|
.S.S.S.S.s.S.S.S.S.|5|Botnet-TCP-SMTP-Attempt-SPAM|4|
.D.U.U.u.u.u.u.u.u.|5|Botnet-ICMP|5|
u.u.u.u.u.u.u.u.u.D|4|Botnet-ICMP|4|
u.u.u.u.u.u.U.u.U.U|4|Botnet-ICMP|4|
u.u.u.u.u.U.u.u.U.u|4|Botnet-ICMP|4|
u.u.u.u.u.U.u.U.U.U|4|Botnet-ICMP|4|
u.u.u.u.u.U.U.u.U.u|4|Botnet-ICMP|4|
u.u.u.u.U.u.u.U.u.U|4|Botnet-ICMP|4|
u.u.u.u.U.U.u.u.U.u|4|Botnet-ICMP|4|
u.u.u.u.U.U.u.u.U.U|4|Botnet-ICMP|4|
u.u.u.u.U.U.U.U.U.u|4|Botnet-ICMP|4|
u.u.u.u.D.u.u.u.U.U|4|Botnet-ICMP|4|
u.u.u.U.u.u.U.U.U.u|4|Botnet-ICMP|4|
u.u.u.U.u.U.u.u.u.u|4|Botnet-ICMP|4|
u.u.u.U.U.u.u.u.u.D|4|Botnet-ICMP|4|
u.u.u.U.U.U.u.U.U.u|4|Botnet-ICMP|4|
u.u.u.U.U.U.U.u.u.u|4|Botnet-ICMP|4|
u.u.u.U.U.U.U.U.u.u|4|Botnet-ICMP|4|
u.u.u.D.u.u.u.U.U.u|4|Botnet-ICMP|4|
u.u.U.u.u.u.u.u.u.U|4|Botnet-ICMP|4|
u.u.U.u.u.u.U.U.u.u|4|Botnet-ICMP|4|
u.u.U.u.u.U.u.u.u.u|4|Botnet-ICMP|4|
u.u.U.u.u.U.U.U.u.u|4|Botnet-ICMP|4|
u.u.U.u.U.u.u.u.u.u|4|Botnet-ICMP|4|
u.u.U.U.u.u.u.u.u.U|4|Botnet-ICMP|4|
u.u.U.U.u.u.u.u.u.D|4|Botnet-ICMP|4|
u.u.U.U.u.u.u.u.D.u|4|Botnet-ICMP|4|
u.u.U.U.u.U.u.u.D.u|4|Botnet-ICMP|4|
u.u.U.U.U.u.u.u.u.u|4|Botnet-ICMP|4|
u.u.U.U.U.u.u.u.U.U|4|Botnet-ICMP|4|
u.u.U.U.U.u.u.U.U.u|4|Botnet-ICMP|4|
u.u.D.u.u.u.U.U.U.u|4|Botnet-ICMP|4|
u.U.u.u.u.u.u.u.U.U|4|Botnet-ICMP|4|
u.U.u.u.u.u.U.u.u.U|4|Botnet-ICMP|4|
u.U.u.u.U.u.u.u.u.U|4|Botnet-ICMP|4|
u.U.u.u.U.u.u.U.u.u|4|Botnet-ICMP|4|
u.U.u.U.u.u.u.u.u.D|4|Botnet-ICMP|4|
u.U.u.U.U.U.U.u.u.u|4|Botnet-ICMP|4|
u.U.U.u.u.u.u.u.U.U|4|Botnet-ICMP|4|
u.U.U.u.u.U.U.U.u.u|4|Botnet-ICMP|4|
u.U.U.u.U.u.u.u.u.u|4|Botnet-ICMP|4|
u.U.U.u.U.U.u.u.u.u|4|Botnet-ICMP|4|
u.U.U.U.u.u.u.u.u.u|4|Botnet-ICMP|4|
u.U.U.U.u.u.u.U.u.u|4|Botnet-ICMP|4|
u.U.U.U.u.u.U.U.u.u|4|Botnet-ICMP|4|
u.D.u.u.u.U.U.U.u.u|4|Botnet-ICMP|4|
U.u.u.u.u.U.u.U.u.u|4|Botnet-ICMP|4|
U.u.u.u.U.U.u.U.u.u|4|Botnet-ICMP|4|
U.u.u.U.u.u.u.u.u.u|4|Botnet-ICMP|4|
U.u.u.U.u.u.u.u.U.u|4|Botnet-ICMP|4|
U.u.u.U.u.u.U.u.u.u|4|Botnet-ICMP|4|
U.u.u.U.u.U.u.u.u.u|4|Botnet-ICMP|4|
U.u.U.u.u.u.u.u.D.u|4|Botnet-ICMP|4|
U.u.U.U.u.u.u.u.U.u|4|Botnet-ICMP|4|
U.U.u.u.u.u.u.u.U.u|4|Botnet-ICMP|4|
U.U.u.u.u.U.u.u.u.u|4|Botnet-ICMP|4|
U.U.u.u.u.D.u.u.U.u|4|Botnet-ICMP|4|
U.U.u.U.U.u.u.u.u.u|4|Botnet-ICMP|4|
U.U.U.u.u.u.U.U.u.U|4|Botnet-ICMP|4|
U.U.U.U.u.u.u.u.u.U|4|Botnet-ICMP|4|
U.U.U.U.U.U.u.u.u.u|4|Botnet-ICMP|4|
S.S.S.S.S.S.S.S.S.s|4|Botnet-TCP-HTTP-Persistent-Down|3|
S.S.S.S.S.S.S.S.S.s|4|Botnet-TCP-SMTP-Attempt-SPAM|1|
D.u.u.u.u.u.u.u.u.u|4|Botnet-ICMP|4|
D.u.u.U.U.u.U.u.u.u|4|Botnet-ICMP|4|
D.U.U.u.u.u.u.u.u.u|4|Botnet-ICMP|4|
.u.u.u.u.u.u.d.u.u.|4|Botnet-ICMP|4|
.u.u.u.u.u.u.U.U.D.|4|Botnet-ICMP|4|
.u.u.u.u.u.U.u.U.u.|4|Botnet-ICMP|4|
.u.u.u.u.u.U.U.D.u.|4|Botnet-ICMP|4|
.u.u.u.u.u.D.u.U.U.|4|Botnet-ICMP|4|
.u.u.u.u.U.D.U.u.u.|4|Botnet-ICMP|4|
.u.u.u.u.D.u.U.U.u.|4|Botnet-ICMP|4|
.u.u.u.U.u.u.u.U.u.|4|Botnet-ICMP|4|
.u.u.u.U.u.U.U.u.u.|4|Botnet-ICMP|4|
.u.u.u.U.u.D.U.U.u.|4|Botnet-ICMP|4|
.u.u.u.U.U.u.u.D.U.|4|Botnet-ICMP|4|
.u.u.u.U.U.u.U.u.U.|4|Botnet-ICMP|4|
.u.u.u.U.D.u.u.u.u.|4|Botnet-ICMP|4|
.u.u.u.D.u.u.u.u.U.|4|Botnet-ICMP|4|
.u.u.u.D.u.u.U.u.u.|4|Botnet-ICMP|4|
.u.u.u.D.u.U.u.u.u.|4|Botnet-ICMP|4|
.u.u.u.D.u.U.U.u.u.|4|Botnet-ICMP|4|
.u.u.u.D.U.u.u.u.u.|4|Botnet-ICMP|4|
.u.u.U.u.u.U.u.u.U.|4|Botnet-ICMP|4|
.u.u.U.u.u.U.u.U.u.|4|Botnet-ICMP|4|
.u.u.U.u.U.U.u.u.u.|4|Botnet-ICMP|4|
.u.u.U.u.U.U.u.U.u.|4|Botnet-ICMP|4|
.u.u.U.u.U.U.U.U.U.|4|Botnet-ICMP|4|
.u.u.U.u.D.u.u.u.u.|4|Botnet-ICMP|4|
.u.u.U.U.u.u.u.U.u.|4|Botnet-ICMP|4|
.u.u.U.U.u.u.u.U.U.|4|Botnet-ICMP|4|
.u.u.U.U.u.U.u.u.D.|4|Botnet-ICMP|4|
.u.u.U.U.U.u.U.U.U.|4|Botnet-ICMP|4|
.u.u.U.U.U.U.U.U.u.|4|Botnet-ICMP|4|
.u.u.D.u.u.u.u.U.u.|4|Botnet-ICMP|4|
.u.u.D.u.u.u.U.U.u.|4|Botnet-ICMP|4|
.u.u.D.u.u.u.U.U.U.|4|Botnet-ICMP|4|
.u.u.D.u.u.U.u.u.u.|4|Botnet-ICMP|4|
.u.u.D.D.u.u.u.u.u.|4|Botnet-ICMP|4|
.u.U.u.u.u.u.D.u.u.|4|Botnet-ICMP|4|
.u.U.u.u.u.U.U.u.U.|4|Botnet-ICMP|4|
.u.U.u.u.U.u.u.u.U.|4|Botnet-ICMP|4|
.u.U.u.u.U.U.U.u.u.|4|Botnet-ICMP|4|
.u.U.u.u.U.U.U.U.u.|4|Botnet-ICMP|4|
.u.U.u.U.u.u.U.u.u.|4|Botnet-ICMP|4|
.u.U.u.U.u.u.U.U.u.|4|Botnet-ICMP|4|
.u.U.u.U.u.U.u.u.u.|4|Botnet-ICMP|4|
.u.U.u.U.U.u.u.u.u.|4|Botnet-ICMP|4|
.u.U.u.U.U.u.U.u.u.|4|Botnet-ICMP|4|
.u.U.u.U.U.U.U.u.u.|4|Botnet-ICMP|4|
.u.U.u.D.u.u.u.u.u.|4|Botnet-ICMP|4|
.u.U.U.u.u.u.u.u.D.|4|Botnet-ICMP|4|
.u.U.U.u.u.u.u.D.u.|4|Botnet-ICMP|4|
.u.U.U.u.u.u.U.u.U.|4|Botnet-ICMP|4|
.u.U.U.u.u.u.U.U.D.|4|Botnet-ICMP|4|
.u.U.U.u.u.u.D.u.u.|4|Botnet-ICMP|4|
.u.U.U.u.u.u.D.U.u.|4|Botnet-ICMP|4|
.u.U.U.u.U.u.u.u.U.|4|Botnet-ICMP|4|
.u.U.U.u.U.u.u.D.u.|4|Botnet-ICMP|4|
.u.U.U.u.U.U.u.U.U.|4|Botnet-ICMP|4|
.u.U.U.U.u.u.U.U.U.|4|Botnet-ICMP|4|
.u.U.U.U.U.u.u.u.U.|4|Botnet-ICMP|4|
.u.U.U.U.U.U.U.u.U.|4|Botnet-ICMP|4|
.u.U.U.D.u.u.u.u.u.|4|Botnet-ICMP|4|
.u.D.u.u.u.u.u.U.U.|4|Botnet-ICMP|4|
.u.D.u.u.u.u.U.u.u.|4|Botnet-ICMP|4|
.u.D.u.u.U.U.u.U.u.|4|Botnet-ICMP|4|
.u.D.u.D.U.U.u.u.U.|4|Botnet-ICMP|4|
