pattern|total_frequency |label|label_frequency|
.u.u.u.U.U.u.U.u.|12|Botnet-ICMP|12|
.u.u.u.D.u.u.u.u.|12|Botnet-ICMP|12|
.u.u.U.u.u.U.U.U.|12|Botnet-ICMP|12|
.u.u.U.U.U.u.U.U.|12|Botnet-ICMP|12|
.u.U.u.u.u.u.U.u.|12|Botnet-ICMP|12|
.u.U.U.u.u.u.u.U.|12|Botnet-ICMP|12|
.u.U.U.U.u.u.u.U.|12|Botnet-ICMP|12|
.U.U.U.U.U.u.u.u.|12|Botnet-ICMP|12|
u.u.u.u.u.u.D.u.u|11|Botnet-ICMP|11|
u.u.u.u.u.D.u.u.u|11|Botnet-ICMP|11|
U.u.u.u.u.u.u.u.U|11|Botnet-ICMP|11|
.u.u.u.u.U.u.U.u.|11|Botnet-ICMP|11|
.u.u.u.U.U.u.u.U.|11|Botnet-ICMP|11|
.u.u.u.U.U.U.U.U.|11|Botnet-ICMP|10|
.u.u.u.U.U.U.U.U.|11|Normal-UDP-DNS|1|
.u.u.U.u.u.U.u.u.|11|Botnet-ICMP|11|
.u.U.u.u.U.u.u.u.|11|Botnet-ICMP|11|
.u.U.U.U.u.U.U.u.|11|Botnet-ICMP|11|
.u.U.U.U.U.U.u.u.|11|Botnet-ICMP|11|
.U.u.u.u.u.U.u.u.|11|Botnet-ICMP|11|
.U.U.U.u.u.u.U.u.|11|Botnet-ICMP|11|
.U.U.U.u.u.u.U.U.|11|Botnet-ICMP|11|
u.u.u.u.u.u.u.D.u|10|Botnet-ICMP|10|
u.u.u.u.u.U.U.U.U|10|Botnet-ICMP|10|
u.u.u.u.U.U.u.u.u|10|Botnet-ICMP|10|
u.U.U.U.U.u.u.u.u|10|Botnet-ICMP|10|
U.U.u.U.U.u.u.u.u|10|Botnet-ICMP|10|
U.U.U.u.u.u.u.u.u|10|Botnet-ICMP|10|
.u.u.u.u.u.d.u.u.|10|Botnet-ICMP|10|
.u.u.u.u.u.U.u.U.|10|Botnet-ICMP|10|
.u.u.u.u.U.u.U.U.|10|Botnet-ICMP|10|
.u.u.u.U.u.u.U.U.|10|Botnet-ICMP|10|
.u.u.U.u.U.U.u.u.|10|Botnet-ICMP|10|
.u.u.U.U.u.u.u.U.|10|Botnet-ICMP|10|
.u.u.U.U.u.u.U.U.|10|Botnet-ICMP|10|
.u.u.U.U.U.u.u.U.|10|Botnet-ICMP|10|
.u.U.u.U.U.u.u.u.|10|Botnet-ICMP|10|
.u.U.U.u.U.u.u.u.|10|Botnet-ICMP|10|
.u.U.U.u.U.U.u.u.|10|Botnet-ICMP|10|
.u.U.U.U.u.u.U.U.|10|Botnet-ICMP|10|
.U.u.u.u.u.U.U.U.|10|Botnet-ICMP|10|
.U.u.u.u.U.u.u.u.|10|Botnet-ICMP|10|
.U.u.u.u.U.U.u.U.|10|Botnet-ICMP|10|
.U.u.u.U.U.U.u.u.|10|Botnet-ICMP|10|
.U.U.u.u.u.U.u.u.|10|Botnet-ICMP|10|
.U.U.u.u.U.u.u.u.|10|Botnet-ICMP|10|
.U.U.u.U.u.u.u.u.|10|Botnet-ICMP|10|
.U.U.U.u.u.U.U.u.|10|Botnet-ICMP|10|
.U.U.U.u.U.U.u.u.|10|Botnet-ICMP|10|
u.u.u.u.u.u.u.u.D|9|Botnet-ICMP|9|
u.u.u.u.u.U.U.U.u|9|Botnet-ICMP|9|
u.u.u.u.D.u.u.u.u|9|Botnet-ICMP|9|
u.u.U.u.U.u.u.u.u|9|Botnet-ICMP|9|
u.u.U.U.U.u.u.u.U|9|Botnet-ICMP|9|
u.u.D.u.u.u.u.u.u|9|Botnet-ICMP|9|
u.U.u.u.u.U.U.u.u|9|Botnet-ICMP|9|
u.U.u.U.u.u.u.u.u|9|Botnet-ICMP|9|
U.u.u.u.u.u.U.U.u|9|Botnet-ICMP|9|
U.u.u.U.U.u.u.u.u|9|Botnet-ICMP|9|
U.u.U.u.u.u.u.u.u|9|Botnet-ICMP|9|
U.U.U.u.u.u.U.U.u|9|Botnet-ICMP|9|
U.U.U.U.u.u.u.u.u|9|Botnet-ICMP|9|
S.S.S.S.S.S.S.S.S|9|Botnet-TCP-HTTP-Persistent-Down|8|
S.S.S.S.S.S.S.S.S|9|Botnet-TCP-SMTP-Attempt-SPAM|1|
.u.u.u.u.U.U.u.U.|9|Botnet-ICMP|9|
.u.u.u.U.u.U.U.U.|9|Botnet-ICMP|9|
.u.u.u.U.U.U.u.U.|9|Botnet-ICMP|9|
.u.u.U.U.U.U.U.u.|9|Botnet-ICMP|9|
.u.U.u.u.U.U.u.u.|9|Botnet-ICMP|9|
.u.U.U.u.u.U.U.u.|9|Botnet-ICMP|8|
.u.U.U.u.u.U.U.u.|9|Normal-UDP-DNS|1|
.u.U.U.U.u.u.u.u.|9|Botnet-ICMP|9|
.U.U.u.u.u.u.U.u.|9|Botnet-ICMP|9|
.U.U.u.u.U.U.U.u.|9|Botnet-ICMP|9|
.U.U.U.u.u.U.U.U.|9|Botnet-ICMP|9|
.U.U.U.U.U.U.U.U.|9|Botnet-ICMP|3|
.U.U.U.U.U.U.U.U.|9|Normal-UDP-DNS|6|
u.u.u.u.U.u.u.U.u|8|Botnet-ICMP|8|
u.u.u.u.U.U.u.u.U|8|Botnet-ICMP|8|
u.u.u.u.U.U.U.u.U|8|Botnet-ICMP|8|
u.u.u.u.U.U.U.U.U|8|Botnet-ICMP|8|
u.u.U.u.u.u.u.u.U|8|Botnet-ICMP|8|
u.u.U.u.u.u.u.U.u|8|Botnet-ICMP|8|
u.u.U.U.U.u.U.U.u|8|Botnet-ICMP|8|
u.u.U.U.U.U.u.u.u|8|Botnet-ICMP|8|
U.U.u.u.u.u.u.U.U|8|Botnet-ICMP|8|
U.U.U.u.U.U.u.u.u|8|Botnet-ICMP|8|
.u.u.u.u.D.u.u.U.|8|Botnet-ICMP|8|
.u.u.u.u.D.u.U.U.|8|Botnet-ICMP|8|
.u.u.u.U.u.U.U.u.|8|Botnet-ICMP|8|
.u.u.u.U.U.U.U.u.|8|Botnet-ICMP|8|
.u.u.u.D.u.u.u.U.|8|Botnet-ICMP|8|
.u.u.U.U.u.u.U.u.|8|Botnet-ICMP|8|
.u.u.D.u.u.u.U.U.|8|Botnet-ICMP|8|
.u.U.u.u.u.u.U.U.|8|Botnet-ICMP|7|
.u.U.u.u.u.u.U.U.|8|Normal-UDP-DNS|1|
.u.U.u.u.U.u.u.U.|8|Botnet-ICMP|8|
.u.U.u.u.U.U.U.u.|8|Botnet-ICMP|8|
.u.U.U.u.u.u.U.u.|8|Botnet-ICMP|8|
.u.U.U.u.u.u.U.U.|8|Botnet-ICMP|8|
.u.U.U.u.u.U.u.u.|8|Botnet-ICMP|8|
.u.U.U.u.u.U.U.U.|8|Botnet-ICMP|8|
.u.U.U.U.U.U.U.u.|8|Botnet-ICMP|8|
.U.u.u.u.u.U.u.U.|8|Botnet-ICMP|8|
.U.u.u.u.u.U.U.u.|8|Botnet-ICMP|8|
.U.u.U.u.u.U.u.u.|8|Botnet-ICMP|8|
.U.u.U.U.u.U.U.u.|8|Botnet-ICMP|8|
.U.U.u.u.u.u.U.U.|8|Botnet-ICMP|8|
.U.U.U.U.u.u.u.U.|8|Botnet-ICMP|8|
.U.U.U.U.u.u.U.U.|8|Botnet-ICMP|8|
.U.U.D.u.u.u.u.u.|8|Botnet-ICMP|8|
.U.D.u.u.u.u.u.u.|8|Botnet-ICMP|8|
.S.S.S.s.S.S.S.S.|8|Botnet-TCP-HTTP-Persistent-Down|4|
.S.S.S.s.S.S.S.S.|8|Botnet-TCP-SMTP-Attempt-SPAM|4|
u.u.u.u.u.U.u.u.U|7|Botnet-ICMP|7|
u.u.u.u.U.u.U.u.u|7|Botnet-ICMP|7|
u.u.u.u.D.u.u.u.U|7|Botnet-ICMP|7|
u.u.u.U.u.u.U.U.U|7|Botnet-ICMP|7|
u.u.u.U.U.U.u.U.U|7|Botnet-ICMP|7|
u.u.u.D.u.u.u.u.u|7|Botnet-ICMP|7|
u.u.U.u.u.U.U.U.u|7|Botnet-ICMP|7|
u.u.U.U.u.U.u.u.u|7|Botnet-ICMP|7|
u.u.U.U.U.u.u.U.U|7|Botnet-ICMP|7|
u.u.U.U.U.U.U.u.u|7|Botnet-ICMP|7|
u.U.u.u.u.u.U.u.u|7|Botnet-ICMP|7|
u.U.U.u.U.U.u.u.u|7|Botnet-ICMP|7|
u.U.U.U.u.u.u.u.u|7|Botnet-ICMP|7|
u.U.U.U.u.u.u.U.u|7|Botnet-ICMP|7|
u.U.U.U.u.U.U.u.u|7|Botnet-ICMP|7|
u.D.u.u.u.u.u.u.u|7|Botnet-ICMP|7|
U.u.u.u.u.u.u.U.u|7|Botnet-ICMP|7|
U.u.u.u.u.u.u.U.U|7|Botnet-ICMP|7|
U.u.u.u.u.u.U.u.u|7|Botnet-ICMP|7|
U.u.u.u.U.U.u.U.u|7|Botnet-ICMP|7|
U.u.u.U.u.u.u.u.U|7|Botnet-ICMP|7|
U.U.u.u.u.U.u.u.u|7|Botnet-ICMP|7|
U.U.u.u.U.U.u.u.u|7|Botnet-ICMP|7|
U.U.u.U.u.u.u.u.u|7|Botnet-ICMP|7|
U.U.U.u.u.u.U.u.u|7|Botnet-ICMP|7|
U.U.U.u.u.U.U.u.u|7|Botnet-ICMP|7|
U.U.U.U.U.u.u.u.u|7|Botnet-ICMP|7|
D.u.u.u.u.u.u.u.u|7|Botnet-ICMP|7|
00000000000000000|7|Normal-UDP-Matlab-server|7|
.u.u.u.u.u.U.U.D.|7|Botnet-ICMP|7|
.u.u.u.u.D.U.U.U.|7|Botnet-ICMP|7|
.u.u.u.U.U.u.U.U.|7|Botnet-ICMP|7|
.u.u.u.U.U.D.u.u.|7|Botnet-ICMP|7|
.u.u.u.D.u.u.U.u.|7|Botnet-ICMP|7|
.u.u.U.u.u.u.U.u.|7|Botnet-ICMP|7|
.u.u.U.u.u.u.U.U.|7|Botnet-ICMP|7|
.u.u.U.u.u.U.u.U.|7|Botnet-ICMP|7|
.u.u.U.u.U.U.U.U.|7|Botnet-ICMP|7|
.u.u.U.D.u.u.u.u.|7|Botnet-ICMP|7|
.u.u.D.u.u.U.u.u.|7|Botnet-ICMP|7|
.u.U.u.u.U.u.U.u.|7|Botnet-ICMP|7|
.u.U.u.u.U.U.U.U.|7|Botnet-ICMP|7|
.u.U.u.U.U.U.U.u.|7|Botnet-ICMP|7|
.u.U.U.D.u.u.u.u.|7|Botnet-ICMP|7|
.u.D.U.u.u.u.u.u.|7|Botnet-ICMP|7|
.U.u.u.u.u.u.D.u.|7|Botnet-ICMP|7|
.U.u.u.u.u.D.u.u.|7|Botnet-ICMP|7|
.U.u.u.u.U.U.U.U.|7|Botnet-ICMP|7|
.U.u.u.U.u.u.u.U.|7|Botnet-ICMP|7|
.U.u.u.U.u.u.U.u.|7|Botnet-ICMP|7|
.U.u.u.U.U.u.u.U.|7|Botnet-ICMP|7|
.U.u.u.U.U.U.u.U.|7|Botnet-ICMP|7|
.U.u.u.U.U.U.U.u.|7|Botnet-ICMP|7|
.U.u.U.u.u.u.U.U.|7|Botnet-ICMP|7|
.U.u.U.u.u.U.U.u.|7|Botnet-ICMP|7|
.U.u.U.U.u.u.u.U.|7|Botnet-ICMP|7|
.U.u.U.U.u.U.u.u.|7|Botnet-ICMP|7|
.U.u.U.U.U.U.U.u.|7|Botnet-ICMP|7|
.U.u.D.u.u.u.u.u.|7|Botnet-ICMP|7|
.U.U.u.u.u.u.D.u.|7|Botnet-ICMP|7|
.U.U.u.u.u.U.u.U.|7|Botnet-ICMP|7|
.U.U.u.u.u.D.u.u.|7|Botnet-ICMP|7|
.U.U.u.u.U.U.U.U.|7|Botnet-ICMP|7|
.U.U.u.U.U.u.U.U.|7|Botnet-ICMP|7|
.U.U.u.U.U.U.U.U.|7|Botnet-ICMP|7|
.U.U.u.D.u.u.u.u.|7|Botnet-ICMP|7|
.U.U.U.U.U.u.u.U.|7|Botnet-ICMP|7|
.S.s.S.S.S.S.S.S.|7|Botnet-TCP-HTTP-Persistent-Down|4|
.S.s.S.S.S.S.S.S.|7|Botnet-TCP-SMTP-Attempt-SPAM|3|
.D.U.U.u.u.u.u.u.|7|Botnet-ICMP|7|
u.u.u.u.u.u.U.u.U|6|Botnet-ICMP|6|
u.u.u.u.u.U.u.U.U|6|Botnet-ICMP|6|
u.u.u.u.u.U.U.u.U|6|Botnet-ICMP|6|
u.u.u.u.U.U.U.u.u|6|Botnet-ICMP|6|
u.u.u.u.U.U.U.U.u|6|Botnet-ICMP|6|
u.u.u.U.u.u.U.u.u|6|Botnet-ICMP|6|
u.u.u.U.u.U.u.u.u|6|Botnet-ICMP|6|
u.u.u.U.u.U.u.u.U|6|Botnet-ICMP|6|
u.u.u.U.U.u.u.U.U|6|Botnet-ICMP|6|
u.u.u.U.U.u.U.u.u|6|Botnet-ICMP|6|
u.u.u.U.U.U.u.u.U|6|Botnet-ICMP|6|
u.u.u.U.U.U.U.U.u|6|Botnet-ICMP|6|
u.u.u.U.U.D.u.u.u|6|Botnet-ICMP|6|
u.u.U.u.u.u.U.U.u|6|Botnet-ICMP|6|
u.u.U.u.u.U.u.u.u|6|Botnet-ICMP|6|
u.u.U.u.U.U.u.u.U|6|Botnet-ICMP|6|
u.u.U.U.U.u.u.u.u|6|Botnet-ICMP|6|
u.U.u.u.u.u.u.u.U|6|Botnet-ICMP|6|
u.U.u.u.u.u.u.U.u|6|Botnet-ICMP|6|
u.U.u.u.u.u.u.U.U|6|Botnet-ICMP|6|
u.U.u.u.u.u.u.D.u|6|Botnet-ICMP|6|
u.U.u.u.U.U.u.u.u|6|Botnet-ICMP|6|
u.U.U.u.u.u.u.u.U|6|Botnet-ICMP|6|
u.U.U.u.u.u.u.U.u|6|Botnet-ICMP|6|
u.U.U.u.u.U.u.u.u|6|Botnet-ICMP|6|
u.U.U.u.U.u.u.u.u|6|Botnet-ICMP|6|
u.U.U.U.u.u.U.U.u|6|Botnet-ICMP|6|
U.u.u.u.u.u.U.U.U|6|Botnet-ICMP|6|
U.u.u.u.u.U.U.U.U|6|Botnet-ICMP|6|
U.u.u.u.U.u.u.u.u|6|Botnet-ICMP|6|
U.u.u.U.u.u.u.u.u|6|Botnet-ICMP|6|
U.u.u.U.U.U.u.u.u|6|Botnet-ICMP|6|
U.u.U.U.u.u.u.u.u|6|Botnet-ICMP|6|
U.u.U.U.u.u.u.u.U|6|Botnet-ICMP|6|
U.u.U.U.u.U.U.u.u|6|Botnet-ICMP|6|
U.U.u.u.u.u.u.u.U|6|Botnet-ICMP|6|
U.U.u.u.u.U.U.u.u|6|Botnet-ICMP|6|
U.U.u.u.u.U.U.u.U|6|Botnet-ICMP|6|
U.U.u.u.U.U.U.u.u|6|Botnet-ICMP|6|
U.U.u.U.U.u.U.U.u|6|Botnet-ICMP|6|
U.U.U.U.u.u.u.u.U|6|Botnet-ICMP|6|
.u.u.u.u.u.D.u.U.|6|Botnet-ICMP|6|
.u.u.u.u.d.u.u.U.|6|Botnet-ICMP|6|
.u.u.u.u.U.U.D.u.|6|Botnet-ICMP|6|
.u.u.u.U.u.u.u.U.|6|Botnet-ICMP|6|
.u.u.u.U.U.u.u.D.|6|Botnet-ICMP|6|
.u.u.u.U.U.U.U.D.|6|Botnet-ICMP|6|
.u.u.u.D.u.u.U.U.|6|Botnet-ICMP|6|
.u.u.u.D.u.u.D.u.|6|Botnet-ICMP|6|
.u.u.u.D.U.u.u.u.|6|Botnet-ICMP|6|
.u.u.U.u.U.u.u.U.|6|Botnet-ICMP|6|
.u.u.U.u.D.u.u.u.|6|Botnet-ICMP|6|
.u.u.U.U.U.u.U.u.|6|Botnet-ICMP|6|
.u.u.U.U.D.u.u.u.|6|Botnet-ICMP|6|
.u.u.D.u.u.u.u.U.|6|Botnet-ICMP|6|
.u.u.D.u.u.U.U.u.|6|Botnet-ICMP|6|
.u.u.D.D.u.u.u.u.|6|Botnet-ICMP|6|
.u.U.u.u.u.u.u.D.|6|Botnet-ICMP|6|
.u.U.u.U.u.u.u.U.|6|Botnet-ICMP|6|
.u.U.u.U.u.u.U.u.|6|Botnet-ICMP|6|
.u.U.u.U.u.u.U.U.|6|Botnet-ICMP|6|
.u.U.u.U.U.u.u.U.|6|Botnet-ICMP|6|
.u.U.u.U.U.U.U.U.|6|Botnet-ICMP|6|
.u.U.u.D.u.u.u.u.|6|Botnet-ICMP|6|
.u.U.U.u.u.u.u.D.|6|Botnet-ICMP|6|
.u.U.U.u.u.u.U.D.|6|Botnet-ICMP|6|
.u.U.U.u.u.u.D.u.|6|Botnet-ICMP|6|
.u.U.U.u.U.u.u.D.|6|Botnet-ICMP|6|
.u.U.U.u.U.U.u.U.|6|Botnet-ICMP|6|
.u.U.U.U.u.U.u.u.|6|Botnet-ICMP|6|
.u.D.u.u.u.u.u.U.|6|Botnet-ICMP|6|
.u.D.u.u.u.u.U.u.|6|Botnet-ICMP|6|
.u.D.D.u.u.u.u.u.|6|Botnet-ICMP|6|
.U.u.u.u.U.u.U.U.|6|Botnet-ICMP|6|
.U.u.u.u.D.u.u.U.|6|Botnet-ICMP|6|
.U.u.u.U.u.U.u.u.|6|Botnet-ICMP|6|
.U.u.u.D.u.u.u.u.|6|Botnet-ICMP|6|
.U.u.U.u.U.u.u.u.|6|Botnet-ICMP|6|
.U.U.u.u.u.u.u.D.|6|Botnet-ICMP|6|
.U.U.u.u.u.D.U.u.|6|Botnet-ICMP|6|
.U.U.u.U.u.u.u.U.|6|Botnet-ICMP|6|
.U.U.U.u.u.u.u.U.|6|Botnet-ICMP|6|
.U.U.U.u.U.U.U.u.|6|Botnet-ICMP|6|
.U.U.U.U.U.u.U.U.|6|Botnet-ICMP|6|
.U.U.U.U.U.U.u.u.|6|Botnet-ICMP|6|
.U.U.U.U.U.U.u.U.|6|Botnet-ICMP|6|
.S.S.s.S.S.S.S.S.|6|Botnet-TCP-HTTP-Persistent-Down|4|
.S.S.s.S.S.S.S.S.|6|Botnet-TCP-SMTP-Attempt-SPAM|2|
.S.S.S.S.s.S.S.S.|6|Botnet-TCP-HTTP-Persistent-Down|2|
.S.S.S.S.s.S.S.S.|6|Botnet-TCP-SMTP-Attempt-SPAM|4|
.D.u.u.u.u.u.U.U.|6|Botnet-ICMP|6|
.D.u.u.u.u.U.u.u.|6|Botnet-ICMP|6|
.D.u.u.u.u.D.u.u.|6|Botnet-ICMP|6|
.D.u.u.u.U.U.U.u.|6|Botnet-ICMP|6|
.D.U.u.u.u.u.u.U.|6|Botnet-ICMP|6|
u.u.u.u.u.D.u.u.U|5|Botnet-ICMP|5|
u.u.u.u.U.u.u.U.U|5|Botnet-ICMP|5|
u.u.u.u.U.u.U.U.u|5|Botnet-ICMP|5|
u.u.u.u.U.u.U.U.U|5|Botnet-ICMP|5|
u.u.u.u.U.U.u.U.u|5|Botnet-ICMP|5|
u.u.u.u.U.U.D.u.u|5|Botnet-ICMP|5|
u.u.u.U.u.u.u.u.U|5|Botnet-ICMP|5|
u.u.u.U.u.u.U.u.U|5|Botnet-ICMP|5|
u.u.u.U.u.U.U.U.U|5|Botnet-ICMP|5|
u.u.u.U.U.u.u.u.U|5|Botnet-ICMP|5|
u.u.u.U.U.u.u.U.u|5|Botnet-ICMP|5|
u.u.u.U.U.U.u.u.u|5|Botnet-ICMP|5|
u.u.u.U.U.U.U.u.u|5|Botnet-ICMP|5|
u.u.u.D.u.u.u.U.U|5|Botnet-ICMP|5|
u.u.U.u.u.u.u.U.U|5|Botnet-ICMP|5|
u.u.U.u.u.U.U.U.U|5|Botnet-ICMP|5|
u.u.U.U.u.u.u.u.D|5|Botnet-ICMP|5|
u.u.U.U.u.u.U.U.u|5|Botnet-ICMP|5|
u.u.U.U.u.u.U.U.U|5|Botnet-ICMP|5|
u.u.U.U.U.U.u.u.U|5|Botnet-ICMP|5|
u.u.U.U.D.u.u.u.u|5|Botnet-ICMP|5|
u.U.u.u.u.u.U.U.u|5|Botnet-ICMP|5|
u.U.u.u.U.u.u.u.u|5|Botnet-ICMP|5|
u.U.u.u.U.u.u.U.u|5|Botnet-ICMP|5|
u.U.u.U.u.u.u.U.U|5|Botnet-ICMP|5|
u.U.U.u.u.u.u.U.U|5|Botnet-ICMP|5|
u.U.U.u.u.U.U.u.u|5|Botnet-ICMP|5|
u.U.U.u.u.U.U.U.u|5|Botnet-ICMP|5|
u.U.U.U.u.u.u.U.U|5|Botnet-ICMP|5|
u.U.U.U.U.U.u.u.u|5|Botnet-ICMP|5|
u.D.u.u.u.U.U.U.u|5|Botnet-ICMP|5|
U.u.u.u.u.U.u.u.U|5|Botnet-ICMP|5|
U.u.u.u.u.U.u.U.u|5|Botnet-ICMP|5|
U.u.u.u.u.D.u.u.u|5|Botnet-ICMP|5|
U.u.u.U.u.u.U.u.u|5|Botnet-ICMP|5|
U.u.u.U.U.u.u.u.U|5|Botnet-ICMP|5|
U.u.U.u.u.u.u.u.U|5|Botnet-ICMP|5|
U.u.U.u.u.u.U.U.u|5|Botnet-ICMP|5|
U.u.U.U.U.U.u.u.u|5|Botnet-ICMP|5|
U.u.D.u.u.u.u.u.u|5|Botnet-ICMP|5|
U.U.u.u.u.u.U.u.U|5|Botnet-ICMP|5|
U.U.u.u.u.u.U.U.U|5|Botnet-ICMP|5|
U.U.u.u.u.D.u.u.U|5|Botnet-ICMP|5|
U.U.u.u.U.u.u.u.u|5|Botnet-ICMP|5|
U.U.u.U.U.u.u.u.U|5|Botnet-ICMP|5|
U.U.u.U.U.U.U.U.u|5|Botnet-ICMP|5|
