pattern|total_frequency |label|label_frequency|
Z.|132|Botnet-TCP-CC-Not-Encrypted|1|
Z.|132|Botnet-TCP-HTTP-Established|2|
Z.|132|Botnet-TCP-HTTP-Established-Ad|1|
.Z|130|Botnet-TCP-HTTP-Established|1|
.Z|130|Botnet-UDP-DNS|1|
.Z|130|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|7|
.Z|130|Botnet-ICMP|121|
H,|125|Botnet-TCP-HTTP-CC-Custom-Encryption|25|
H,|125|Botnet-TCP-CC-Not-Encrypted|50|
H,|125|Botnet-TCP-Established-Custom-Encryption|3|
H,|125|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|36|
H,|125|Botnet-TCP-HTTPS-Established-Microsoft|5|
H,|125|Botnet-TCP-HTTP-Established-SSL|4|
H,|125|Botnet-TCP-HTTP-Established-Microsoft-Live|2|
,H|125|Botnet-TCP-HTTP-CC-Custom-Encryption|25|
,H|125|Botnet-TCP-CC-Not-Encrypted|50|
,H|125|Botnet-TCP-Established-Custom-Encryption|2|
,H|125|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|37|
,H|125|Botnet-TCP-HTTPS-Established-Microsoft|5|
,H|125|Botnet-TCP-HTTP-Established-SSL|4|
,H|125|Botnet-TCP-HTTP-Established-Microsoft-Live|2|
h,|120|Botnet-TCP-HTTP-CC-Custom-Encryption|53|
h,|120|Botnet-TCP-CC-Not-Encrypted|51|
h,|120|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
h,|120|Botnet-TCP-HTTP-Established-SSL|1|
h,|120|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|14|
,h|120|Botnet-TCP-HTTP-CC-Custom-Encryption|53|
,h|120|Botnet-TCP-CC-Not-Encrypted|51|
,h|120|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
,h|120|Botnet-TCP-HTTP-Established-SSL|1|
,h|120|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|14|
z,|112|Botnet-TCP-HTTP-CC-Custom-Encryption|2|
z,|112|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted-Non-Periodic|1|
z,|112|Botnet-ICMP|7|
z,|112|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|2|
z,|112|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|98|
z,|112|Botnet-TCP-HTTP-Established-Ad|1|
z,|112|Botnet-TCP-Established-Custom-Encryption|1|
.w|106|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|3|
.w|106|Botnet-TCP-HTTP-Persistent-Down|95|
.w|106|Normal-TCP-HTTP|1|
.w|106|Normal-UDP-DNS|7|
w.|103|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
w.|103|Botnet-TCP-HTTP-Persistent-Down|93|
w.|103|Normal-TCP-HTTP|1|
w.|103|Normal-UDP-DNS|7|
,z|103|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
,z|103|Botnet-TCP-HTTP-Established-Adobe|1|
,z|103|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted-Non-Periodic|1|
,z|103|Botnet-ICMP|5|
,z|103|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|2|
,z|103|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|92|
,z|103|Botnet-TCP-HTTP-Established-Ad|1|
.W|87|Normal-HTTP-windowsupdate|1|
.W|87|Botnet-TCP-HTTP-Persistent-Down|72|
.W|87|Normal-TCP-HTTP|1|
.W|87|Normal-UDP-DNS|13|
W.|86|Normal-HTTP-windowsupdate|1|
W.|86|Botnet-TCP-HTTP-Persistent-Down|71|
W.|86|Normal-TCP-HTTP|1|
W.|86|Normal-UDP-DNS|13|
I,|85|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
I,|85|Botnet-ICMP|1|
I,|85|Botnet-TCP-HTTP-Established-Binary-Download-Custom-Port|1|
I,|85|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|81|
I,|85|Botnet-TCP-CC-Not-Encrypted|1|
,I|84|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
,I|84|Botnet-ICMP|1|
,I|84|Botnet-TCP-HTTP-Established-Binary-Download-Custom-Port|1|
,I|84|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|80|
,I|84|Botnet-TCP-CC-Not-Encrypted|1|
A.|75|Normal-Grill|3|
A.|75|Normal-UDP-DNS|72|
.A|73|Normal-Grill|1|
.A|73|Normal-UDP-DNS|72|
y.|72|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|64|
y.|72|Botnet-TCP-HTTP-Established-Binary-Download|1|
y.|72|Botnet-TCP-HTTPS-Established-Microsoft|1|
y.|72|Botnet-TCP-Established-Custom-Encryption|5|
y.|72|Botnet-TCP-HTTP-Established-Ad-yieldmanager|1|
b.|69|Botnet-TCP-HTTP-Persistent-Down|51|
b.|69|Normal-UDP-DNS|18|
.b|69|Botnet-TCP-HTTP-Persistent-Down|51|
.b|69|Normal-UDP-DNS|18|
00|68|Botnet-TCP-IRC-CC-Not-Encrypted|1|
00|68|Normal-UDP-Matlab-server|52|
00|68|Botnet-TCP-HTTP-Established-Binary-Download-Custom-Port|2|
00|68|Botnet-TCP-CC-Custom-Encryption|13|
V.|66|Botnet-UDP-DNS|1|
V.|66|Botnet-TCP-HTTP-Persistent-Down|58|
V.|66|Normal-UDP-DNS|7|
i0|63|Normal-TCP-MSN|2|
i0|63|Botnet-TCP-Established|1|
i0|63|Botnet-TCP-IRC-CC-Not-Encrypted|59|
i0|63|Botnet-UDP-Custom-Encryption|1|
0i|63|Normal-TCP-MSN|2|
0i|63|Botnet-TCP-Established|1|
0i|63|Botnet-TCP-IRC-CC-Not-Encrypted|59|
0i|63|Botnet-UDP-Custom-Encryption|1|
B.|61|Botnet-TCP-HTTP-Persistent-Down|59|
B.|61|Normal-UDP-DNS|2|
.y|61|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|56|
.y|61|Botnet-TCP-HTTP-Established-Binary-Download|1|
.y|61|Botnet-TCP-HTTPS-Established-Microsoft|1|
.y|61|Botnet-TCP-Established-Custom-Encryption|2|
.y|61|Botnet-TCP-HTTP-Established-Ad-yieldmanager|1|
.B|61|Botnet-TCP-HTTP-Persistent-Down|59|
.B|61|Normal-UDP-DNS|2|
v,|60|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
v,|60|Botnet-TCP-HTTP-Persistent-Down|57|
v,|60|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted-Non-Periodic|1|
.V|60|Botnet-TCP-HTTP-Persistent-Down|53|
.V|60|Normal-UDP-DNS|7|
f+|57|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|57|
+f|57|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|57|
,v|56|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
,v|56|Botnet-TCP-HTTP-Persistent-Down|54|
,v|56|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted-Non-Periodic|1|
a.|43|Normal-Grill|24|
a.|43|Normal-Stribrek|2|
a.|43|Normal-UDP-DNS|17|
.a|43|Normal-Grill|24|
.a|43|Normal-Stribrek|2|
.a|43|Normal-UDP-DNS|17|
.I|41|Botnet-ICMP|35|
.I|41|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|6|
Y,|40|Botnet-TCP-HTTP-CC-Custom-Encryption|12|
Y,|40|Botnet-TCP-Established-AVG|1|
Y,|40|Botnet-TCP-CC-Not-Encrypted|18|
Y,|40|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|6|
Y,|40|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
Y,|40|Botnet-TCP-HTTP-Established-Ad|2|
I.|40|Botnet-ICMP|35|
I.|40|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|5|
Y.|39|Botnet-TCP-HTTP-Established|1|
Y.|39|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|16|
Y.|39|Botnet-TCP-HTTP-Established-Ad-yieldmanager|4|
Y.|39|Botnet-TCP-CC-Not-Encrypted|18|
,Y|39|Botnet-TCP-HTTP-CC-Custom-Encryption|13|
,Y|39|Botnet-TCP-CC-Not-Encrypted|19|
,Y|39|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
,Y|39|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|6|
.Y|38|Botnet-TCP-HTTP-Established|1|
.Y|38|Botnet-TCP-Established-AVG|1|
.Y|38|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|15|
.Y|38|Botnet-TCP-HTTP-Established-Ad-yieldmanager|4|
.Y|38|Botnet-TCP-CC-Not-Encrypted|17|
i+|37|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|32|
i+|37|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|4|
i+|37|Botnet-TCP-HTTP-Established-Binary-Download-Custom-Port|1|
+i|37|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|32|
+i|37|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|4|
+i|37|Botnet-TCP-HTTP-Established-Binary-Download-Custom-Port|1|
,V|35|Botnet-TCP-HTTP-Persistent-Down|34|
,V|35|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted-Non-Periodic|1|
.v|31|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
.v|31|Botnet-TCP-HTTP-Persistent-Down|26|
.v|31|Normal-UDP-DNS|3|
V,|30|Botnet-TCP-HTTP-Persistent-Down|29|
V,|30|Botnet-UDP-CC-Established-P2P-Not-Encrypted|1|
v.|27|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
v.|27|Botnet-TCP-HTTP-Persistent-Down|23|
v.|27|Normal-UDP-DNS|3|
R,|26|Botnet-TCP-CC-Not-Encrypted|3|
R,|26|Normal-Grill|9|
R,|26|Normal-UDP-DNS|11|
R,|26|Normal-TCP-HTTP-CVUT-WebServer|2|
R,|26|Botnet-TCP-SMTP-Attempt-SPAM|1|
r,|24|Botnet-UDP-Attempt|1|
r,|24|Botnet-TCP-CC-Not-Encrypted|6|
r,|24|Normal-Grill|16|
r,|24|Normal-Stribrek|1|
w,|23|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|18|
w,|23|Botnet-TCP-HTTP-Persistent-Down|4|
w,|23|Normal-UDP-DNS|1|
I+|23|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|23|
H.|23|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|20|
H.|23|Botnet-TCP-Established-Custom-Encryption|2|
H.|23|Botnet-TCP-HTTP-Established-Ad-yieldmanager|1|
.H|23|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|19|
.H|23|Botnet-TCP-Established-Custom-Encryption|3|
.H|23|Botnet-TCP-HTTP-Established-Ad-yieldmanager|1|
+I|23|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|23|
,w|22|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|19|
,w|22|Botnet-TCP-HTTP-Persistent-Down|2|
,w|22|Normal-UDP-DNS|1|
,Z|22|Botnet-TCP-Established-AVG|1|
,Z|22|Botnet-TCP-HTTP-Established-Microsoft|2|
,Z|22|Botnet-ICMP|6|
,Z|22|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|8|
,Z|22|Normal-TCP-IMAP|1|
,Z|22|Botnet-TCP-CC-Not-Encrypted|1|
,Z|22|Botnet-TCP-HTTP-Established|1|
,Z|22|Botnet-TCP-HTTP-Established-Ad|2|
i,|20|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
i,|20|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|19|
,i|20|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
,i|20|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|19|
,r|19|Botnet-TCP-CC-Not-Encrypted|5|
,r|19|Normal-Grill|14|
,R|19|Normal-Grill|9|
,R|19|Normal-Stribrek|1|
,R|19|Normal-TCP-HTTP-CVUT-WebServer|2|
,R|19|Normal-UDP-DNS|7|
Z,|18|Botnet-ICMP|5|
Z,|18|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|11|
Z,|18|Botnet-TCP-HTTP-Established-Microsoft|1|
Z,|18|Botnet-TCP-HTTP-Established-Adobe|1|
f.|16|Botnet-TCP-HTTP-Persistent-Down|16|
F.|16|Botnet-TCP-HTTP-Persistent-Down|12|
F.|16|Normal-UDP-DNS|4|
.f|16|Botnet-TCP-HTTP-Persistent-Down|16|
.F|16|Botnet-TCP-HTTP-Persistent-Down|12|
.F|16|Normal-UDP-DNS|4|
,A|16|Botnet-TCP-CC-Not-Encrypted|9|
,A|16|Normal-Grill|6|
,A|16|Normal-Stribrek|1|
y+|15|Botnet-TCP-HTTP-Google-Net-Established|1|
y+|15|Botnet-TCP-HTTP-CC-Custom-Encryption|6|
y+|15|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
y+|15|Botnet-TCP-CC-Not-Encrypted|6|
A,|14|Botnet-TCP-CC-Not-Encrypted|9|
A,|14|Normal-Grill|4|
A,|14|Normal-Stribrek|1|
,U|14|Botnet-ICMP|3|
,U|14|Botnet-UDP-CC-Established-P2P-Not-Encrypted|1|
,U|14|Normal-UDP-DNS|10|
R+|13|Normal-TCP-HTTP-CVUT-WebServer|1|
R+|13|Normal-UDP-DNS|12|
F,|13|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|13|
F+|13|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|13|
,F|13|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|13|
,E|13|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
,E|13|Botnet-TCP-HTTP-Persistent-Down|11|
+y|13|Botnet-TCP-HTTP-CC-Custom-Encryption|6|
+y|13|Botnet-TCP-CC-Not-Encrypted|5|
+y|13|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
+F|13|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|13|
E,|12|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
E,|12|Botnet-TCP-HTTP-Persistent-Down|10|
99|12|Botnet-UDP-DNS|1|
99|12|Normal-UDP-NTP-server|1|
99|12|Botnet-TCP-HTTP-Established-Microsoft|1|
99|12|Botnet-UDP-Established-Custom-Encryption|1|
99|12|Normal-TCP-MSN|1|
99|12|Botnet-ICMP|1|
99|12|Botnet-UDP-Custom-Encryption|1|
99|12|Botnet-TCP-IRC-CC-Not-Encrypted|1|
99|12|Normal-TCP-IMAP|1|
99|12|Botnet-TCP-CC-Custom-Encryption|1|
99|12|Botnet-TCP-Established|1|
99|12|Normal-TCP-Jabber|1|
+Y|12|Botnet-TCP-HTTP-CC-Custom-Encryption|7|
+Y|12|Botnet-TCP-CC-Not-Encrypted|2|
+Y|12|Botnet-TCP-HTTP-Established-Ad|1|
+Y|12|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
+R|12|Normal-UDP-DNS|11|
+R|12|Botnet-TCP-SMTP-Attempt-SPAM|1|
88|11|Botnet-TCP-HTTP-Google-Net-Established|1|
88|11|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
88|11|Botnet-TCP-HTTP-Established-Binary-Download|1|
88|11|Botnet-TCP-CC-Not-Encrypted|1|
88|11|Botnet-TCP-HTTP-Established-Ad-yieldmanager|1|
88|11|Botnet-TCP-Established-Custom-Encryption|1|
88|11|Botnet-TCP-HTTP-CC-Not-Encrypted|1|
88|11|Botnet-TCP-HTTP-Established|1|
88|11|Botnet-TCP-HTTPS-Established-Microsoft|1|
88|11|Botnet-TCP-HTTP-Established-SSL|1|
88|11|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
Y+|10|Botnet-TCP-HTTP-CC-Custom-Encryption|7|
Y+|10|Botnet-TCP-CC-Not-Encrypted|2|
Y+|10|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
v+|9|Botnet-UDP-DNS|1|
v+|9|Botnet-TCP-HTTP-Persistent-Down|8|
h.|9|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|6|
h.|9|Botnet-TCP-Established-Custom-Encryption|3|
U,|9|Botnet-ICMP|4|
U,|9|Normal-UDP-DNS|5|
.h|9|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|6|
.h|9|Botnet-TCP-Established-Custom-Encryption|3|
+v|9|Botnet-UDP-DNS|1|
+v|9|Botnet-TCP-HTTP-Persistent-Down|8|
Z+|8|Botnet-UDP-Established|1|
Z+|8|Botnet-TCP-HTTP-Established-Ad|1|
Z+|8|Botnet-TCP-HTTP-Established-Microsoft|2|
Z+|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|4|
E.|8|Botnet-TCP-HTTP-Persistent-Down|7|
E.|8|Normal-UDP-DNS|1|
8,|8|Botnet-TCP-HTTP-Google-Net-Established|1|
8,|8|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
8,|8|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted-Non-Periodic|1|
8,|8|Botnet-TCP-Established-Custom-Encryption|1|
8,|8|Botnet-TCP-HTTP-Established|1|
8,|8|Botnet-TCP-HTTPS-Established-Microsoft|1|
8,|8|Botnet-TCP-HTTP-Established-SSL|1|
8,|8|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
+U|8|Normal-TCP-HTTP-CVUT-WebServer|3|
+U|8|Normal-UDP-DNS|5|
11|7|Normal-Stribrek|1|
11|7|Normal-Jist|1|
11|7|Normal-Grill|1|
11|7|Normal-UDP-DNS|1|
11|7|Botnet-UDP-Attempt|1|
11|7|Botnet-UDP-DNS-Attempt|1|
11|7|Botnet-TCP-SMTP-Attempt-SPAM|1|
.E|7|Botnet-TCP-HTTP-Persistent-Down|6|
.E|7|Normal-UDP-DNS|1|
+z|7|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
+z|7|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|2|
+z|7|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|4|
+Z|7|Botnet-TCP-HTTP-Established-Binary-Download-Custom-Port|1|
+Z|7|Botnet-TCP-HTTP-Established-Microsoft|1|
+Z|7|Botnet-TCP-HTTP-Established-Adobe|1|
+Z|7|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|4|
+V|7|Botnet-UDP-DNS|1|
+V|7|Botnet-TCP-HTTP-Persistent-Down|6|
V+|6|Botnet-TCP-HTTP-Persistent-Down|6|
U+|6|Normal-TCP-HTTP-CVUT-WebServer|3|
U+|6|Normal-UDP-DNS|3|
90|6|Normal-UDP-NTP-server|1|
90|6|Normal-TCP-MSN|1|
90|6|Botnet-UDP-Custom-Encryption|1|
90|6|Botnet-TCP-IRC-CC-Not-Encrypted|1|
90|6|Botnet-TCP-CC-Custom-Encryption|1|
90|6|Botnet-TCP-Established|1|
z+|5|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|2|
z+|5|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
z+|5|Botnet-TCP-HTTP-Established-Adobe|1|
i.|5|Botnet-ICMP|2|
i.|5|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|3|
e,|5|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
e,|5|Botnet-TCP-HTTP-Persistent-Down|4|
a,|5|Normal-Grill|1|
a,|5|Botnet-UDP-DNS-Attempt|4|
S,|5|Botnet-TCP-Established-AVG|1|
S,|5|Botnet-TCP-HTTP-Persistent-Down|2|
S,|5|Normal-UDP-DNS|2|
S+|5|Normal-UDP-DNS|5|
.i|5|Botnet-ICMP|2|
.i|5|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|3|
,u|5|Botnet-ICMP|5|
,a|5|Normal-Grill|1|
,a|5|Botnet-UDP-DNS-Attempt|4|
,W|5|Botnet-TCP-HTTP-Established-Binary-Download-Custom-Port|1|
,W|5|Botnet-TCP-HTTP-Persistent-Down|1|
,W|5|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
,W|5|Normal-UDP-DNS|1|
+S|5|Normal-UDP-DNS|5|
Y*|4|Botnet-TCP-HTTP-CC-Custom-Encryption|4|
W+|4|Botnet-TCP-HTTP-Established-Binary-Download-Custom-Port|1|
W+|4|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
W+|4|Normal-UDP-DNS|1|
1.|4|Normal-Stribrek|1|
1.|4|Normal-Grill|1|
1.|4|Normal-Jist|1|
1.|4|Normal-UDP-DNS|1|
,e|4|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
,e|4|Botnet-TCP-HTTP-Persistent-Down|3|
,S|4|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
,S|4|Botnet-TCP-Established-AVG|1|
,S|4|Botnet-TCP-HTTP-Persistent-Down|1|
,S|4|Normal-UDP-DNS|1|
*Y|4|Botnet-TCP-HTTP-CC-Custom-Encryption|3|
*Y|4|Botnet-TCP-HTTP-Established-Ad|1|
*U|4|Botnet-ICMP|1|
*U|4|Normal-TCP-HTTP-CVUT-WebServer|3|
w+|3|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|3|
u,|3|Botnet-ICMP|3|
Z0|3|Botnet-TCP-HTTP-Established-Binary-Download-Custom-Port|1|
Z0|3|Normal-TCP-IMAP|1|
Z0|3|Normal-TCP-Jabber|1|
U*|3|Botnet-ICMP|1|
U*|3|Normal-TCP-HTTP-CVUT-WebServer|1|
U*|3|Botnet-UDP-CC-Established-P2P-Not-Encrypted|1|
9*|3|Botnet-TCP-HTTP-Established-Ad|1|
9*|3|Botnet-UDP-Established-Custom-Encryption|1|
9*|3|Normal-TCP-Jabber|1|
8.|3|Botnet-TCP-CC-Not-Encrypted|1|
8.|3|Botnet-TCP-HTTP-Established-Binary-Download|1|
8.|3|Botnet-TCP-HTTP-Established-Ad-yieldmanager|1|
55|3|Botnet-TCP-HTTP-Established-Binary-Download-Custom-Port|1|
55|3|Botnet-TCP-HTTP-Persistent-Down|1|
55|3|Botnet-UDP-CC-Established-P2P-Not-Encrypted|1|
1+|3|Botnet-UDP-Attempt|1|
1+|3|Botnet-TCP-HTTP-Established-Adobe|1|
1+|3|Botnet-TCP-SMTP-Attempt-SPAM|1|
+r|3|Botnet-UDP-Attempt|1|
+r|3|Botnet-TCP-CC-Not-Encrypted|2|
z0|2|Botnet-TCP-IRC-CC-Not-Encrypted|2|
u*|2|Normal-TCP-HTTP-CVUT-WebServer|2|
h+|2|Botnet-TCP-HTTP-CC-Custom-Encryption|2|
f,|2|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
W,|2|Botnet-TCP-HTTP-Persistent-Down|2|
S*|2|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
S*|2|Normal-UDP-DNS|1|
E0|2|Normal-UDP-Matlab-server|2|
98|2|Botnet-UDP-Established|1|
98|2|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted-Non-Periodic|1|
9,|2|Normal-TCP-IMAP|1|
9,|2|Botnet-TCP-HTTP-Established-Microsoft|1|
9+|2|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|1|
9+|2|Botnet-UDP-DNS|1|
8*|2|Botnet-UDP-Established|1|
8*|2|Botnet-TCP-HTTP-CC-Not-Encrypted|1|
66|2|Normal-HTTP-windowsupdate|1|
66|2|Normal-TCP-HTTP|1|
6.|2|Normal-HTTP-windowsupdate|1|
6.|2|Normal-TCP-HTTP|1|
56|2|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
56|2|Botnet-TCP-HTTP-Not-Encrypted-Down|1|
5,|2|Botnet-TCP-HTTP-Established-Binary-Download-Custom-Port|1|
5,|2|Botnet-UDP-CC-Established-P2P-Not-Encrypted|1|
0z|2|Botnet-TCP-IRC-CC-Not-Encrypted|2|
0E|2|Normal-UDP-Matlab-server|2|
.e|2|Botnet-TCP-HTTP-Persistent-Down|2|
,s|2|Botnet-TCP-HTTP-Persistent-Down|2|
,f|2|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
