pattern|total_frequency |label|label_frequency|
,I,|83|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|79|
,I,|83|Botnet-TCP-CC-Not-Encrypted|1|
.A.|73|Normal-Grill|1|
.A.|73|Normal-UDP-DNS|72|
U.R|72|Normal-TCP-HTTP-CVUT-WebServer|4|
U.R|72|Normal-UDP-DNS|68|
r.R|70|Normal-Grill|5|
r.R|70|Normal-UDP-DNS|65|
y,y|69|Botnet-TCP-HTTP-CC-Custom-Encryption|33|
y,y|69|Botnet-TCP-Established-AVG|1|
y,y|69|Botnet-TCP-CC-Not-Encrypted|10|
y,y|69|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|12|
y,y|69|Botnet-TCP-HTTPS-Established-Microsoft|5|
y,y|69|Botnet-TCP-HTTP-Established-SSL|5|
y,y|69|Botnet-TCP-Established-Custom-Encryption|3|
.b.|69|Botnet-TCP-HTTP-Persistent-Down|51|
.b.|69|Normal-UDP-DNS|18|
R.r|66|Normal-Grill|6|
R.r|66|Normal-Stribrek|1|
R.r|66|Normal-UDP-DNS|59|
0i0|63|Normal-TCP-MSN|2|
0i0|63|Botnet-TCP-Established|1|
0i0|63|Botnet-TCP-IRC-CC-Not-Encrypted|59|
0i0|63|Botnet-UDP-Custom-Encryption|1|
Z.z|62|Botnet-ICMP|60|
Z.z|62|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
R.U|62|Normal-TCP-HTTP-CVUT-WebServer|1|
R.U|62|Normal-UDP-DNS|61|
000|61|Botnet-TCP-CC-Custom-Encryption|11|
000|61|Normal-UDP-Matlab-server|49|
000|61|Botnet-TCP-HTTP-Established-Binary-Download-Custom-Port|1|
.B.|61|Botnet-TCP-HTTP-Persistent-Down|59|
.B.|61|Normal-UDP-DNS|2|
Z.Z|59|Botnet-ICMP|58|
Z.Z|59|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
i0i|58|Normal-TCP-MSN|1|
i0i|58|Botnet-TCP-IRC-CC-Not-Encrypted|57|
h,h|58|Botnet-TCP-HTTP-CC-Custom-Encryption|36|
h,h|58|Botnet-TCP-CC-Not-Encrypted|21|
h,h|58|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
+f+|57|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|57|
z.Z|54|Botnet-ICMP|52|
z.Z|54|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
f+f|50|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|50|
.a.|43|Normal-Grill|24|
.a.|43|Normal-Stribrek|2|
.a.|43|Normal-UDP-DNS|17|
,v,|43|Botnet-TCP-HTTP-Persistent-Down|42|
,v,|43|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted-Non-Periodic|1|
.y.|41|Botnet-TCP-HTTP-Established-Binary-Download|1|
.y.|41|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|38|
.y.|41|Botnet-TCP-Established-Custom-Encryption|1|
.y.|41|Botnet-TCP-HTTP-Established-Ad-yieldmanager|1|
z,z|39|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|2|
z,z|39|Botnet-ICMP|2|
z,z|39|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|35|
.I.|39|Botnet-ICMP|35|
.I.|39|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|4|
H,y|37|Botnet-TCP-HTTP-CC-Custom-Encryption|14|
H,y|37|Botnet-TCP-CC-Not-Encrypted|8|
H,y|37|Botnet-TCP-Established-Custom-Encryption|2|
H,y|37|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|8|
H,y|37|Botnet-TCP-HTTPS-Established-Microsoft|3|
H,y|37|Botnet-TCP-HTTP-Established-SSL|1|
H,y|37|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
H,H|37|Botnet-TCP-HTTP-CC-Custom-Encryption|4|
H,H|37|Botnet-TCP-CC-Not-Encrypted|19|
H,H|37|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|10|
H,H|37|Botnet-TCP-HTTPS-Established-Microsoft|1|
H,H|37|Botnet-TCP-HTTP-Established-SSL|2|
H,H|37|Botnet-TCP-Established-Custom-Encryption|1|
+i+|37|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|32|
+i+|37|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|4|
+i+|37|Botnet-TCP-HTTP-Established-Binary-Download-Custom-Port|1|
.V.|35|Botnet-TCP-HTTP-Persistent-Down|28|
.V.|35|Normal-UDP-DNS|7|
y.y|34|Botnet-TCP-HTTPS-Established-Microsoft|1|
y.y|34|Botnet-TCP-Established-Custom-Encryption|1|
y.y|34|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|32|
w.s|34|Botnet-TCP-HTTP-Persistent-Down|34|
v,v|34|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
v,v|34|Botnet-TCP-HTTP-Persistent-Down|33|
s.w|34|Botnet-TCP-HTTP-Persistent-Down|34|
d.U|34|Botnet-ICMP|32|
d.U|34|Normal-UDP-DNS|2|
y,H|33|Botnet-TCP-HTTP-CC-Custom-Encryption|11|
y,H|33|Botnet-TCP-CC-Not-Encrypted|8|
y,H|33|Botnet-TCP-Established-Custom-Encryption|1|
y,H|33|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|7|
y,H|33|Botnet-TCP-HTTPS-Established-Microsoft|3|
y,H|33|Botnet-TCP-HTTP-Established-SSL|2|
y,H|33|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
A.r|33|Normal-Grill|2|
A.r|33|Normal-UDP-DNS|31|
u.R|31|Normal-UDP-DNS|31|
S.w|31|Botnet-TCP-HTTP-Persistent-Down|31|
,y.|31|Botnet-TCP-HTTPS-Established-Microsoft|1|
,y.|31|Botnet-TCP-Established-Custom-Encryption|4|
,y.|31|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|26|
z,I|30|Botnet-ICMP|1|
z,I|30|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|29|
V.V|30|Botnet-TCP-HTTP-Persistent-Down|29|
V.V|30|Normal-UDP-DNS|1|
U.d|30|Botnet-ICMP|29|
U.d|30|Normal-UDP-DNS|1|
r.A|29|Normal-Grill|1|
r.A|29|Normal-UDP-DNS|28|
S.W|29|Botnet-TCP-HTTP-Persistent-Down|29|
z.I|27|Botnet-ICMP|26|
z.I|27|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
h,H|27|Botnet-TCP-HTTP-CC-Custom-Encryption|6|
h,H|27|Botnet-TCP-CC-Not-Encrypted|15|
h,H|27|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
h,H|27|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|5|
W.S|27|Botnet-TCP-HTTP-Persistent-Down|27|
B.S|27|Botnet-TCP-HTTP-Persistent-Down|27|
w.S|26|Botnet-TCP-HTTP-Persistent-Down|26|
R.u|26|Normal-UDP-DNS|26|
R.A|26|Normal-UDP-DNS|26|
I,I|26|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|26|
y,h|25|Botnet-TCP-HTTP-CC-Custom-Encryption|12|
y,h|25|Botnet-TCP-CC-Not-Encrypted|9|
y,h|25|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|3|
y,h|25|Botnet-TCP-HTTP-Established-SSL|1|
Y.Y|25|Botnet-TCP-CC-Not-Encrypted|15|
Y.Y|25|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|8|
Y.Y|25|Botnet-TCP-HTTP-Established-Ad-yieldmanager|2|
S.b|25|Botnet-TCP-HTTP-Persistent-Down|17|
S.b|25|Normal-UDP-DNS|8|
S.B|25|Botnet-TCP-HTTP-Persistent-Down|24|
S.B|25|Normal-UDP-DNS|1|
R.D|25|Normal-UDP-DNS|25|
H,h|25|Botnet-TCP-HTTP-CC-Custom-Encryption|4|
H,h|25|Botnet-TCP-CC-Not-Encrypted|17|
H,h|25|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|4|
.V,|25|Botnet-TCP-HTTP-Persistent-Down|25|
.R,|25|Botnet-TCP-CC-Not-Encrypted|3|
.R,|25|Normal-Grill|9|
.R,|25|Normal-TCP-HTTP-CVUT-WebServer|2|
.R,|25|Normal-UDP-DNS|11|
,V.|25|Botnet-TCP-HTTP-Persistent-Down|25|
i+i|24|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|24|
h,y|24|Botnet-TCP-HTTP-CC-Custom-Encryption|8|
h,y|24|Botnet-TCP-CC-Not-Encrypted|10|
h,y|24|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|5|
h,y|24|Botnet-TCP-HTTP-Established-SSL|1|
W.s|23|Botnet-TCP-HTTP-Persistent-Down|23|
+I+|23|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|23|
U.r|22|Normal-UDP-DNS|22|
I,z|22|Botnet-ICMP|1|
I,z|22|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|21|
.Y,|22|Botnet-TCP-CC-Not-Encrypted|17|
.Y,|22|Botnet-TCP-Established-AVG|1|
.Y,|22|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|4|
,Y.|22|Botnet-TCP-CC-Not-Encrypted|17|
,Y.|22|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|5|
a.r|21|Normal-Grill|15|
a.r|21|Normal-Stribrek|2|
a.r|21|Normal-UDP-DNS|4|
.v.|21|Botnet-TCP-HTTP-Persistent-Down|18|
.v.|21|Normal-UDP-DNS|3|
s.B|20|Botnet-TCP-HTTP-Persistent-Down|20|
b.S|20|Botnet-TCP-HTTP-Persistent-Down|20|
I.z|20|Botnet-ICMP|20|
B.s|20|Botnet-TCP-HTTP-Persistent-Down|20|
.y,|20|Botnet-TCP-HTTPS-Established-Microsoft|1|
.y,|20|Botnet-TCP-Established-Custom-Encryption|1|
.y,|20|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|18|
.H.|20|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|17|
.H.|20|Botnet-TCP-Established-Custom-Encryption|2|
.H.|20|Botnet-TCP-HTTP-Established-Ad-yieldmanager|1|
,w,|20|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|17|
,w,|20|Botnet-TCP-HTTP-Persistent-Down|2|
,w,|20|Normal-UDP-DNS|1|
,i,|20|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
,i,|20|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|19|
r.a|19|Normal-Grill|14|
r.a|19|Normal-Stribrek|2|
r.a|19|Normal-UDP-DNS|3|
r.U|19|Normal-UDP-DNS|19|
,R.|19|Normal-Grill|9|
,R.|19|Normal-Stribrek|1|
,R.|19|Normal-TCP-HTTP-CVUT-WebServer|2|
,R.|19|Normal-UDP-DNS|7|
s.W|18|Botnet-TCP-HTTP-Persistent-Down|18|
.z,|18|Botnet-ICMP|3|
.z,|18|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|14|
.z,|18|Botnet-TCP-Established-Custom-Encryption|1|
v,V|17|Botnet-TCP-HTTP-Persistent-Down|17|
s.b|17|Botnet-TCP-HTTP-Persistent-Down|17|
D.R|17|Normal-UDP-DNS|17|
A.R|17|Normal-UDP-DNS|17|
u.r|16|Normal-UDP-DNS|16|
r.u|16|Normal-UDP-DNS|16|
b.s|16|Botnet-TCP-HTTP-Persistent-Down|16|
b.b|16|Botnet-TCP-HTTP-Persistent-Down|8|
b.b|16|Normal-UDP-DNS|8|
V,v|16|Botnet-TCP-HTTP-Persistent-Down|16|
D.d|16|Botnet-ICMP|16|
.f.|16|Botnet-TCP-HTTP-Persistent-Down|16|
.Y.|16|Botnet-TCP-HTTP-Established|1|
.Y.|16|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|11|
.Y.|16|Botnet-TCP-HTTP-Established-Ad-yieldmanager|4|
.F.|16|Botnet-TCP-HTTP-Persistent-Down|12|
.F.|16|Normal-UDP-DNS|4|
d.D|15|Botnet-ICMP|15|
V.v|15|Botnet-TCP-HTTP-Persistent-Down|15|
w.w|14|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
w.w|14|Botnet-TCP-HTTP-Persistent-Down|13|
I+I|14|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|14|
.r,|14|Normal-Grill|13|
.r,|14|Normal-Stribrek|1|
,A,|14|Botnet-TCP-CC-Not-Encrypted|9|
,A,|14|Normal-Grill|4|
,A,|14|Normal-Stribrek|1|
Y,y|13|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
Y,y|13|Botnet-TCP-CC-Not-Encrypted|4|
Y,y|13|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|4|
Y,H|13|Botnet-TCP-HTTP-CC-Custom-Encryption|4|
Y,H|13|Botnet-TCP-CC-Not-Encrypted|8|
Y,H|13|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
.R+|13|Normal-TCP-HTTP-CVUT-WebServer|1|
.R+|13|Normal-UDP-DNS|12|
,F,|13|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|13|
+F+|13|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|13|
d.R|12|Normal-UDP-DNS|12|
R,R|12|Normal-Grill|4|
R,R|12|Normal-TCP-HTTP-CVUT-WebServer|2|
R,R|12|Normal-UDP-DNS|6|
I.Z|12|Botnet-ICMP|10|
I.Z|12|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
,Z.|12|Botnet-TCP-Established-AVG|1|
,Z.|12|Botnet-TCP-CC-Not-Encrypted|1|
,Z.|12|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
,Z.|12|Botnet-ICMP|6|
,Z.|12|Botnet-TCP-HTTP-Established|1|
,Z.|12|Botnet-TCP-HTTP-Established-Ad|1|
,U.|12|Botnet-ICMP|2|
,U.|12|Normal-UDP-DNS|10|
,E,|12|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
,E,|12|Botnet-TCP-HTTP-Persistent-Down|10|
y.z|11|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|10|
y.z|11|Botnet-TCP-Established-Custom-Encryption|1|
,z.|11|Botnet-ICMP|1|
,z.|11|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|10|
,r.|11|Normal-Grill|11|
+Y,|11|Botnet-TCP-HTTP-CC-Custom-Encryption|7|
+Y,|11|Botnet-TCP-CC-Not-Encrypted|1|
+Y,|11|Botnet-TCP-HTTP-Established-Ad|1|
+Y,|11|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
+R.|11|Normal-UDP-DNS|11|
z,y|10|Botnet-TCP-HTTP-CC-Custom-Encryption|2|
z,y|10|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|7|
z,y|10|Botnet-TCP-Established-Custom-Encryption|1|
z,w|10|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|10|
i,I|10|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|10|
a.R|10|Normal-Grill|2|
a.R|10|Normal-UDP-DNS|8|
R.a|10|Normal-Grill|2|
R.a|10|Normal-UDP-DNS|8|
R+R|10|Normal-UDP-DNS|10|
.v,|10|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
.v,|10|Botnet-TCP-HTTP-Persistent-Down|8|
.Z,|10|Botnet-ICMP|5|
.Z,|10|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|5|
,Y+|10|Botnet-TCP-HTTP-CC-Custom-Encryption|7|
,Y+|10|Botnet-TCP-CC-Not-Encrypted|2|
,Y+|10|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
y,Y|9|Botnet-TCP-HTTP-CC-Custom-Encryption|6|
y,Y|9|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|3|
y+y|9|Botnet-TCP-HTTP-CC-Custom-Encryption|4|
y+y|9|Botnet-TCP-CC-Not-Encrypted|5|
v.V|9|Botnet-TCP-HTTP-Persistent-Down|9|
r.D|9|Normal-UDP-DNS|9|
r,r|9|Normal-Grill|9|
b.d|9|Normal-UDP-DNS|9|
V,V|9|Botnet-TCP-HTTP-Persistent-Down|9|
I,H|9|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|9|
H.H|9|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|8|
H.H|9|Botnet-TCP-Established-Custom-Encryption|1|
H,z|9|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|9|
A,Y|9|Botnet-TCP-CC-Not-Encrypted|9|
.h.|9|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|6|
.h.|9|Botnet-TCP-Established-Custom-Encryption|3|
,y+|9|Botnet-TCP-HTTP-Google-Net-Established|1|
,y+|9|Botnet-TCP-HTTP-CC-Custom-Encryption|2|
,y+|9|Botnet-TCP-CC-Not-Encrypted|6|
y.H|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|6|
y.H|8|Botnet-TCP-Established-Custom-Encryption|2|
w.W|8|Botnet-TCP-HTTP-Persistent-Down|7|
w.W|8|Normal-TCP-HTTP|1|
w,z|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|8|
Z,z|8|Botnet-ICMP|2|
Z,z|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|5|
Z,z|8|Botnet-TCP-HTTP-Established-Adobe|1|
W.R|8|Normal-UDP-DNS|8|
U.S|8|Normal-UDP-DNS|8|
S.f|8|Botnet-TCP-HTTP-Persistent-Down|8|
R.d|8|Normal-UDP-DNS|8|
.U,|8|Botnet-ICMP|3|
.U,|8|Normal-UDP-DNS|5|
+y,|8|Botnet-TCP-HTTP-CC-Custom-Encryption|3|
+y,|8|Botnet-TCP-CC-Not-Encrypted|5|
+U.|8|Normal-TCP-HTTP-CVUT-WebServer|3|
+U.|8|Normal-UDP-DNS|5|
y,z|7|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
y,z|7|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|6|
i+I|7|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|7|
f.S|7|Botnet-TCP-HTTP-Persistent-Down|7|
a.a|7|Normal-Grill|7|
I+i|7|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|7|
H.y|7|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|7|
H,Y|7|Botnet-TCP-HTTP-CC-Custom-Encryption|3|
H,Y|7|Botnet-TCP-CC-Not-Encrypted|2|
H,Y|7|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
H,Y|7|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
F+F|7|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|7|
D.r|7|Normal-UDP-DNS|7|
A.A|7|Normal-UDP-DNS|7|
88,|7|Botnet-TCP-HTTP-Google-Net-Established|1|
88,|7|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
88,|7|Botnet-TCP-Established-Custom-Encryption|1|
88,|7|Botnet-TCP-HTTP-Established|1|
88,|7|Botnet-TCP-HTTPS-Established-Microsoft|1|
88,|7|Botnet-TCP-HTTP-Established-SSL|1|
88,|7|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
.E.|7|Botnet-TCP-HTTP-Persistent-Down|6|
.E.|7|Normal-UDP-DNS|1|
,v+|7|Botnet-TCP-HTTP-Persistent-Down|7|
,r,|7|Botnet-TCP-CC-Not-Encrypted|4|
,r,|7|Normal-Grill|3|
,Z+|7|Botnet-TCP-HTTP-Established-Ad|1|
,Z+|7|Botnet-TCP-HTTP-Established-Microsoft|2|
,Z+|7|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|4|
+v,|7|Botnet-TCP-HTTP-Persistent-Down|7|
z.y|6|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|6|
z,Z|6|Botnet-ICMP|3|
z,Z|6|Botnet-TCP-HTTP-Established-Ad|1|
z,Z|6|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
Y+Y|6|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
Y+Y|6|Botnet-TCP-CC-Not-Encrypted|1|
U+U|6|Normal-TCP-HTTP-CVUT-WebServer|3|
U+U|6|Normal-UDP-DNS|3|
I,y|6|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
I,y|6|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|5|
I,F|6|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|6|
A.u|6|Normal-UDP-DNS|6|
A.U|6|Normal-UDP-DNS|6|
990|6|Normal-UDP-NTP-server|1|
990|6|Normal-TCP-MSN|1|
990|6|Botnet-UDP-Custom-Encryption|1|
990|6|Botnet-TCP-IRC-CC-Not-Encrypted|1|
990|6|Botnet-TCP-CC-Custom-Encryption|1|
990|6|Botnet-TCP-Established|1|
.U+|6|Normal-TCP-HTTP-CVUT-WebServer|3|
.U+|6|Normal-UDP-DNS|3|
,v.|6|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
,v.|6|Botnet-TCP-HTTP-Persistent-Down|5|
,V+|6|Botnet-TCP-HTTP-Persistent-Down|6|
+z,|6|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
+z,|6|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|2|
+z,|6|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|3|
+Z,|6|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|4|
+Z,|6|Botnet-TCP-HTTP-Established-Microsoft|1|
+Z,|6|Botnet-TCP-HTTP-Established-Adobe|1|
+V.|6|Botnet-UDP-DNS|1|
+V.|6|Botnet-TCP-HTTP-Persistent-Down|5|
z,i|5|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|5|
v.v|5|Botnet-TCP-HTTP-Persistent-Down|5|
v,E|5|Botnet-TCP-HTTP-Persistent-Down|5|
v+V|5|Botnet-UDP-DNS|1|
v+V|5|Botnet-TCP-HTTP-Persistent-Down|4|
s.F|5|Botnet-TCP-HTTP-Persistent-Down|5|
r,Y|5|Botnet-TCP-CC-Not-Encrypted|5|
r,A|5|Normal-Grill|4|
r,A|5|Normal-Stribrek|1|
Z,Z|5|Botnet-ICMP|3|
Z,Z|5|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
Z,Z|5|Botnet-TCP-HTTP-Established-Microsoft|1|
