pattern|total_frequency |label|label_frequency|
.S.s.S|59|Botnet-TCP-HTTP-Persistent-Down|59|
d.u.u.|58|Botnet-ICMP|58|
.d.u.u|58|Botnet-ICMP|58|
i0i0i0|56|Botnet-TCP-IRC-CC-Not-Encrypted|55|
i0i0i0|56|Normal-TCP-Jabber|1|
U.D.U.|56|Botnet-ICMP|56|
0i0i0i|56|Botnet-TCP-IRC-CC-Not-Encrypted|55|
0i0i0i|56|Normal-TCP-Jabber|1|
.U.D.U|56|Botnet-ICMP|56|
R.R.r.|54|Botnet-UDP-Attempt|20|
R.R.r.|54|Normal-UDP-DNS|34|
.r.R.R|54|Botnet-UDP-Attempt|19|
.r.R.R|54|Normal-UDP-DNS|35|
.R.R.r|53|Botnet-UDP-Attempt|19|
.R.R.r|53|Normal-UDP-DNS|34|
u.u.d.|52|Botnet-ICMP|52|
u.D.D.|52|Botnet-ICMP|52|
.u.u.d|52|Botnet-ICMP|52|
.u.D.D|52|Botnet-ICMP|52|
s.s.s.|51|Botnet-TCP-HTTP-Persistent-Down|51|
r.R.R.|51|Botnet-UDP-Attempt|16|
r.R.R.|51|Normal-UDP-DNS|35|
D.D.u.|51|Botnet-ICMP|51|
.s.s.s|51|Botnet-TCP-HTTP-Persistent-Down|51|
.D.D.u|51|Botnet-ICMP|51|
S.s.s.|50|Botnet-TCP-HTTP-Persistent-Down|50|
.S.s.s|50|Botnet-TCP-HTTP-Persistent-Down|50|
R.r.r.|48|Botnet-UDP-Attempt|30|
R.r.r.|48|Normal-Grill|4|
R.r.r.|48|Normal-UDP-DNS|14|
s.s.S.|47|Botnet-TCP-HTTP-Persistent-Down|47|
000000|47|Botnet-TCP-CC-Custom-Encryption|7|
000000|47|Normal-UDP-Matlab-server|40|
.s.s.S|47|Botnet-TCP-HTTP-Persistent-Down|47|
.r.r.R|46|Botnet-UDP-Attempt|28|
.r.r.R|46|Normal-Grill|3|
.r.r.R|46|Normal-UDP-DNS|15|
f+f+f+|44|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|44|
+f+f+f|44|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|44|
z.z.z.|43|Botnet-ICMP|43|
.z.z.z|43|Botnet-ICMP|43|
r.r.R.|42|Botnet-UDP-Attempt|27|
r.r.R.|42|Normal-UDP-DNS|15|
h,h,h,|42|Botnet-TCP-HTTP-CC-Custom-Encryption|33|
h,h,h,|42|Botnet-TCP-CC-Not-Encrypted|9|
.R.r.r|42|Botnet-UDP-Attempt|28|
.R.r.r|42|Normal-UDP-DNS|14|
,h,h,h|42|Botnet-TCP-HTTP-CC-Custom-Encryption|33|
,h,h,h|42|Botnet-TCP-CC-Not-Encrypted|9|
D.u.D.|41|Botnet-ICMP|41|
.D.u.D|41|Botnet-ICMP|41|
s.S.s.|38|Botnet-TCP-HTTP-Persistent-Down|38|
.s.S.s|38|Botnet-TCP-HTTP-Persistent-Down|38|
Z.z.z.|33|Botnet-ICMP|33|
R.r.R.|32|Botnet-UDP-Attempt|7|
R.r.R.|32|Normal-UDP-DNS|25|
.R.r.R|32|Botnet-UDP-Attempt|9|
.R.r.R|32|Normal-UDP-DNS|23|
.Z.z.z|31|Botnet-ICMP|31|
r.R.r.|30|Botnet-UDP-Attempt|18|
r.R.r.|30|Normal-UDP-DNS|12|
Z.Z.z.|30|Botnet-ICMP|30|
.z.z.Z|30|Botnet-ICMP|30|
.Z.Z.z|30|Botnet-ICMP|30|
.R.U.R|30|Normal-UDP-DNS|30|
z.z.Z.|29|Botnet-ICMP|29|
r.A.r.|29|Botnet-UDP-Attempt|15|
r.A.r.|29|Normal-Grill|1|
r.A.r.|29|Normal-UDP-DNS|13|
U.u.d.|29|Botnet-ICMP|29|
.r.R.r|29|Botnet-UDP-Attempt|17|
.r.R.r|29|Normal-UDP-DNS|12|
.U.u.d|29|Botnet-ICMP|29|
R.U.R.|28|Normal-UDP-DNS|28|
z.Z.Z.|27|Botnet-ICMP|27|
.z.Z.Z|27|Botnet-ICMP|27|
d.u.U.|26|Botnet-ICMP|25|
d.u.U.|26|Normal-UDP-DNS|1|
U.R.U.|26|Normal-UDP-DNS|26|
U.R.R.|26|Normal-UDP-DNS|26|
.r.A.r|26|Botnet-UDP-Attempt|12|
.r.A.r|26|Normal-Grill|1|
.r.A.r|26|Normal-UDP-DNS|13|
.d.u.U|26|Botnet-ICMP|25|
.d.u.U|26|Normal-UDP-DNS|1|
Z.Z.Z.|25|Botnet-ICMP|25|
.Z.Z.Z|25|Botnet-ICMP|25|
y,y,y,|24|Botnet-TCP-HTTP-CC-Custom-Encryption|16|
y,y,y,|24|Botnet-TCP-CC-Not-Encrypted|2|
y,y,y,|24|Botnet-TCP-HTTPS-Established-Microsoft|2|
y,y,y,|24|Botnet-TCP-HTTP-Established-SSL|3|
y,y,y,|24|Botnet-TCP-HTTP-Established-Binary-Download|1|
.U.R.U|24|Normal-UDP-DNS|24|
.U.R.R|24|Normal-UDP-DNS|24|
R.R.A.|22|Botnet-UDP-Attempt|7|
R.R.A.|22|Normal-UDP-DNS|15|
.d.U.U|22|Botnet-ICMP|21|
.d.U.U|22|Normal-UDP-DNS|1|
.A.r.r|22|Botnet-UDP-Attempt|13|
.A.r.r|22|Normal-UDP-DNS|9|
.A.R.R|22|Botnet-UDP-Attempt|10|
.A.R.R|22|Normal-UDP-DNS|12|
,y,y,y|22|Botnet-TCP-HTTP-CC-Custom-Encryption|15|
,y,y,y|22|Botnet-TCP-CC-Not-Encrypted|1|
,y,y,y|22|Botnet-TCP-HTTPS-Established-Microsoft|3|
,y,y,y|22|Botnet-TCP-HTTP-Established-SSL|3|
d.U.U.|21|Botnet-ICMP|21|
A.R.R.|21|Botnet-UDP-Attempt|9|
A.R.R.|21|Normal-UDP-DNS|12|
.z.Z.z|21|Botnet-ICMP|21|
z.Z.z.|20|Botnet-ICMP|20|
r.r.A.|20|Botnet-UDP-Attempt|11|
r.r.A.|20|Normal-UDP-DNS|9|
i+i+i+|20|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|20|
D.D.D.|20|Botnet-ICMP|20|
A.r.r.|20|Botnet-UDP-Attempt|11|
A.r.r.|20|Normal-UDP-DNS|9|
.u.R.R|20|Normal-UDP-DNS|20|
.r.r.A|20|Botnet-UDP-Attempt|11|
.r.r.A|20|Normal-UDP-DNS|9|
.U.U.R|20|Normal-UDP-DNS|20|
.D.D.D|20|Botnet-ICMP|20|
.A.r.R|20|Botnet-UDP-Attempt|8|
.A.r.R|20|Normal-Grill|1|
.A.r.R|20|Normal-UDP-DNS|11|
+i+i+i|20|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|20|
u.R.R.|19|Normal-UDP-DNS|19|
.R.R.A|19|Botnet-UDP-Attempt|4|
.R.R.A|19|Normal-UDP-DNS|15|
u.d.U.|18|Botnet-ICMP|18|
U.d.u.|18|Botnet-ICMP|18|
R.R.U.|18|Normal-UDP-DNS|18|
R.A.r.|18|Botnet-UDP-Attempt|5|
R.A.r.|18|Normal-UDP-DNS|13|
.u.d.U|18|Botnet-ICMP|18|
.U.d.u|18|Botnet-ICMP|18|
R.R.D.|17|Normal-UDP-DNS|17|
.R.R.U|17|Normal-UDP-DNS|17|
.R.A.r|17|Botnet-UDP-Attempt|4|
.R.A.r|17|Normal-UDP-DNS|13|
s.w.s.|16|Botnet-TCP-HTTP-Persistent-Down|16|
U.U.R.|16|Normal-UDP-DNS|16|
A.r.R.|16|Botnet-UDP-Attempt|6|
A.r.R.|16|Normal-UDP-DNS|10|
.s.w.s|16|Botnet-TCP-HTTP-Persistent-Down|16|
.R.R.D|16|Normal-UDP-DNS|16|
,H,y,y|16|Botnet-TCP-HTTP-CC-Custom-Encryption|7|
,H,y,y|16|Botnet-TCP-CC-Not-Encrypted|3|
,H,y,y|16|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
,H,y,y|16|Botnet-TCP-HTTPS-Established-Microsoft|2|
,H,y,y|16|Botnet-TCP-HTTP-Established-SSL|1|
,H,y,y|16|Botnet-TCP-Established-Custom-Encryption|1|
s.s.w.|15|Botnet-TCP-HTTP-Persistent-Down|15|
r.r.a.|15|Botnet-UDP-Attempt|4|
r.r.a.|15|Normal-Grill|8|
r.r.a.|15|Normal-Stribrek|1|
r.r.a.|15|Normal-UDP-DNS|2|
U.U.d.|15|Botnet-ICMP|14|
U.U.d.|15|Normal-UDP-DNS|1|
U.D.D.|15|Botnet-ICMP|15|
S.B.S.|15|Botnet-TCP-HTTP-Persistent-Down|15|
R.R.u.|15|Normal-UDP-DNS|15|
R.A.R.|15|Botnet-UDP-Attempt|6|
R.A.R.|15|Normal-UDP-DNS|9|
D.D.U.|15|Botnet-ICMP|15|
.s.s.w|15|Botnet-TCP-HTTP-Persistent-Down|15|
.U.U.d|15|Botnet-ICMP|14|
.U.U.d|15|Normal-UDP-DNS|1|
.U.D.D|15|Botnet-ICMP|15|
.S.B.S|15|Botnet-TCP-HTTP-Persistent-Down|15|
.R.R.u|15|Normal-UDP-DNS|15|
.D.D.U|15|Botnet-ICMP|15|
z,z,z,|14|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|14|
v,v,v,|14|Botnet-TCP-HTTP-Persistent-Down|14|
u.d.D.|14|Botnet-ICMP|14|
W.S.S.|14|Botnet-TCP-HTTP-Persistent-Down|14|
H,y,y,|14|Botnet-TCP-HTTP-CC-Custom-Encryption|7|
H,y,y,|14|Botnet-TCP-CC-Not-Encrypted|3|
H,y,y,|14|Botnet-TCP-HTTPS-Established-Microsoft|2|
H,y,y,|14|Botnet-TCP-HTTP-Established-SSL|1|
H,y,y,|14|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
.u.d.D|14|Botnet-ICMP|14|
.a.r.r|14|Botnet-UDP-Attempt|3|
.a.r.r|14|Normal-Grill|10|
.a.r.r|14|Normal-UDP-DNS|1|
.W.S.S|14|Botnet-TCP-HTTP-Persistent-Down|14|
,z,z,z|14|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|14|
z.I.z.|13|Botnet-ICMP|13|
w.s.S.|13|Botnet-TCP-HTTP-Persistent-Down|13|
u.U.d.|13|Botnet-ICMP|13|
Z.z.Z.|13|Botnet-ICMP|13|
S.W.S.|13|Botnet-TCP-HTTP-Persistent-Down|13|
S.S.W.|13|Botnet-TCP-HTTP-Persistent-Down|13|
R.D.R.|13|Normal-UDP-DNS|13|
D.u.d.|13|Botnet-ICMP|13|
D.R.R.|13|Normal-UDP-DNS|13|
B.S.S.|13|Botnet-TCP-HTTP-Persistent-Down|13|
.z.I.z|13|Botnet-ICMP|13|
.w.s.S|13|Botnet-TCP-HTTP-Persistent-Down|13|
.u.U.d|13|Botnet-ICMP|13|
.r.r.a|13|Botnet-UDP-Attempt|3|
.r.r.a|13|Normal-Grill|7|
.r.r.a|13|Normal-Stribrek|1|
.r.r.a|13|Normal-UDP-DNS|2|
.r.A.R|13|Botnet-UDP-Attempt|7|
.r.A.R|13|Normal-UDP-DNS|6|
.Z.z.Z|13|Botnet-ICMP|13|
.S.W.S|13|Botnet-TCP-HTTP-Persistent-Down|13|
.S.S.W|13|Botnet-TCP-HTTP-Persistent-Down|13|
.R,R.R|13|Botnet-UDP-Attempt|9|
.R,R.R|13|Normal-TCP-HTTP-CVUT-WebServer|1|
.R,R.R|13|Normal-UDP-DNS|3|
.D.u.d|13|Botnet-ICMP|13|
.D.R.R|13|Normal-UDP-DNS|13|
.B.S.S|13|Botnet-TCP-HTTP-Persistent-Down|13|
,v,v,v|13|Botnet-TCP-HTTP-Persistent-Down|13|
z.z.I.|12|Botnet-ICMP|12|
z,z,I,|12|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|12|
y,y,H,|12|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
y,y,H,|12|Botnet-TCP-CC-Not-Encrypted|3|
y,y,H,|12|Botnet-TCP-HTTPS-Established-Microsoft|1|
y,y,H,|12|Botnet-TCP-HTTP-Established-SSL|1|
y,y,H,|12|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
U.d.U.|12|Botnet-ICMP|11|
U.d.U.|12|Normal-UDP-DNS|1|
S.S.w.|12|Botnet-TCP-HTTP-Persistent-Down|12|
R.R,R.|12|Botnet-UDP-Attempt|9|
R.R,R.|12|Normal-Grill|1|
R.R,R.|12|Normal-TCP-HTTP-CVUT-WebServer|2|
H,H,H,|12|Botnet-TCP-CC-Not-Encrypted|9|
H,H,H,|12|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
H,H,H,|12|Botnet-TCP-HTTP-Established-SSL|1|
D.d.u.|12|Botnet-ICMP|12|
A.r.A.|12|Botnet-UDP-Attempt|4|
A.r.A.|12|Normal-UDP-DNS|8|
.z.z.I|12|Botnet-ICMP|12|
.U.d.U|12|Botnet-ICMP|11|
.U.d.U|12|Normal-UDP-DNS|1|
.S.S.w|12|Botnet-TCP-HTTP-Persistent-Down|12|
.R.D.R|12|Normal-UDP-DNS|12|
.R.A.R|12|Botnet-UDP-Attempt|5|
.R.A.R|12|Normal-UDP-DNS|7|
.D.d.u|12|Botnet-ICMP|12|
,y,H,y|12|Botnet-TCP-HTTP-CC-Custom-Encryption|7|
,y,H,y|12|Botnet-TCP-CC-Not-Encrypted|1|
,y,H,y|12|Botnet-TCP-HTTPS-Established-Microsoft|2|
,y,H,y|12|Botnet-TCP-Established-Custom-Encryption|1|
,y,H,y|12|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
,H,H,H|12|Botnet-TCP-CC-Not-Encrypted|9|
,H,H,H|12|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
,H,H,H|12|Botnet-TCP-HTTP-Established-SSL|1|
z,I,I,|11|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|11|
y.y.y.|11|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|11|
y,H,y,|11|Botnet-TCP-HTTP-CC-Custom-Encryption|7|
y,H,y,|11|Botnet-TCP-CC-Not-Encrypted|1|
y,H,y,|11|Botnet-TCP-HTTPS-Established-Microsoft|2|
y,H,y,|11|Botnet-TCP-Established-Custom-Encryption|1|
w.s.s.|11|Botnet-TCP-HTTP-Persistent-Down|11|
u.D.d.|11|Botnet-ICMP|11|
s.w.S.|11|Botnet-TCP-HTTP-Persistent-Down|11|
s.s.B.|11|Botnet-TCP-HTTP-Persistent-Down|11|
r.a.r.|11|Botnet-UDP-Attempt|3|
r.a.r.|11|Normal-Grill|6|
r.a.r.|11|Normal-Stribrek|1|
r.a.r.|11|Normal-UDP-DNS|1|
r.A.R.|11|Botnet-UDP-Attempt|5|
r.A.R.|11|Normal-UDP-DNS|6|
W.s.s.|11|Botnet-TCP-HTTP-Persistent-Down|11|
S.w.s.|11|Botnet-TCP-HTTP-Persistent-Down|11|
S.S.B.|11|Botnet-TCP-HTTP-Persistent-Down|11|
R.r.A.|11|Botnet-UDP-Attempt|6|
R.r.A.|11|Normal-UDP-DNS|5|
.w.s.s|11|Botnet-TCP-HTTP-Persistent-Down|11|
.u.D.d|11|Botnet-ICMP|11|
.s.w.S|11|Botnet-TCP-HTTP-Persistent-Down|11|
.s.s.B|11|Botnet-TCP-HTTP-Persistent-Down|11|
.r.a.r|11|Botnet-UDP-Attempt|3|
.r.a.r|11|Normal-Grill|5|
.r.a.r|11|Normal-Stribrek|2|
.r.a.r|11|Normal-UDP-DNS|1|
.W.s.s|11|Botnet-TCP-HTTP-Persistent-Down|11|
.S.w.s|11|Botnet-TCP-HTTP-Persistent-Down|11|
.S.S.B|11|Botnet-TCP-HTTP-Persistent-Down|11|
.R.U.U|11|Normal-UDP-DNS|11|
.A.r.A|11|Botnet-UDP-Attempt|3|
.A.r.A|11|Normal-UDP-DNS|8|
,z,z,I|11|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|11|
,y,y,H|11|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
,y,y,H|11|Botnet-TCP-CC-Not-Encrypted|3|
,y,y,H|11|Botnet-TCP-HTTPS-Established-Microsoft|1|
,y,y,H|11|Botnet-TCP-HTTP-Established-SSL|1|
,y,y,H|11|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
,H,H,y|11|Botnet-TCP-HTTP-CC-Custom-Encryption|4|
,H,H,y|11|Botnet-TCP-CC-Not-Encrypted|3|
,H,H,y|11|Botnet-TCP-HTTPS-Established-Microsoft|1|
,H,H,y|11|Botnet-TCP-HTTP-Established-SSL|1|
,H,H,y|11|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
y,h,y,|10|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
y,h,y,|10|Botnet-TCP-CC-Not-Encrypted|4|
y,h,y,|10|Botnet-TCP-HTTP-Established-SSL|1|
y,h,H,|10|Botnet-TCP-HTTP-CC-Custom-Encryption|6|
y,h,H,|10|Botnet-TCP-CC-Not-Encrypted|2|
y,h,H,|10|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
r.r,r.|10|Botnet-UDP-Attempt|5|
r.r,r.|10|Normal-Grill|5|
r.R.A.|10|Botnet-UDP-Attempt|4|
r.R.A.|10|Normal-UDP-DNS|6|
d.U.u.|10|Botnet-ICMP|10|
Z.z.I.|10|Botnet-ICMP|10|
S.s.w.|10|Botnet-TCP-HTTP-Persistent-Down|10|
S.b.b.|10|Botnet-TCP-HTTP-Persistent-Down|2|
S.b.b.|10|Normal-UDP-DNS|8|
R.u.R.|10|Normal-UDP-DNS|10|
R.U.U.|10|Normal-UDP-DNS|10|
I.z.z.|10|Botnet-ICMP|10|
B.s.S.|10|Botnet-TCP-HTTP-Persistent-Down|10|
.s.S.w|10|Botnet-TCP-HTTP-Persistent-Down|10|
.r.R.A|10|Botnet-UDP-Attempt|4|
.r.R.A|10|Normal-UDP-DNS|6|
.d.U.u|10|Botnet-ICMP|10|
.Z.z.I|10|Botnet-ICMP|10|
.S.s.w|10|Botnet-TCP-HTTP-Persistent-Down|10|
.R.u.R|10|Normal-UDP-DNS|10|
.R.r.A|10|Botnet-UDP-Attempt|5|
.R.r.A|10|Normal-UDP-DNS|5|
.I.z.z|10|Botnet-ICMP|10|
.B.s.S|10|Botnet-TCP-HTTP-Persistent-Down|10|
,z,I,I|10|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|10|
,y,h,y|10|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
,y,h,y|10|Botnet-TCP-CC-Not-Encrypted|4|
,y,h,y|10|Botnet-TCP-HTTP-Established-SSL|1|
,R.r.r|10|Botnet-UDP-Attempt|5|
,R.r.r|10|Normal-Grill|5|
y,y,h,|9|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
y,y,h,|9|Botnet-TCP-CC-Not-Encrypted|3|
y,y,h,|9|Botnet-TCP-HTTP-Established-SSL|1|
w.S.S.|9|Botnet-TCP-HTTP-Persistent-Down|9|
s.S.w.|9|Botnet-TCP-HTTP-Persistent-Down|9|
s.B.S.|9|Botnet-TCP-HTTP-Persistent-Down|9|
r.R,R.|9|Botnet-UDP-Attempt|6|
r.R,R.|9|Normal-Grill|2|
r.R,R.|9|Normal-UDP-DNS|1|
h,H,h,|9|Botnet-TCP-HTTP-CC-Custom-Encryption|3|
h,H,h,|9|Botnet-TCP-CC-Not-Encrypted|6|
d.u.D.|9|Botnet-ICMP|9|
d.D.u.|9|Botnet-ICMP|9|
b.s.S.|9|Botnet-TCP-HTTP-Persistent-Down|9|
b.S.S.|9|Botnet-TCP-HTTP-Persistent-Down|9|
a.r.r.|9|Botnet-UDP-Attempt|2|
a.r.r.|9|Normal-Grill|6|
a.r.r.|9|Normal-UDP-DNS|1|
U.r.r.|9|Normal-UDP-DNS|9|
S.W.s.|9|Botnet-TCP-HTTP-Persistent-Down|9|
R.U.r.|9|Normal-UDP-DNS|9|
R,R.r.|9|Botnet-UDP-Attempt|5|
R,R.r.|9|Normal-Grill|3|
R,R.r.|9|Normal-UDP-DNS|1|
B.S.s.|9|Botnet-TCP-HTTP-Persistent-Down|9|
.w.S.S|9|Botnet-TCP-HTTP-Persistent-Down|9|
.s.B.S|9|Botnet-TCP-HTTP-Persistent-Down|9|
.r.r,r|9|Botnet-UDP-Attempt|5|
.r.r,r|9|Normal-Grill|4|
.r.R,R|9|Botnet-UDP-Attempt|6|
.r.R,R|9|Normal-Grill|2|
.r.R,R|9|Normal-UDP-DNS|1|
.d.u.D|9|Botnet-ICMP|9|
.d.D.u|9|Botnet-ICMP|9|
.b.s.S|9|Botnet-TCP-HTTP-Persistent-Down|9|
.b.S.S|9|Botnet-TCP-HTTP-Persistent-Down|9|
.U.r.r|9|Normal-UDP-DNS|9|
.S.W.s|9|Botnet-TCP-HTTP-Persistent-Down|9|
.R.U.r|9|Normal-UDP-DNS|9|
.R,R.r|9|Botnet-UDP-Attempt|5|
.R,R.r|9|Normal-Grill|3|
.R,R.r|9|Normal-UDP-DNS|1|
.B.S.s|9|Botnet-TCP-HTTP-Persistent-Down|9|
,y,y,h|9|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
,y,y,h|9|Botnet-TCP-CC-Not-Encrypted|3|
,y,y,h|9|Botnet-TCP-HTTP-Established-SSL|1|
,y,h,H|9|Botnet-TCP-HTTP-CC-Custom-Encryption|6|
,y,h,H|9|Botnet-TCP-CC-Not-Encrypted|1|
,y,h,H|9|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
,r.r.r|9|Botnet-UDP-Attempt|5|
,r.r.r|9|Normal-Grill|4|
,h,H,h|9|Botnet-TCP-HTTP-CC-Custom-Encryption|3|
,h,H,h|9|Botnet-TCP-CC-Not-Encrypted|6|
z.I.Z.|8|Botnet-ICMP|8|
y,H,H,|8|Botnet-TCP-HTTP-CC-Custom-Encryption|3|
y,H,H,|8|Botnet-TCP-CC-Not-Encrypted|3|
y,H,H,|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
y,H,H,|8|Botnet-TCP-HTTP-Established-SSL|1|
v,v,V.|8|Botnet-TCP-HTTP-Persistent-Down|8|
v,V.V,|8|Botnet-TCP-HTTP-Persistent-Down|8|
s.W.S.|8|Botnet-TCP-HTTP-Persistent-Down|8|
s.S.W.|8|Botnet-TCP-HTTP-Persistent-Down|8|
s.S.B.|8|Botnet-TCP-HTTP-Persistent-Down|8|
r.r.r,|8|Botnet-UDP-Attempt|5|
r.r.r,|8|Normal-Grill|3|
r.r,R.|8|Botnet-UDP-Attempt|6|
r.r,R.|8|Normal-Grill|2|
r.A.A.|8|Botnet-UDP-Attempt|5|
r.A.A.|8|Normal-UDP-DNS|3|
b.b.d.|8|Normal-UDP-DNS|8|
S.w.S.|8|Botnet-TCP-HTTP-Persistent-Down|8|
R.R.d.|8|Normal-UDP-DNS|8|
R,r.r.|8|Botnet-UDP-Attempt|6|
R,r.r.|8|Normal-Grill|2|
I,I,z,|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|8|
H,h,h,|8|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
H,h,h,|8|Botnet-TCP-CC-Not-Encrypted|6|
