pattern|total_frequency |label|label_frequency|
r.R.R|56|Normal-UDP-DNS|35|
i0i0i|56|Botnet-TCP-IRC-CC-Not-Encrypted|55|
i0i0i|56|Normal-TCP-Jabber|1|
U.D.U|56|Botnet-ICMP|56|
.Z.Z.|56|Botnet-ICMP|56|
.Z.z.|55|Botnet-ICMP|55|
u.u.d|52|Botnet-ICMP|52|
u.D.D|52|Botnet-ICMP|52|
R.r.r|52|Botnet-UDP-Attempt|33|
R.r.r|52|Normal-Grill|5|
R.r.r|52|Normal-UDP-DNS|14|
.r.A.|52|Botnet-UDP-Attempt|23|
.r.A.|52|Normal-Grill|1|
.r.A.|52|Normal-UDP-DNS|28|
s.s.s|51|Botnet-TCP-HTTP-Persistent-Down|51|
D.D.u|51|Botnet-ICMP|51|
00000|51|Botnet-TCP-CC-Custom-Encryption|8|
00000|51|Normal-UDP-Matlab-server|43|
,y,y,|51|Botnet-TCP-HTTP-CC-Custom-Encryption|29|
,y,y,|51|Botnet-TCP-Established-AVG|1|
,y,y,|51|Botnet-TCP-CC-Not-Encrypted|8|
,y,y,|51|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|3|
,y,y,|51|Botnet-TCP-HTTPS-Established-Microsoft|4|
,y,y,|51|Botnet-TCP-HTTP-Established-SSL|5|
,y,y,|51|Botnet-TCP-HTTP-Established-Binary-Download|1|
S.s.s|50|Botnet-TCP-HTTP-Persistent-Down|50|
.z.Z.|50|Botnet-ICMP|50|
+f+f+|50|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|50|
r.r.R|48|Botnet-UDP-Attempt|30|
r.r.R|48|Normal-Grill|3|
r.r.R|48|Normal-UDP-DNS|15|
s.s.S|47|Botnet-TCP-HTTP-Persistent-Down|47|
f+f+f|44|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|44|
z.z.z|43|Botnet-ICMP|43|
h,h,h|42|Botnet-TCP-HTTP-CC-Custom-Encryption|33|
h,h,h|42|Botnet-TCP-CC-Not-Encrypted|9|
D.u.D|41|Botnet-ICMP|41|
s.S.s|38|Botnet-TCP-HTTP-Persistent-Down|38|
R.r.R|37|Botnet-UDP-Attempt|12|
R.r.R|37|Normal-UDP-DNS|25|
Z.z.z|35|Botnet-ICMP|35|
.R.A.|35|Botnet-UDP-Attempt|11|
.R.A.|35|Normal-UDP-DNS|24|
,H,H,|35|Botnet-TCP-HTTP-CC-Custom-Encryption|4|
,H,H,|35|Botnet-TCP-CC-Not-Encrypted|19|
,H,H,|35|Botnet-TCP-HTTPS-Established-Microsoft|1|
,H,H,|35|Botnet-TCP-HTTP-Established-SSL|2|
,H,H,|35|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|9|
.w.s.|34|Botnet-TCP-HTTP-Persistent-Down|34|
.s.w.|34|Botnet-TCP-HTTP-Persistent-Down|34|
.d.U.|34|Botnet-ICMP|32|
.d.U.|34|Normal-UDP-DNS|2|
,z,z,|34|Botnet-ICMP|1|
,z,z,|34|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|33|
.A.R.|31|Botnet-UDP-Attempt|14|
.A.R.|31|Normal-UDP-DNS|17|
z.z.Z|30|Botnet-ICMP|30|
r.R.r|30|Botnet-UDP-Attempt|18|
r.R.r|30|Normal-UDP-DNS|12|
r.A.r|30|Botnet-UDP-Attempt|16|
r.A.r|30|Normal-Grill|1|
r.A.r|30|Normal-UDP-DNS|13|
Z.Z.z|30|Botnet-ICMP|30|
R.U.R|30|Normal-UDP-DNS|30|
.U.d.|30|Botnet-ICMP|29|
.U.d.|30|Normal-UDP-DNS|1|
U.u.d|29|Botnet-ICMP|29|
.S.w.|29|Botnet-TCP-HTTP-Persistent-Down|29|
.S.W.|29|Botnet-TCP-HTTP-Persistent-Down|29|
.R,R.|29|Botnet-UDP-Attempt|17|
.R,R.|29|Normal-Grill|4|
.R,R.|29|Normal-TCP-HTTP-CVUT-WebServer|2|
.R,R.|29|Normal-UDP-DNS|6|
U.R.R|28|Normal-TCP-HTTP-CVUT-WebServer|2|
U.R.R|28|Normal-UDP-DNS|26|
z.Z.Z|27|Botnet-ICMP|27|
U.R.U|27|Normal-TCP-HTTP-CVUT-WebServer|1|
U.R.U|27|Normal-UDP-DNS|26|
.W.S.|27|Botnet-TCP-HTTP-Persistent-Down|27|
.B.S.|27|Botnet-TCP-HTTP-Persistent-Down|27|
,y,H,|27|Botnet-TCP-HTTP-CC-Custom-Encryption|11|
,y,H,|27|Botnet-TCP-CC-Not-Encrypted|7|
,y,H,|27|Botnet-TCP-Established-Custom-Encryption|1|
,y,H,|27|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|3|
,y,H,|27|Botnet-TCP-HTTPS-Established-Microsoft|2|
,y,H,|27|Botnet-TCP-HTTP-Established-SSL|2|
,y,H,|27|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
,H,y,|27|Botnet-TCP-HTTP-CC-Custom-Encryption|13|
,H,y,|27|Botnet-TCP-CC-Not-Encrypted|6|
,H,y,|27|Botnet-TCP-Established-Custom-Encryption|1|
,H,y,|27|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
,H,y,|27|Botnet-TCP-HTTPS-Established-Microsoft|3|
,H,y,|27|Botnet-TCP-HTTP-Established-SSL|1|
,H,y,|27|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
y,y,y|26|Botnet-TCP-HTTP-CC-Custom-Encryption|17|
y,y,y|26|Botnet-TCP-CC-Not-Encrypted|2|
y,y,y|26|Botnet-TCP-HTTPS-Established-Microsoft|3|
y,y,y|26|Botnet-TCP-HTTP-Established-SSL|3|
y,y,y|26|Botnet-TCP-HTTP-Established-Binary-Download|1|
d.u.U|26|Botnet-ICMP|25|
d.u.U|26|Normal-UDP-DNS|1|
Z.Z.Z|26|Botnet-ICMP|26|
.w.S.|26|Botnet-TCP-HTTP-Persistent-Down|26|
,h,H,|26|Botnet-TCP-HTTP-CC-Custom-Encryption|6|
,h,H,|26|Botnet-TCP-CC-Not-Encrypted|15|
,h,H,|26|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
,h,H,|26|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|4|
,I,I,|26|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|26|
.z.I.|25|Botnet-ICMP|25|
.u.R.|25|Normal-UDP-DNS|25|
.S.B.|25|Botnet-TCP-HTTP-Persistent-Down|24|
.S.B.|25|Normal-UDP-DNS|1|
,H,h,|25|Botnet-TCP-HTTP-CC-Custom-Encryption|4|
,H,h,|25|Botnet-TCP-CC-Not-Encrypted|17|
,H,h,|25|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|4|
.r.a.|24|Botnet-UDP-Attempt|6|
.r.a.|24|Normal-Grill|13|
.r.a.|24|Normal-Stribrek|2|
.r.a.|24|Normal-UDP-DNS|3|
.a.r.|24|Botnet-UDP-Attempt|5|
.a.r.|24|Normal-Grill|14|
.a.r.|24|Normal-Stribrek|1|
.a.r.|24|Normal-UDP-DNS|4|
.R.u.|24|Normal-UDP-DNS|24|
+i+i+|24|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|24|
.W.s.|23|Botnet-TCP-HTTP-Persistent-Down|23|
,z,I,|23|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|23|
d.U.U|22|Botnet-ICMP|21|
d.U.U|22|Normal-UDP-DNS|1|
R.R.A|22|Botnet-UDP-Attempt|7|
R.R.A|22|Normal-UDP-DNS|15|
A.r.r|22|Botnet-UDP-Attempt|13|
A.r.r|22|Normal-UDP-DNS|9|
A.R.R|22|Botnet-UDP-Attempt|10|
A.R.R|22|Normal-UDP-DNS|12|
,y,h,|22|Botnet-TCP-HTTP-CC-Custom-Encryption|12|
,y,h,|22|Botnet-TCP-CC-Not-Encrypted|7|
,y,h,|22|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
,y,h,|22|Botnet-TCP-HTTP-Established-SSL|1|
z.Z.z|21|Botnet-ICMP|21|
.R.D.|21|Normal-UDP-DNS|21|
,I,z,|21|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|21|
u.R.R|20|Normal-UDP-DNS|20|
r.r.A|20|Botnet-UDP-Attempt|11|
r.r.A|20|Normal-UDP-DNS|9|
i+i+i|20|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|20|
U.U.R|20|Normal-UDP-DNS|20|
D.D.D|20|Botnet-ICMP|20|
A.r.R|20|Botnet-UDP-Attempt|8|
A.r.R|20|Normal-Grill|1|
A.r.R|20|Normal-UDP-DNS|11|
.s.B.|20|Botnet-TCP-HTTP-Persistent-Down|20|
.b.S.|20|Botnet-TCP-HTTP-Persistent-Down|20|
.U.r.|20|Normal-UDP-DNS|20|
.I.z.|20|Botnet-ICMP|20|
.B.s.|20|Botnet-TCP-HTTP-Persistent-Down|20|
.y.y.|19|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|19|
.r.r,|19|Botnet-UDP-Attempt|11|
.r.r,|19|Normal-Grill|8|
.r.U.|19|Normal-UDP-DNS|19|
.S.b.|19|Botnet-TCP-HTTP-Persistent-Down|17|
.S.b.|19|Normal-UDP-DNS|2|
,v,v,|19|Botnet-TCP-HTTP-Persistent-Down|19|
u.d.U|18|Botnet-ICMP|18|
U.d.u|18|Botnet-ICMP|18|
R.R.U|18|Normal-UDP-DNS|18|
R.A.r|18|Botnet-UDP-Attempt|5|
R.A.r|18|Normal-UDP-DNS|13|
.s.W.|18|Botnet-TCP-HTTP-Persistent-Down|18|
,R.r.|18|Botnet-UDP-Attempt|9|
,R.r.|18|Normal-Grill|6|
,R.r.|18|Normal-Stribrek|1|
,R.r.|18|Normal-UDP-DNS|2|
v,v,v|17|Botnet-TCP-HTTP-Persistent-Down|17|
R.R.D|17|Normal-UDP-DNS|17|
R.A.R|17|Botnet-UDP-Attempt|8|
R.A.R|17|Normal-UDP-DNS|9|
.s.b.|17|Botnet-TCP-HTTP-Persistent-Down|17|
,h,y,|17|Botnet-TCP-HTTP-CC-Custom-Encryption|8|
,h,y,|17|Botnet-TCP-CC-Not-Encrypted|7|
,h,y,|17|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
,h,y,|17|Botnet-TCP-HTTP-Established-SSL|1|
s.w.s|16|Botnet-TCP-HTTP-Persistent-Down|16|
H,y,y|16|Botnet-TCP-HTTP-CC-Custom-Encryption|7|
H,y,y|16|Botnet-TCP-CC-Not-Encrypted|3|
H,y,y|16|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
H,y,y|16|Botnet-TCP-HTTPS-Established-Microsoft|2|
H,y,y|16|Botnet-TCP-HTTP-Established-SSL|1|
H,y,y|16|Botnet-TCP-Established-Custom-Encryption|1|
.u.r.|16|Normal-UDP-DNS|16|
.r.u.|16|Normal-UDP-DNS|16|
.b.s.|16|Botnet-TCP-HTTP-Persistent-Down|16|
.b.b.|16|Botnet-TCP-HTTP-Persistent-Down|8|
.b.b.|16|Normal-UDP-DNS|8|
.D.d.|16|Botnet-ICMP|16|
.D.R.|16|Normal-UDP-DNS|16|
,V.V,|16|Botnet-TCP-HTTP-Persistent-Down|16|
s.s.w|15|Botnet-TCP-HTTP-Persistent-Down|15|
r.r.a|15|Botnet-UDP-Attempt|4|
r.r.a|15|Normal-Grill|8|
r.r.a|15|Normal-Stribrek|1|
r.r.a|15|Normal-UDP-DNS|2|
U.U.d|15|Botnet-ICMP|14|
U.U.d|15|Normal-UDP-DNS|1|
U.D.D|15|Botnet-ICMP|15|
S.B.S|15|Botnet-TCP-HTTP-Persistent-Down|15|
R.R.u|15|Normal-UDP-DNS|15|
D.D.U|15|Botnet-ICMP|15|
.r.R,|15|Botnet-UDP-Attempt|10|
.r.R,|15|Normal-Grill|4|
.r.R,|15|Normal-UDP-DNS|1|
.d.D.|15|Botnet-ICMP|15|
,Y.Y,|15|Botnet-TCP-CC-Not-Encrypted|14|
,Y.Y,|15|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
z,z,z|14|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|14|
y,H,y|14|Botnet-TCP-HTTP-CC-Custom-Encryption|7|
y,H,y|14|Botnet-TCP-CC-Not-Encrypted|1|
y,H,y|14|Botnet-TCP-HTTPS-Established-Microsoft|2|
y,H,y|14|Botnet-TCP-Established-Custom-Encryption|1|
y,H,y|14|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|3|
u.d.D|14|Botnet-ICMP|14|
a.r.r|14|Botnet-UDP-Attempt|3|
a.r.r|14|Normal-Grill|10|
a.r.r|14|Normal-UDP-DNS|1|
Z.z.Z|14|Botnet-ICMP|13|
Z.z.Z|14|Normal-TCP-IMAP|1|
W.S.S|14|Botnet-TCP-HTTP-Persistent-Down|14|
R.D.R|14|Normal-UDP-DNS|14|
+I+I+|14|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|14|
z.I.z|13|Botnet-ICMP|13|
w.s.S|13|Botnet-TCP-HTTP-Persistent-Down|13|
u.U.d|13|Botnet-ICMP|13|
r.A.R|13|Botnet-UDP-Attempt|7|
r.A.R|13|Normal-UDP-DNS|6|
S.W.S|13|Botnet-TCP-HTTP-Persistent-Down|13|
S.S.W|13|Botnet-TCP-HTTP-Persistent-Down|13|
R,R.R|13|Botnet-UDP-Attempt|9|
R,R.R|13|Normal-TCP-HTTP-CVUT-WebServer|1|
R,R.R|13|Normal-UDP-DNS|3|
D.u.d|13|Botnet-ICMP|13|
D.R.R|13|Normal-UDP-DNS|13|
B.S.S|13|Botnet-TCP-HTTP-Persistent-Down|13|
.w.w.|13|Botnet-TCP-HTTP-Persistent-Down|13|
.R,r.|13|Botnet-UDP-Attempt|10|
.R,r.|13|Normal-Grill|3|
.A.A.|13|Botnet-UDP-Attempt|6|
.A.A.|13|Normal-UDP-DNS|7|
,r.r.|13|Botnet-UDP-Attempt|8|
,r.r.|13|Normal-Grill|5|
z.z.I|12|Botnet-ICMP|12|
z,z,I|12|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|12|
y,y,H|12|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
y,y,H|12|Botnet-TCP-CC-Not-Encrypted|3|
y,y,H|12|Botnet-TCP-HTTPS-Established-Microsoft|1|
y,y,H|12|Botnet-TCP-HTTP-Established-SSL|1|
y,y,H|12|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
r.a.r|12|Botnet-UDP-Attempt|3|
r.a.r|12|Normal-Grill|6|
r.a.r|12|Normal-Stribrek|2|
r.a.r|12|Normal-UDP-DNS|1|
U.d.U|12|Botnet-ICMP|11|
U.d.U|12|Normal-UDP-DNS|1|
S.S.w|12|Botnet-TCP-HTTP-Persistent-Down|12|
R.u.R|12|Normal-UDP-DNS|12|
R.R,R|12|Botnet-UDP-Attempt|9|
R.R,R|12|Normal-Grill|1|
R.R,R|12|Normal-TCP-HTTP-CVUT-WebServer|2|
H,H,y|12|Botnet-TCP-HTTP-CC-Custom-Encryption|4|
H,H,y|12|Botnet-TCP-CC-Not-Encrypted|3|
H,H,y|12|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
H,H,y|12|Botnet-TCP-HTTPS-Established-Microsoft|1|
H,H,y|12|Botnet-TCP-HTTP-Established-SSL|1|
H,H,y|12|Botnet-TCP-Established-Custom-Encryption|1|
H,H,H|12|Botnet-TCP-CC-Not-Encrypted|9|
H,H,H|12|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
H,H,H|12|Botnet-TCP-HTTP-Established-SSL|1|
D.d.u|12|Botnet-ICMP|12|
A.r.A|12|Botnet-UDP-Attempt|4|
A.r.A|12|Normal-UDP-DNS|8|
.r,r.|12|Botnet-UDP-Attempt|6|
.r,r.|12|Normal-Grill|6|
.R.R,|12|Botnet-UDP-Attempt|10|
.R.R,|12|Normal-TCP-HTTP-CVUT-WebServer|2|
,R.R.|12|Botnet-UDP-Attempt|10|
,R.R.|12|Normal-UDP-DNS|2|
z,I,I|11|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|11|
y.y.y|11|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|11|
w.s.s|11|Botnet-TCP-HTTP-Persistent-Down|11|
u.D.d|11|Botnet-ICMP|11|
s.w.S|11|Botnet-TCP-HTTP-Persistent-Down|11|
s.s.B|11|Botnet-TCP-HTTP-Persistent-Down|11|
r.r,r|11|Botnet-UDP-Attempt|5|
r.r,r|11|Normal-Grill|6|
W.s.s|11|Botnet-TCP-HTTP-Persistent-Down|11|
S.w.s|11|Botnet-TCP-HTTP-Persistent-Down|11|
S.S.B|11|Botnet-TCP-HTTP-Persistent-Down|11|
R.r.A|11|Botnet-UDP-Attempt|6|
R.r.A|11|Normal-UDP-DNS|5|
R.U.U|11|Normal-UDP-DNS|11|
.r,R.|11|Botnet-UDP-Attempt|9|
.r,R.|11|Normal-Grill|2|
.R.a.|11|Botnet-UDP-Attempt|3|
.R.a.|11|Normal-UDP-DNS|8|
y,h,y|10|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
y,h,y|10|Botnet-TCP-CC-Not-Encrypted|4|
y,h,y|10|Botnet-TCP-HTTP-Established-SSL|1|
y,h,H|10|Botnet-TCP-HTTP-CC-Custom-Encryption|6|
y,h,H|10|Botnet-TCP-CC-Not-Encrypted|2|
y,h,H|10|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
s.S.w|10|Botnet-TCP-HTTP-Persistent-Down|10|
r.R.A|10|Botnet-UDP-Attempt|4|
r.R.A|10|Normal-UDP-DNS|6|
d.U.u|10|Botnet-ICMP|10|
Z.z.I|10|Botnet-ICMP|10|
V.V,v|10|Botnet-TCP-HTTP-Persistent-Down|10|
S.s.w|10|Botnet-TCP-HTTP-Persistent-Down|10|
S.b.b|10|Botnet-TCP-HTTP-Persistent-Down|2|
S.b.b|10|Normal-UDP-DNS|8|
I.z.z|10|Botnet-ICMP|10|
B.s.S|10|Botnet-TCP-HTTP-Persistent-Down|10|
.a.R.|10|Botnet-UDP-Attempt|2|
.a.R.|10|Normal-UDP-DNS|8|
.V.V.|10|Botnet-TCP-HTTP-Persistent-Down|9|
.V.V.|10|Normal-UDP-DNS|1|
.R+R.|10|Normal-UDP-DNS|10|
,v,V.|10|Botnet-TCP-HTTP-Persistent-Down|10|
,i,I,|10|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|10|
z.I.Z|9|Botnet-ICMP|9|
y,y,h|9|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
y,y,h|9|Botnet-TCP-CC-Not-Encrypted|3|
y,y,h|9|Botnet-TCP-HTTP-Established-SSL|1|
y,H,H|9|Botnet-TCP-HTTP-CC-Custom-Encryption|3|
y,H,H|9|Botnet-TCP-CC-Not-Encrypted|3|
y,H,H|9|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
y,H,H|9|Botnet-TCP-HTTP-Established-SSL|1|
w.S.S|9|Botnet-TCP-HTTP-Persistent-Down|9|
v,v,V|9|Botnet-TCP-HTTP-Persistent-Down|9|
s.B.S|9|Botnet-TCP-HTTP-Persistent-Down|9|
r.R,R|9|Botnet-UDP-Attempt|6|
r.R,R|9|Normal-Grill|2|
r.R,R|9|Normal-UDP-DNS|1|
h,H,h|9|Botnet-TCP-HTTP-CC-Custom-Encryption|3|
h,H,h|9|Botnet-TCP-CC-Not-Encrypted|6|
d.u.D|9|Botnet-ICMP|9|
d.D.u|9|Botnet-ICMP|9|
b.s.S|9|Botnet-TCP-HTTP-Persistent-Down|9|
b.S.S|9|Botnet-TCP-HTTP-Persistent-Down|9|
U.r.r|9|Normal-UDP-DNS|9|
S.W.s|9|Botnet-TCP-HTTP-Persistent-Down|9|
R.U.r|9|Normal-UDP-DNS|9|
R,R.r|9|Botnet-UDP-Attempt|5|
R,R.r|9|Normal-Grill|3|
R,R.r|9|Normal-UDP-DNS|1|
B.S.s|9|Botnet-TCP-HTTP-Persistent-Down|9|
.r.D.|9|Normal-UDP-DNS|9|
.b.d.|9|Normal-UDP-DNS|9|
.I.Z.|9|Botnet-ICMP|9|
.H.H.|9|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|8|
.H.H.|9|Botnet-TCP-Established-Custom-Encryption|1|
,z,w,|9|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|9|
,I,H,|9|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|9|
,A,Y.|9|Botnet-TCP-CC-Not-Encrypted|9|
v,V.V|8|Botnet-TCP-HTTP-Persistent-Down|8|
s.W.S|8|Botnet-TCP-HTTP-Persistent-Down|8|
s.S.W|8|Botnet-TCP-HTTP-Persistent-Down|8|
s.S.B|8|Botnet-TCP-HTTP-Persistent-Down|8|
r.r,R|8|Botnet-UDP-Attempt|6|
r.r,R|8|Normal-Grill|2|
r.A.A|8|Botnet-UDP-Attempt|5|
r.A.A|8|Normal-UDP-DNS|3|
r,r.r|8|Botnet-UDP-Attempt|2|
r,r.r|8|Normal-Grill|6|
h,H,y|8|Botnet-TCP-HTTP-CC-Custom-Encryption|2|
h,H,y|8|Botnet-TCP-CC-Not-Encrypted|4|
h,H,y|8|Botnet-TCP-HTTP-Established-Microsoft-Live|1|
h,H,y|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
b.b.d|8|Normal-UDP-DNS|8|
S.w.S|8|Botnet-TCP-HTTP-Persistent-Down|8|
R.R.d|8|Normal-UDP-DNS|8|
R,r.r|8|Botnet-UDP-Attempt|6|
R,r.r|8|Normal-Grill|2|
I,I,z|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|8|
H,h,y|8|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
H,h,y|8|Botnet-TCP-CC-Not-Encrypted|5|
H,h,y|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|2|
H,h,h|8|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
H,h,h|8|Botnet-TCP-CC-Not-Encrypted|6|
H,h,h|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|1|
.w.W.|8|Botnet-TCP-HTTP-Persistent-Down|7|
.w.W.|8|Normal-TCP-HTTP|1|
.W.R.|8|Normal-UDP-DNS|8|
.V,v,|8|Botnet-TCP-HTTP-Persistent-Down|8|
.S.f.|8|Botnet-TCP-HTTP-Persistent-Down|8|
.R.d.|8|Normal-UDP-DNS|8|
,y.y,|8|Botnet-TCP-HTTPS-Established-Microsoft|1|
,y.y,|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|7|
z,I,z|7|Botnet-ICMP|1|
z,I,z|7|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|6|
