pattern|total_frequency |label|label_frequency|
u.u.U.U.u.U|37|Botnet-ICMP|36|
u.u.U.U.u.U|37|Normal-UDP-DNS|1|
u.U.U.u.u.U|37|Botnet-ICMP|36|
u.U.U.u.u.U|37|Normal-UDP-DNS|1|
U.U.U.U.U.u|37|Botnet-ICMP|37|
U.u.u.u.U.u|36|Botnet-ICMP|36|
.u.u.D.u.U.|36|Botnet-ICMP|36|
.U.u.D.u.u.|36|Botnet-ICMP|36|
u.U.u.u.U.u|35|Botnet-ICMP|35|
u.U.U.U.U.u|35|Botnet-ICMP|35|
u.U.U.U.U.U|35|Botnet-ICMP|33|
u.U.U.U.U.U|35|Normal-UDP-DNS|2|
.S.S.S.S.S.|35|Botnet-TCP-HTTP-Persistent-Down|35|
+f+f+f+f+f+|35|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|35|
u.U.u.u.u.U|34|Botnet-ICMP|34|
U.u.u.U.U.U|34|Botnet-ICMP|34|
.U.D.u.u.u.|34|Botnet-ICMP|34|
U.U.u.U.u.u|33|Botnet-ICMP|33|
U.U.U.U.U.U|33|Botnet-ICMP|23|
U.U.U.U.U.U|33|Normal-UDP-DNS|10|
.U.u.u.u.D.|33|Botnet-ICMP|33|
.U.u.U.u.U.|33|Botnet-ICMP|33|
.U.U.u.D.u.|33|Botnet-ICMP|33|
.U.U.D.u.u.|33|Botnet-ICMP|33|
u.u.U.u.U.u|32|Botnet-ICMP|32|
u.u.U.u.U.U|32|Botnet-ICMP|31|
u.u.U.u.U.U|32|Normal-UDP-DNS|1|
f+f+f+f+f+f|32|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|32|
.D.u.u.u.U.|32|Botnet-ICMP|31|
.D.u.u.u.U.|32|Normal-UDP-DNS|1|
u.U.u.U.U.u|31|Botnet-ICMP|31|
.u.u.U.u.D.|31|Botnet-ICMP|31|
u.U.U.u.U.u|30|Botnet-ICMP|30|
U.U.U.u.u.U|30|Botnet-ICMP|30|
.u.u.u.D.U.|30|Botnet-ICMP|30|
.u.U.u.D.u.|30|Botnet-ICMP|30|
U.U.U.u.U.U|29|Botnet-ICMP|29|
.u.u.D.U.U.|29|Botnet-ICMP|29|
.U.u.u.D.u.|29|Botnet-ICMP|29|
u.U.U.u.U.U|28|Botnet-ICMP|27|
u.U.U.u.U.U|28|Normal-UDP-DNS|1|
.u.U.U.u.D.|28|Botnet-ICMP|28|
.u.D.U.U.u.|28|Botnet-ICMP|27|
.u.D.U.U.u.|28|Normal-UDP-DNS|1|
U.u.U.U.U.U|27|Botnet-ICMP|26|
U.u.U.U.U.U|27|Normal-UDP-DNS|1|
00000000000|27|Botnet-TCP-CC-Custom-Encryption|2|
00000000000|27|Normal-UDP-Matlab-server|25|
.u.u.u.u.d.|27|Botnet-ICMP|27|
.u.u.u.d.u.|27|Botnet-ICMP|27|
.D.u.u.U.u.|27|Botnet-ICMP|27|
.D.U.U.u.u.|27|Botnet-ICMP|27|
U.U.u.u.U.u|26|Botnet-ICMP|26|
.u.D.u.U.u.|26|Botnet-ICMP|26|
u.U.U.U.u.U|25|Botnet-ICMP|25|
.u.u.U.D.u.|25|Botnet-ICMP|25|
.u.U.u.u.D.|25|Botnet-ICMP|25|
.u.D.u.U.U.|25|Botnet-ICMP|25|
U.D.u.u.u.u|24|Botnet-ICMP|24|
.U.U.u.u.D.|24|Botnet-ICMP|24|
.D.u.u.U.U.|24|Botnet-ICMP|24|
u.u.D.u.u.U|23|Botnet-ICMP|23|
U.U.U.U.u.U|23|Botnet-ICMP|23|
.u.u.U.U.D.|23|Botnet-ICMP|23|
.D.U.u.u.u.|23|Botnet-ICMP|23|
U.u.U.u.u.U|22|Botnet-ICMP|22|
.u.u.u.U.D.|22|Botnet-ICMP|22|
.u.u.D.U.u.|22|Botnet-ICMP|22|
.U.U.U.u.D.|22|Botnet-ICMP|22|
u.u.u.u.u.d|21|Botnet-ICMP|21|
u.U.u.U.U.U|21|Botnet-ICMP|21|
U.u.u.U.u.U|21|Botnet-ICMP|21|
U.U.u.D.u.u|21|Botnet-ICMP|21|
U.U.U.u.U.u|21|Botnet-ICMP|21|
S.S.S.S.S.S|21|Botnet-TCP-HTTP-Persistent-Down|21|
D.u.u.u.u.U|21|Botnet-ICMP|20|
D.u.u.u.u.U|21|Normal-UDP-DNS|1|
.u.u.d.u.u.|21|Botnet-ICMP|21|
.u.D.U.u.u.|21|Botnet-ICMP|21|
.U.U.U.D.u.|21|Botnet-ICMP|21|
.S.s.S.S.S.|21|Botnet-TCP-HTTP-Persistent-Down|21|
.D.u.U.U.u.|21|Botnet-ICMP|21|
u.u.u.D.u.U|20|Botnet-ICMP|20|
u.D.u.u.U.u|20|Botnet-ICMP|20|
U.u.u.u.u.D|20|Botnet-ICMP|20|
U.u.U.U.u.U|20|Botnet-ICMP|20|
U.u.D.u.u.u|20|Botnet-ICMP|20|
U.U.u.U.U.U|20|Botnet-ICMP|20|
.u.d.u.u.u.|20|Botnet-ICMP|20|
.u.U.U.D.u.|20|Botnet-ICMP|20|
.u.U.D.u.u.|20|Botnet-ICMP|20|
.S.S.s.S.S.|20|Botnet-TCP-HTTP-Persistent-Down|20|
.R.R.R.R.R.|20|Botnet-UDP-Attempt|3|
.R.R.R.R.R.|20|Normal-UDP-DNS|17|
.D.u.U.u.u.|20|Botnet-ICMP|20|
.D.D.u.u.u.|20|Botnet-ICMP|20|
u.u.u.d.u.u|19|Botnet-ICMP|19|
u.u.D.u.U.u|19|Botnet-ICMP|19|
u.D.u.u.u.U|19|Botnet-ICMP|18|
u.D.u.u.u.U|19|Normal-UDP-DNS|1|
U.u.u.u.D.u|19|Botnet-ICMP|19|
U.U.D.u.u.u|19|Botnet-ICMP|19|
.u.D.D.u.u.|19|Botnet-ICMP|19|
.D.u.U.u.U.|19|Botnet-ICMP|19|
U.u.u.D.u.u|18|Botnet-ICMP|18|
U.U.u.u.u.D|18|Botnet-ICMP|18|
.u.D.U.U.U.|18|Botnet-ICMP|18|
.s.S.S.S.S.|18|Botnet-TCP-HTTP-Persistent-Down|18|
.U.U.U.U.D.|18|Botnet-ICMP|18|
u.u.u.u.d.u|17|Botnet-ICMP|17|
u.u.U.U.u.D|17|Botnet-ICMP|17|
D.u.u.u.U.u|17|Botnet-ICMP|17|
D.U.u.u.u.u|17|Botnet-ICMP|17|
D.U.U.u.u.u|17|Botnet-ICMP|17|
.S.S.S.s.s.|17|Botnet-TCP-HTTP-Persistent-Down|17|
u.U.U.D.u.u|16|Botnet-ICMP|16|
u.D.u.u.U.U|16|Botnet-ICMP|16|
.u.u.D.D.u.|16|Botnet-ICMP|16|
.u.U.u.D.U.|16|Botnet-ICMP|16|
.u.D.u.u.D.|16|Botnet-ICMP|16|
.u.D.U.u.U.|16|Botnet-ICMP|16|
.U.u.D.U.U.|16|Botnet-ICMP|16|
.U.U.u.D.U.|16|Botnet-ICMP|16|
.U.D.U.u.u.|16|Botnet-ICMP|16|
.D.U.U.u.U.|16|Botnet-ICMP|16|
.D.U.U.U.U.|16|Botnet-ICMP|16|
u.u.u.u.D.U|15|Botnet-ICMP|15|
u.u.u.U.u.D|15|Botnet-ICMP|15|
u.u.u.U.U.D|15|Botnet-ICMP|15|
u.u.u.D.U.U|15|Botnet-ICMP|15|
u.u.U.D.u.u|15|Botnet-ICMP|15|
u.u.D.U.U.U|15|Botnet-ICMP|15|
u.U.u.D.u.u|15|Botnet-ICMP|15|
u.U.U.u.u.D|15|Botnet-ICMP|15|
u.D.U.U.u.u|15|Botnet-ICMP|15|
U.u.U.u.U.u|15|Botnet-ICMP|15|
U.u.U.u.U.U|15|Botnet-ICMP|15|
U.u.U.U.U.u|15|Botnet-ICMP|15|
U.U.u.U.u.U|15|Botnet-ICMP|15|
.u.u.u.D.D.|15|Botnet-ICMP|15|
.U.u.U.u.D.|15|Botnet-ICMP|15|
.U.u.D.u.U.|15|Botnet-ICMP|15|
.U.u.D.U.u.|15|Botnet-ICMP|15|
.U.U.D.U.U.|15|Botnet-ICMP|15|
.S.S.S.s.S.|15|Botnet-TCP-HTTP-Persistent-Down|15|
.S.S.S.S.s.|15|Botnet-TCP-HTTP-Persistent-Down|15|
.D.u.u.D.u.|15|Botnet-ICMP|15|
.D.u.U.U.U.|15|Botnet-ICMP|15|
u.u.u.D.U.u|14|Botnet-ICMP|14|
u.u.U.u.D.u|14|Botnet-ICMP|14|
u.U.u.u.u.D|14|Botnet-ICMP|14|
u.U.U.u.D.u|14|Botnet-ICMP|14|
u.U.D.u.u.u|14|Botnet-ICMP|14|
S.S.s.S.S.S|14|Botnet-TCP-HTTP-Persistent-Down|14|
.u.u.U.D.U.|14|Botnet-ICMP|14|
.u.U.U.D.U.|14|Botnet-ICMP|14|
.U.u.u.D.U.|14|Botnet-ICMP|14|
.U.D.U.U.U.|14|Botnet-ICMP|14|
.D.U.u.u.U.|14|Botnet-ICMP|14|
.D.U.U.U.u.|14|Botnet-ICMP|14|
+i+i+i+i+i+|14|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|14|
u.u.D.u.U.U|13|Botnet-ICMP|13|
u.u.D.U.u.u|13|Botnet-ICMP|13|
u.U.u.u.D.u|13|Botnet-ICMP|13|
u.D.U.u.u.u|13|Botnet-ICMP|13|
u.D.D.u.u.u|13|Botnet-ICMP|13|
U.u.D.u.u.U|13|Botnet-ICMP|13|
U.u.D.U.U.u|13|Botnet-ICMP|12|
U.u.D.U.U.u|13|Normal-UDP-DNS|1|
U.U.u.u.D.u|13|Botnet-ICMP|13|
U.U.U.u.D.u|13|Botnet-ICMP|13|
D.u.u.U.u.u|13|Botnet-ICMP|13|
D.u.u.U.U.u|13|Botnet-ICMP|13|
D.u.U.U.u.u|13|Botnet-ICMP|13|
D.D.u.u.u.u|13|Botnet-ICMP|13|
.u.U.D.U.U.|13|Botnet-ICMP|13|
.d.u.u.u.u.|13|Botnet-ICMP|13|
.U.u.u.U.D.|13|Botnet-ICMP|13|
.U.u.d.u.u.|13|Botnet-ICMP|13|
.U.D.u.u.U.|13|Botnet-ICMP|13|
.U.D.U.U.u.|13|Botnet-ICMP|13|
.D.U.u.U.u.|13|Botnet-ICMP|13|
u.u.U.u.u.D|12|Botnet-ICMP|12|
u.u.U.U.D.u|12|Botnet-ICMP|12|
u.u.D.u.u.D|12|Botnet-ICMP|12|
u.u.D.D.u.u|12|Botnet-ICMP|12|
u.D.u.U.U.u|12|Botnet-ICMP|12|
U.U.U.D.u.u|12|Botnet-ICMP|12|
D.u.u.u.u.D|12|Botnet-ICMP|12|
D.u.u.u.U.U|12|Botnet-ICMP|12|
.u.d.u.u.U.|12|Botnet-ICMP|12|
.u.U.U.U.D.|12|Botnet-ICMP|12|
.d.u.u.u.U.|12|Botnet-ICMP|12|
.R.R.r.r.r.|12|Botnet-UDP-Attempt|8|
.R.R.r.r.r.|12|Normal-UDP-DNS|4|
u.u.u.U.D.u|11|Botnet-ICMP|11|
u.u.U.u.D.U|11|Botnet-ICMP|11|
u.U.u.U.u.U|11|Botnet-ICMP|11|
u.U.u.D.U.u|11|Botnet-ICMP|11|
u.D.u.U.u.U|11|Botnet-ICMP|11|
i+i+i+i+i+i|11|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|11|
U.u.u.u.D.U|11|Botnet-ICMP|11|
U.U.u.D.U.U|11|Botnet-ICMP|11|
R.R.R.R.R.R|11|Botnet-UDP-Attempt|2|
R.R.R.R.R.R|11|Normal-UDP-DNS|9|
.u.d.u.U.u.|11|Botnet-ICMP|11|
.u.U.D.U.u.|11|Botnet-ICMP|11|
.u.D.u.D.U.|11|Botnet-ICMP|11|
.U.u.D.u.D.|11|Botnet-ICMP|11|
.R.r.r.r.r.|11|Botnet-UDP-Attempt|9|
.R.r.r.r.r.|11|Normal-UDP-DNS|2|
.D.u.u.u.D.|11|Botnet-ICMP|11|
u.u.u.u.U.D|10|Botnet-ICMP|10|
u.u.u.D.D.u|10|Botnet-ICMP|10|
u.u.U.U.D.U|10|Botnet-ICMP|10|
u.U.U.D.U.U|10|Botnet-ICMP|10|
u.D.u.U.u.u|10|Botnet-ICMP|10|
s.S.S.S.S.S|10|Botnet-TCP-HTTP-Persistent-Down|10|
U.u.U.u.u.D|10|Botnet-ICMP|10|
U.u.U.u.D.u|10|Botnet-ICMP|10|
U.U.u.u.D.U|10|Botnet-ICMP|10|
U.U.U.U.u.D|10|Botnet-ICMP|10|
U.U.U.U.D.u|10|Botnet-ICMP|10|
S.s.S.S.S.S|10|Botnet-TCP-HTTP-Persistent-Down|10|
D.u.U.u.u.u|10|Botnet-ICMP|10|
.u.D.D.u.U.|10|Botnet-ICMP|10|
.s.S.S.S.s.|10|Botnet-TCP-HTTP-Persistent-Down|10|
.r.r.r.r.R.|10|Botnet-UDP-Attempt|7|
.r.r.r.r.R.|10|Normal-UDP-DNS|3|
.r.R.R.r.r.|10|Botnet-UDP-Attempt|6|
.r.R.R.r.r.|10|Normal-UDP-DNS|4|
.U.u.D.D.u.|10|Botnet-ICMP|10|
.U.U.D.U.u.|10|Botnet-ICMP|10|
.S.s.s.s.s.|10|Botnet-TCP-HTTP-Persistent-Down|10|
u.u.u.u.D.D|9|Botnet-ICMP|9|
u.u.u.U.D.U|9|Botnet-ICMP|9|
u.u.U.D.U.u|9|Botnet-ICMP|9|
u.u.D.U.U.u|9|Botnet-ICMP|9|
u.U.U.u.D.U|9|Botnet-ICMP|9|
u.U.U.U.U.D|9|Botnet-ICMP|9|
u.D.u.u.D.u|9|Botnet-ICMP|9|
u.D.u.U.U.U|9|Botnet-ICMP|9|
u.D.U.U.u.U|9|Botnet-ICMP|9|
u.D.U.U.U.U|9|Botnet-ICMP|9|
U.u.u.u.U.D|9|Botnet-ICMP|9|
U.u.u.U.D.u|9|Botnet-ICMP|9|
U.u.d.u.u.u|9|Botnet-ICMP|9|
U.U.u.u.U.D|9|Botnet-ICMP|9|
U.U.u.U.u.D|9|Botnet-ICMP|9|
U.D.U.u.u.u|9|Botnet-ICMP|9|
S.S.S.s.S.S|9|Botnet-TCP-HTTP-Persistent-Down|9|
R.R.r.r.r.r|9|Botnet-UDP-Attempt|7|
R.R.r.r.r.r|9|Normal-UDP-DNS|2|
D.u.u.U.U.U|9|Botnet-ICMP|9|
D.u.U.u.U.u|9|Botnet-ICMP|9|
D.U.u.u.U.u|9|Botnet-ICMP|9|
D.U.U.U.U.U|9|Botnet-ICMP|9|
.z.z.Z.Z.z.|9|Botnet-ICMP|9|
.z.Z.Z.Z.z.|9|Botnet-ICMP|9|
.u.U.u.d.u.|9|Botnet-ICMP|9|
.u.D.D.D.u.|9|Botnet-ICMP|9|
.s.S.S.s.S.|9|Botnet-TCP-HTTP-Persistent-Down|9|
.r.r.R.R.R.|9|Botnet-UDP-Attempt|2|
.r.r.R.R.R.|9|Normal-UDP-DNS|7|
.d.u.U.u.u.|9|Botnet-ICMP|9|
.Z.z.z.z.z.|9|Botnet-ICMP|9|
.U.u.u.u.d.|9|Botnet-ICMP|9|
.U.u.U.U.D.|9|Botnet-ICMP|9|
.U.u.U.D.U.|9|Botnet-ICMP|9|
.U.U.u.U.D.|9|Botnet-ICMP|9|
.U.D.u.U.u.|9|Botnet-ICMP|9|
.S.s.s.S.s.|9|Botnet-TCP-HTTP-Persistent-Down|9|
.R.r.r.R.R.|9|Botnet-UDP-Attempt|6|
.R.r.r.R.R.|9|Normal-UDP-DNS|3|
.D.u.D.u.u.|9|Botnet-ICMP|9|
.D.U.u.U.U.|9|Botnet-ICMP|9|
.D.D.u.U.u.|9|Botnet-ICMP|9|
u.u.d.u.u.u|8|Botnet-ICMP|8|
u.u.D.U.u.U|8|Botnet-ICMP|8|
u.d.u.u.u.U|8|Botnet-ICMP|8|
u.U.u.D.u.U|8|Botnet-ICMP|8|
u.D.U.u.U.u|8|Botnet-ICMP|8|
r.r.r.r.r.R|8|Botnet-UDP-Attempt|5|
r.r.r.r.r.R|8|Normal-Grill|1|
r.r.r.r.r.R|8|Normal-UDP-DNS|2|
d.u.u.u.u.u|8|Botnet-ICMP|8|
U.u.u.D.u.U|8|Botnet-ICMP|8|
U.u.u.D.U.U|8|Botnet-ICMP|8|
U.U.U.U.U.D|8|Botnet-ICMP|8|
U.U.D.u.u.U|8|Botnet-ICMP|8|
U.U.D.U.u.u|8|Botnet-ICMP|8|
U.U.D.U.U.U|8|Botnet-ICMP|8|
U.D.U.U.u.u|8|Botnet-ICMP|8|
S.s.S.S.S.s|8|Botnet-TCP-HTTP-Persistent-Down|8|
S.S.S.S.s.s|8|Botnet-TCP-HTTP-Persistent-Down|8|
S.S.S.S.S.s|8|Botnet-TCP-HTTP-Persistent-Down|8|
R.r.r.r.r.r|8|Botnet-UDP-Attempt|7|
R.r.r.r.r.r|8|Normal-UDP-DNS|1|
D.u.u.D.u.U|8|Botnet-ICMP|8|
D.u.U.u.u.U|8|Botnet-ICMP|8|
D.u.U.u.U.U|8|Botnet-ICMP|8|
D.u.U.U.U.U|8|Botnet-ICMP|8|
D.U.U.u.U.U|8|Botnet-ICMP|8|
.z.z.z.Z.z.|8|Botnet-ICMP|8|
.u.u.d.u.U.|8|Botnet-ICMP|8|
.u.u.U.u.d.|8|Botnet-ICMP|8|
.u.u.D.u.D.|8|Botnet-ICMP|8|
.u.U.u.U.D.|8|Botnet-ICMP|8|
.u.U.u.D.D.|8|Botnet-ICMP|8|
.u.U.U.u.d.|8|Botnet-ICMP|8|
.u.U.D.u.U.|8|Botnet-ICMP|8|
.u.D.u.D.u.|8|Botnet-ICMP|8|
.s.s.s.s.s.|8|Botnet-TCP-HTTP-Persistent-Down|8|
.s.s.s.S.S.|8|Botnet-TCP-HTTP-Persistent-Down|8|
.s.s.S.s.s.|8|Botnet-TCP-HTTP-Persistent-Down|8|
.s.s.S.S.S.|8|Botnet-TCP-HTTP-Persistent-Down|8|
.r.r.r.r.A.|8|Botnet-UDP-Attempt|4|
.r.r.r.r.A.|8|Normal-UDP-DNS|4|
.r.R.R.R.r.|8|Botnet-UDP-Attempt|3|
.r.R.R.R.r.|8|Normal-UDP-DNS|5|
.r.R.R.R.R.|8|Normal-UDP-DNS|8|
.d.u.u.U.u.|8|Botnet-ICMP|8|
.Z.Z.z.z.Z.|8|Botnet-ICMP|8|
.Z.Z.Z.Z.Z.|8|Botnet-ICMP|6|
.Z.Z.Z.Z.Z.|8|Normal-TCP-HTTP|2|
.U.d.u.u.u.|8|Botnet-ICMP|8|
.U.U.u.d.u.|8|Botnet-ICMP|8|
.U.U.U.D.U.|8|Botnet-ICMP|8|
.S.s.s.s.S.|8|Botnet-TCP-HTTP-Persistent-Down|8|
.S.s.S.S.s.|8|Botnet-TCP-HTTP-Persistent-Down|8|
.S.S.s.s.S.|8|Botnet-TCP-HTTP-Persistent-Down|8|
.R.R.D.R.R.|8|Normal-UDP-DNS|8|
.D.u.D.U.U.|8|Botnet-ICMP|8|
.D.D.U.U.u.|8|Botnet-ICMP|8|
u.u.u.u.d.U|7|Botnet-ICMP|7|
u.u.u.D.u.D|7|Botnet-ICMP|7|
u.u.d.u.u.U|7|Botnet-ICMP|7|
u.d.u.u.u.u|7|Botnet-ICMP|7|
u.U.u.d.u.u|7|Botnet-ICMP|7|
u.U.U.U.u.D|7|Botnet-ICMP|7|
u.U.U.U.D.u|7|Botnet-ICMP|7|
u.D.u.D.U.U|7|Botnet-ICMP|7|
u.D.U.u.U.U|7|Botnet-ICMP|7|
u.D.U.U.U.u|7|Botnet-ICMP|7|
d.u.u.u.U.U|7|Botnet-ICMP|7|
U.u.u.u.d.u|7|Botnet-ICMP|7|
U.u.u.U.u.D|7|Botnet-ICMP|7|
U.u.U.U.u.D|7|Botnet-ICMP|7|
U.u.D.u.U.U|7|Botnet-ICMP|7|
U.U.u.D.u.U|7|Botnet-ICMP|7|
U.U.U.u.D.U|7|Botnet-ICMP|7|
U.U.D.U.U.u|7|Botnet-ICMP|7|
U.D.u.u.u.U|7|Botnet-ICMP|7|
U.D.U.U.U.u|7|Botnet-ICMP|7|
D.u.u.U.u.U|7|Botnet-ICMP|7|
D.u.u.U.u.D|7|Botnet-ICMP|7|
D.u.u.D.u.u|7|Botnet-ICMP|7|
D.U.u.U.u.U|7|Botnet-ICMP|7|
D.U.U.u.u.U|7|Botnet-ICMP|7|
.z.z.z.z.z.|7|Botnet-ICMP|7|
.z.z.Z.z.z.|7|Botnet-ICMP|7|
.z.I.z.z.z.|7|Botnet-ICMP|7|
.u.u.u.d.U.|7|Botnet-ICMP|7|
.u.u.d.D.u.|7|Botnet-ICMP|7|
.u.U.D.u.D.|7|Botnet-ICMP|7|
.s.s.S.S.s.|7|Botnet-TCP-HTTP-Persistent-Down|7|
.s.S.s.s.s.|7|Botnet-TCP-HTTP-Persistent-Down|7|
.r.r.r.R.r.|7|Botnet-UDP-Attempt|6|
.r.r.r.R.r.|7|Normal-UDP-DNS|1|
.r.r.r.A.r.|7|Botnet-UDP-Attempt|4|
.r.r.r.A.r.|7|Normal-UDP-DNS|3|
