pattern|total_frequency |label|label_frequency|
.u.u.U.U.U.U.U.|16|Botnet-ICMP|15|
.u.u.U.U.U.U.U.|16|Normal-UDP-DNS|1|
.u.U.u.u.U.U.u.|16|Botnet-ICMP|16|
.u.U.u.u.U.U.U.|16|Botnet-ICMP|16|
.U.U.u.U.u.u.u.|16|Botnet-ICMP|16|
.U.U.U.U.U.U.U.|16|Botnet-ICMP|8|
.U.U.U.U.U.U.U.|16|Normal-UDP-DNS|8|
u.u.u.u.u.u.u.D|15|Botnet-ICMP|15|
u.u.u.u.u.u.D.u|15|Botnet-ICMP|15|
u.U.u.U.u.u.u.u|15|Botnet-ICMP|15|
U.u.u.U.U.u.u.u|15|Botnet-ICMP|15|
.u.u.u.D.u.u.U.|15|Botnet-ICMP|15|
.u.U.U.U.u.u.U.|15|Botnet-ICMP|15|
.u.U.U.U.u.U.U.|15|Botnet-ICMP|15|
.U.u.U.U.U.U.U.|15|Botnet-ICMP|14|
.U.u.U.U.U.U.U.|15|Normal-UDP-DNS|1|
u.u.u.U.U.U.u.u|14|Botnet-ICMP|14|
u.u.U.u.u.u.u.U|14|Botnet-ICMP|14|
u.u.D.u.u.u.u.u|14|Botnet-ICMP|14|
u.U.u.u.u.U.U.u|14|Botnet-ICMP|14|
u.D.u.u.u.u.u.u|14|Botnet-ICMP|14|
U.u.u.u.u.u.u.U|14|Botnet-ICMP|14|
U.u.u.U.u.u.u.u|14|Botnet-ICMP|14|
U.u.U.U.u.u.u.u|14|Botnet-ICMP|14|
U.U.u.u.U.U.u.u|14|Botnet-ICMP|14|
D.u.u.u.u.u.u.u|14|Botnet-ICMP|14|
.u.u.u.u.d.u.u.|14|Botnet-ICMP|14|
.u.u.U.U.u.U.U.|14|Botnet-ICMP|13|
.u.u.U.U.u.U.U.|14|Normal-UDP-DNS|1|
.u.u.D.u.u.u.U.|14|Botnet-ICMP|13|
.u.u.D.u.u.u.U.|14|Normal-UDP-DNS|1|
.u.U.u.U.U.U.U.|14|Botnet-ICMP|14|
.u.U.U.u.u.U.u.|14|Botnet-ICMP|14|
.U.u.u.U.U.U.U.|14|Botnet-ICMP|14|
.U.U.u.u.U.u.u.|14|Botnet-ICMP|14|
u.u.u.U.u.U.u.u|13|Botnet-ICMP|13|
u.u.U.u.U.u.u.u|13|Botnet-ICMP|13|
u.u.U.U.u.U.u.u|13|Botnet-ICMP|13|
u.u.U.U.U.U.u.u|13|Botnet-ICMP|13|
u.U.u.u.u.u.u.U|13|Botnet-ICMP|13|
U.u.u.u.u.u.U.u|13|Botnet-ICMP|13|
U.U.u.u.u.u.u.U|13|Botnet-ICMP|13|
U.U.u.u.u.U.U.u|13|Botnet-ICMP|13|
S.S.S.S.S.S.S.S|13|Botnet-TCP-HTTP-Persistent-Down|11|
S.S.S.S.S.S.S.S|13|Botnet-TCP-SMTP-Attempt-SPAM|2|
000000000000000|13|Normal-UDP-Matlab-server|13|
.u.U.u.u.u.U.u.|13|Botnet-ICMP|13|
.u.U.U.U.U.U.U.|13|Botnet-ICMP|12|
.u.U.U.U.U.U.U.|13|Normal-UDP-DNS|1|
.U.u.u.u.u.D.u.|13|Botnet-ICMP|13|
.U.u.u.U.u.u.U.|13|Botnet-ICMP|13|
.U.u.U.U.u.u.U.|13|Botnet-ICMP|13|
.U.u.D.u.u.u.u.|13|Botnet-ICMP|13|
.U.U.U.U.u.u.U.|13|Botnet-ICMP|13|
.U.U.U.U.U.u.U.|13|Botnet-ICMP|13|
.U.U.U.U.U.U.u.|13|Botnet-ICMP|13|
.U.U.D.u.u.u.u.|13|Botnet-ICMP|13|
u.u.u.U.u.u.U.u|12|Botnet-ICMP|12|
u.u.u.U.U.u.U.u|12|Botnet-ICMP|12|
u.u.u.D.u.u.u.u|12|Botnet-ICMP|12|
u.u.U.u.u.U.U.U|12|Botnet-ICMP|12|
u.u.U.U.U.u.U.U|12|Botnet-ICMP|12|
u.U.u.u.u.u.U.u|12|Botnet-ICMP|12|
u.U.U.u.u.u.u.U|12|Botnet-ICMP|12|
u.U.U.U.u.u.u.U|12|Botnet-ICMP|12|
U.U.U.U.U.u.u.u|12|Botnet-ICMP|12|
.u.u.u.u.u.u.d.|12|Botnet-ICMP|12|
.u.u.u.u.u.d.u.|12|Botnet-ICMP|12|
.u.u.U.u.U.U.U.|12|Botnet-ICMP|12|
.u.U.u.U.u.u.U.|12|Botnet-ICMP|12|
.U.u.u.u.u.u.D.|12|Botnet-ICMP|12|
.U.u.u.u.U.u.U.|12|Botnet-ICMP|12|
.U.u.u.u.U.U.U.|12|Botnet-ICMP|12|
.U.u.u.u.D.u.u.|12|Botnet-ICMP|12|
.U.u.U.u.u.u.U.|12|Botnet-ICMP|12|
.U.U.u.U.U.u.U.|12|Botnet-ICMP|12|
.U.D.u.u.u.u.u.|12|Botnet-ICMP|12|
.D.U.u.u.u.u.u.|12|Botnet-ICMP|12|
u.u.u.u.u.U.u.U|11|Botnet-ICMP|11|
u.u.u.u.U.u.U.u|11|Botnet-ICMP|11|
u.u.u.U.U.u.u.U|11|Botnet-ICMP|11|
u.u.u.U.U.U.U.U|11|Botnet-ICMP|10|
u.u.u.U.U.U.U.U|11|Normal-UDP-DNS|1|
u.u.U.u.u.U.u.u|11|Botnet-ICMP|11|
u.U.u.u.U.u.u.u|11|Botnet-ICMP|11|
u.U.U.U.u.U.U.u|11|Botnet-ICMP|11|
u.U.U.U.U.U.u.u|11|Botnet-ICMP|11|
U.u.u.u.u.U.u.u|11|Botnet-ICMP|11|
U.U.U.u.u.u.U.u|11|Botnet-ICMP|11|
U.U.U.u.u.u.U.U|11|Botnet-ICMP|11|
.u.u.u.u.D.u.U.|11|Botnet-ICMP|11|
.u.u.u.D.u.U.U.|11|Botnet-ICMP|11|
.u.u.U.D.u.u.u.|11|Botnet-ICMP|11|
.u.u.D.u.u.U.u.|11|Botnet-ICMP|11|
.u.U.u.u.U.u.U.|11|Botnet-ICMP|11|
.u.U.U.u.u.u.D.|11|Botnet-ICMP|11|
.u.D.u.u.u.u.U.|11|Botnet-ICMP|11|
.U.u.u.U.u.U.u.|11|Botnet-ICMP|11|
.U.u.U.u.u.U.u.|11|Botnet-ICMP|11|
.U.u.U.u.u.U.U.|11|Botnet-ICMP|11|
.U.U.u.u.u.u.D.|11|Botnet-ICMP|11|
.S.S.s.S.S.S.S.|11|Botnet-TCP-HTTP-Persistent-Down|7|
.S.S.s.S.S.S.S.|11|Botnet-TCP-SMTP-Attempt-SPAM|4|
.D.u.u.u.U.u.u.|11|Botnet-ICMP|11|
u.u.u.u.u.d.u.u|10|Botnet-ICMP|10|
u.u.u.u.U.u.U.U|10|Botnet-ICMP|10|
u.u.u.U.u.u.U.U|10|Botnet-ICMP|10|
u.u.U.u.U.U.u.u|10|Botnet-ICMP|10|
u.u.U.U.u.u.u.U|10|Botnet-ICMP|10|
u.u.U.U.u.u.U.U|10|Botnet-ICMP|10|
u.u.U.U.U.u.u.U|10|Botnet-ICMP|10|
u.U.u.U.U.u.u.u|10|Botnet-ICMP|10|
u.U.U.u.U.u.u.u|10|Botnet-ICMP|10|
u.U.U.u.U.U.u.u|10|Botnet-ICMP|10|
u.U.U.U.u.u.U.U|10|Botnet-ICMP|10|
U.u.u.u.u.U.U.U|10|Botnet-ICMP|10|
U.u.u.u.U.u.u.u|10|Botnet-ICMP|10|
U.u.u.u.U.U.u.U|10|Botnet-ICMP|10|
U.u.u.U.U.U.u.u|10|Botnet-ICMP|10|
U.U.u.u.u.U.u.u|10|Botnet-ICMP|10|
U.U.u.u.U.u.u.u|10|Botnet-ICMP|10|
U.U.u.U.u.u.u.u|10|Botnet-ICMP|10|
U.U.U.u.u.U.U.u|10|Botnet-ICMP|10|
U.U.U.u.U.U.u.u|10|Botnet-ICMP|10|
.u.u.u.u.U.U.D.|10|Botnet-ICMP|10|
.u.u.u.D.U.U.U.|10|Botnet-ICMP|10|
.u.u.U.U.u.u.D.|10|Botnet-ICMP|10|
.u.u.U.U.D.u.u.|10|Botnet-ICMP|10|
.u.u.D.u.u.U.U.|10|Botnet-ICMP|10|
.u.U.u.u.u.D.u.|10|Botnet-ICMP|10|
.u.U.u.D.u.u.u.|10|Botnet-ICMP|10|
.u.U.U.U.u.U.u.|10|Botnet-ICMP|10|
.u.U.D.u.u.u.u.|10|Botnet-ICMP|10|
.u.D.u.u.u.U.U.|10|Botnet-ICMP|10|
.u.D.u.u.U.u.u.|10|Botnet-ICMP|10|
.u.D.D.u.u.u.u.|10|Botnet-ICMP|10|
.U.u.u.U.U.u.U.|10|Botnet-ICMP|9|
.U.u.u.U.U.u.U.|10|Normal-UDP-DNS|1|
.U.u.U.U.u.U.U.|10|Botnet-ICMP|10|
.U.u.U.U.U.U.u.|10|Botnet-ICMP|10|
.U.U.u.U.u.u.U.|10|Botnet-ICMP|10|
.U.U.u.U.U.U.U.|10|Botnet-ICMP|10|
.U.U.u.D.u.u.u.|10|Botnet-ICMP|10|
.U.U.U.u.U.U.U.|10|Botnet-ICMP|10|
.U.U.U.u.D.u.u.|10|Botnet-ICMP|10|
.U.U.U.U.u.U.U.|10|Botnet-ICMP|10|
.S.S.S.s.S.S.S.|10|Botnet-TCP-HTTP-Persistent-Down|6|
.S.S.S.s.S.S.S.|10|Botnet-TCP-SMTP-Attempt-SPAM|4|
.D.u.u.u.u.U.U.|10|Botnet-ICMP|10|
.D.u.U.U.u.u.u.|10|Botnet-ICMP|10|
u.u.u.u.U.U.u.U|9|Botnet-ICMP|9|
u.u.u.U.u.U.U.U|9|Botnet-ICMP|9|
u.u.u.U.U.U.u.U|9|Botnet-ICMP|9|
u.u.U.U.U.U.U.u|9|Botnet-ICMP|9|
u.U.u.u.U.U.u.u|9|Botnet-ICMP|9|
u.U.U.u.u.U.U.u|9|Botnet-ICMP|8|
u.U.U.u.u.U.U.u|9|Normal-UDP-DNS|1|
u.U.U.U.u.u.u.u|9|Botnet-ICMP|9|
U.U.u.u.u.u.U.u|9|Botnet-ICMP|9|
U.U.u.u.U.U.U.u|9|Botnet-ICMP|9|
U.U.U.u.u.U.U.U|9|Botnet-ICMP|9|
U.U.U.U.U.U.U.U|9|Botnet-ICMP|3|
U.U.U.U.U.U.U.U|9|Normal-UDP-DNS|6|
.u.u.u.U.U.D.u.|9|Botnet-ICMP|9|
.u.u.U.u.D.u.u.|9|Botnet-ICMP|9|
.u.u.D.U.u.u.u.|9|Botnet-ICMP|9|
.u.U.U.u.u.D.u.|9|Botnet-ICMP|9|
.u.U.U.D.u.u.u.|9|Botnet-ICMP|9|
.U.u.u.D.u.u.u.|9|Botnet-ICMP|9|
.U.u.U.u.U.u.u.|9|Botnet-ICMP|9|
.U.U.u.u.u.D.u.|9|Botnet-ICMP|9|
.U.U.u.U.U.U.u.|9|Botnet-ICMP|9|
.U.U.u.D.u.u.U.|9|Botnet-ICMP|9|
.U.U.U.u.U.u.u.|9|Botnet-ICMP|9|
.U.U.U.U.u.U.u.|9|Botnet-ICMP|9|
.U.U.U.D.u.u.u.|9|Botnet-ICMP|9|
.S.s.S.S.S.S.S.|9|Botnet-TCP-HTTP-Persistent-Down|6|
.S.s.S.S.S.S.S.|9|Botnet-TCP-SMTP-Attempt-SPAM|3|
.D.u.u.u.u.u.U.|9|Botnet-ICMP|9|
.D.u.u.u.u.U.u.|9|Botnet-ICMP|9|
.D.u.u.u.u.D.u.|9|Botnet-ICMP|9|
.D.U.U.u.u.u.u.|9|Botnet-ICMP|9|
u.u.u.u.D.u.u.U|8|Botnet-ICMP|8|
u.u.u.u.D.u.U.U|8|Botnet-ICMP|8|
u.u.u.U.u.U.U.u|8|Botnet-ICMP|8|
u.u.u.U.U.U.U.u|8|Botnet-ICMP|8|
u.u.u.D.u.u.u.U|8|Botnet-ICMP|8|
u.u.U.U.u.u.U.u|8|Botnet-ICMP|8|
u.u.D.u.u.u.U.U|8|Botnet-ICMP|8|
u.U.u.u.u.u.U.U|8|Botnet-ICMP|7|
u.U.u.u.u.u.U.U|8|Normal-UDP-DNS|1|
u.U.u.u.U.u.u.U|8|Botnet-ICMP|8|
u.U.u.u.U.U.U.u|8|Botnet-ICMP|8|
u.U.U.u.u.u.U.u|8|Botnet-ICMP|8|
u.U.U.u.u.u.U.U|8|Botnet-ICMP|8|
u.U.U.u.u.U.u.u|8|Botnet-ICMP|8|
u.U.U.u.u.U.U.U|8|Botnet-ICMP|8|
u.U.U.U.U.U.U.u|8|Botnet-ICMP|8|
U.u.u.u.u.u.D.u|8|Botnet-ICMP|8|
U.u.u.u.u.U.u.U|8|Botnet-ICMP|8|
U.u.u.u.u.U.U.u|8|Botnet-ICMP|8|
U.u.U.u.u.U.u.u|8|Botnet-ICMP|8|
U.u.U.U.u.U.U.u|8|Botnet-ICMP|8|
U.U.u.u.u.u.U.U|8|Botnet-ICMP|8|
U.U.U.U.u.u.u.U|8|Botnet-ICMP|8|
U.U.U.U.u.u.U.U|8|Botnet-ICMP|8|
U.U.D.u.u.u.u.u|8|Botnet-ICMP|8|
U.D.u.u.u.u.u.u|8|Botnet-ICMP|8|
S.S.S.s.S.S.S.S|8|Botnet-TCP-HTTP-Persistent-Down|4|
S.S.S.s.S.S.S.S|8|Botnet-TCP-SMTP-Attempt-SPAM|4|
.u.u.u.u.u.D.U.|8|Botnet-ICMP|8|
.u.u.u.u.U.u.D.|8|Botnet-ICMP|8|
.u.u.u.u.D.U.U.|8|Botnet-ICMP|8|
.u.u.u.u.D.D.u.|8|Botnet-ICMP|8|
.u.u.u.U.u.u.D.|8|Botnet-ICMP|8|
.u.u.u.U.u.D.u.|8|Botnet-ICMP|8|
.u.u.u.U.D.U.u.|8|Botnet-ICMP|8|
.u.u.u.D.u.u.D.|8|Botnet-ICMP|8|
.u.u.u.D.u.U.u.|8|Botnet-ICMP|8|
.u.u.u.D.U.u.u.|8|Botnet-ICMP|8|
.u.u.U.u.u.u.D.|8|Botnet-ICMP|8|
.u.u.U.U.U.U.D.|8|Botnet-ICMP|8|
.u.u.D.u.u.D.u.|8|Botnet-ICMP|8|
.u.u.D.u.U.u.U.|8|Botnet-ICMP|8|
.u.u.D.D.u.u.u.|8|Botnet-ICMP|8|
.u.U.u.u.u.u.D.|8|Botnet-ICMP|8|
.u.U.u.u.D.u.u.|8|Botnet-ICMP|8|
.u.U.u.U.U.u.U.|8|Botnet-ICMP|8|
.u.U.U.U.U.u.D.|8|Botnet-ICMP|8|
.u.D.u.u.U.U.u.|8|Botnet-ICMP|8|
.u.D.u.U.U.u.u.|8|Botnet-ICMP|8|
.u.D.U.u.u.u.u.|8|Botnet-ICMP|8|
.u.D.U.U.u.u.u.|8|Botnet-ICMP|8|
.U.u.U.U.u.U.u.|8|Botnet-ICMP|8|
.U.U.u.u.u.D.U.|8|Botnet-ICMP|8|
.U.U.u.u.U.u.U.|8|Botnet-ICMP|8|
.U.U.u.D.U.U.u.|8|Botnet-ICMP|8|
.U.U.U.u.u.U.u.|8|Botnet-ICMP|8|
.U.U.U.u.U.u.U.|8|Botnet-ICMP|8|
.U.D.U.u.u.u.u.|8|Botnet-ICMP|8|
.S.S.S.S.S.S.s.|8|Botnet-TCP-HTTP-Persistent-Down|5|
.S.S.S.S.S.S.s.|8|Botnet-TCP-SMTP-Attempt-SPAM|3|
.D.u.u.U.u.u.u.|8|Botnet-ICMP|8|
+i+i+i+i+i+i+i+|8|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|8|
u.u.u.u.u.U.U.D|7|Botnet-ICMP|7|
u.u.u.u.D.U.U.U|7|Botnet-ICMP|7|
u.u.u.U.U.u.U.U|7|Botnet-ICMP|7|
u.u.u.U.U.D.u.u|7|Botnet-ICMP|7|
u.u.u.D.u.u.U.u|7|Botnet-ICMP|7|
u.u.U.u.u.u.U.u|7|Botnet-ICMP|7|
u.u.U.u.u.u.U.U|7|Botnet-ICMP|7|
u.u.U.u.u.U.u.U|7|Botnet-ICMP|7|
u.u.U.u.U.U.U.U|7|Botnet-ICMP|7|
u.u.U.D.u.u.u.u|7|Botnet-ICMP|7|
u.u.D.u.u.U.u.u|7|Botnet-ICMP|7|
u.U.u.u.U.u.U.u|7|Botnet-ICMP|7|
u.U.u.u.U.U.U.U|7|Botnet-ICMP|7|
u.U.u.U.U.U.U.u|7|Botnet-ICMP|7|
u.U.U.D.u.u.u.u|7|Botnet-ICMP|7|
u.D.U.u.u.u.u.u|7|Botnet-ICMP|7|
U.u.u.u.u.D.u.u|7|Botnet-ICMP|7|
U.u.u.u.U.U.U.U|7|Botnet-ICMP|7|
U.u.u.U.u.u.u.U|7|Botnet-ICMP|7|
U.u.u.U.u.u.U.u|7|Botnet-ICMP|7|
U.u.u.U.U.u.u.U|7|Botnet-ICMP|7|
U.u.u.U.U.U.u.U|7|Botnet-ICMP|7|
U.u.u.U.U.U.U.u|7|Botnet-ICMP|7|
U.u.U.u.u.u.U.U|7|Botnet-ICMP|7|
U.u.U.u.u.U.U.u|7|Botnet-ICMP|7|
U.u.U.U.u.u.u.U|7|Botnet-ICMP|7|
U.u.U.U.u.U.u.u|7|Botnet-ICMP|7|
U.u.U.U.U.U.U.u|7|Botnet-ICMP|7|
U.u.D.u.u.u.u.u|7|Botnet-ICMP|7|
U.U.u.u.u.u.D.u|7|Botnet-ICMP|7|
U.U.u.u.u.U.u.U|7|Botnet-ICMP|7|
U.U.u.u.u.D.u.u|7|Botnet-ICMP|7|
U.U.u.u.U.U.U.U|7|Botnet-ICMP|7|
U.U.u.U.U.u.U.U|7|Botnet-ICMP|7|
U.U.u.U.U.U.U.U|7|Botnet-ICMP|7|
U.U.u.D.u.u.u.u|7|Botnet-ICMP|7|
U.U.U.U.U.u.u.U|7|Botnet-ICMP|7|
S.s.S.S.S.S.S.S|7|Botnet-TCP-HTTP-Persistent-Down|4|
S.s.S.S.S.S.S.S|7|Botnet-TCP-SMTP-Attempt-SPAM|3|
S.S.S.S.s.S.S.S|7|Botnet-TCP-HTTP-Persistent-Down|2|
S.S.S.S.s.S.S.S|7|Botnet-TCP-SMTP-Attempt-SPAM|5|
D.U.U.u.u.u.u.u|7|Botnet-ICMP|7|
.u.u.u.d.u.u.U.|7|Botnet-ICMP|7|
.u.u.u.U.u.D.U.|7|Botnet-ICMP|7|
.u.u.u.U.U.u.D.|7|Botnet-ICMP|7|
.u.u.u.U.D.u.u.|7|Botnet-ICMP|7|
.u.u.u.D.D.u.u.|7|Botnet-ICMP|7|
.u.u.U.u.D.U.u.|7|Botnet-ICMP|7|
.u.u.U.U.u.D.u.|7|Botnet-ICMP|7|
.u.u.D.u.U.u.u.|7|Botnet-ICMP|7|
.u.u.D.U.U.U.u.|7|Botnet-ICMP|7|
.u.U.U.u.D.u.u.|7|Botnet-ICMP|7|
.u.D.u.U.u.u.u.|7|Botnet-ICMP|7|
.s.S.S.S.S.S.S.|7|Botnet-TCP-HTTP-Persistent-Down|4|
.s.S.S.S.S.S.S.|7|Botnet-TCP-SMTP-Attempt-SPAM|3|
.U.u.u.U.u.U.U.|7|Botnet-ICMP|7|
.U.u.u.U.U.u.D.|7|Botnet-ICMP|7|
.U.u.U.u.u.D.u.|7|Botnet-ICMP|7|
.U.u.U.u.U.U.u.|7|Botnet-ICMP|7|
.U.u.U.u.U.U.U.|7|Botnet-ICMP|7|
.U.u.U.U.U.u.u.|7|Botnet-ICMP|7|
.U.u.D.u.u.U.u.|7|Botnet-ICMP|7|
.U.U.u.u.D.u.u.|7|Botnet-ICMP|7|
.U.U.u.U.u.u.D.|7|Botnet-ICMP|7|
.U.U.u.U.u.U.u.|7|Botnet-ICMP|7|
.S.S.S.S.s.S.S.|7|Botnet-TCP-HTTP-Persistent-Down|2|
