pattern|total_frequency |label|label_frequency|
.S.s.s.S|19|Botnet-TCP-HTTP-Persistent-Down|19|
.R.r.r.r|19|Botnet-UDP-Attempt|14|
.R.r.r.r|19|Normal-UDP-DNS|5|
.D.u.D.u|19|Botnet-ICMP|19|
s.s.S.s.|18|Botnet-TCP-HTTP-Persistent-Down|18|
U.u.d.u.|18|Botnet-ICMP|18|
U.u.U.D.|18|Botnet-ICMP|18|
S.s.s.s.|18|Botnet-TCP-HTTP-Persistent-Down|18|
.s.s.S.s|18|Botnet-TCP-HTTP-Persistent-Down|18|
.U.u.d.u|18|Botnet-ICMP|18|
.U.u.U.D|18|Botnet-ICMP|18|
.S.s.s.s|18|Botnet-TCP-HTTP-Persistent-Down|18|
u.d.u.U.|17|Botnet-ICMP|17|
s.s.s.S.|17|Botnet-TCP-HTTP-Persistent-Down|17|
r.r.r.R.|17|Botnet-UDP-Attempt|12|
r.r.r.R.|17|Normal-UDP-DNS|5|
i+i+i+i+|17|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|17|
U.u.D.D.|17|Botnet-ICMP|17|
R.r.R.R.|17|Botnet-UDP-Attempt|3|
R.r.R.R.|17|Normal-UDP-DNS|14|
R.R.r.R.|17|Botnet-UDP-Attempt|2|
R.R.r.R.|17|Normal-UDP-DNS|15|
.u.d.u.U|17|Botnet-ICMP|17|
.s.s.s.S|17|Botnet-TCP-HTTP-Persistent-Down|17|
.U.u.D.D|17|Botnet-ICMP|17|
.R.R.r.R|17|Botnet-UDP-Attempt|2|
.R.R.r.R|17|Normal-UDP-DNS|15|
+i+i+i+i|17|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|17|
r.r.r.A.|16|Botnet-UDP-Attempt|9|
r.r.r.A.|16|Normal-UDP-DNS|7|
r.R.R.r.|16|Botnet-UDP-Attempt|8|
r.R.R.r.|16|Normal-UDP-DNS|8|
d.u.u.U.|16|Botnet-ICMP|16|
Z.Z.z.z.|16|Botnet-ICMP|16|
U.D.u.U.|16|Botnet-ICMP|16|
.z.z.z.Z|16|Botnet-ICMP|16|
.r.R.R.r|16|Botnet-UDP-Attempt|8|
.r.R.R.r|16|Normal-UDP-DNS|8|
.d.u.u.U|16|Botnet-ICMP|16|
.Z.Z.z.z|16|Botnet-ICMP|16|
.U.D.u.U|16|Botnet-ICMP|16|
z.z.z.Z.|15|Botnet-ICMP|15|
s.S.s.s.|15|Botnet-TCP-HTTP-Persistent-Down|15|
d.u.U.u.|15|Botnet-ICMP|15|
Z.z.z.z.|15|Botnet-ICMP|15|
R.r.r.R.|15|Botnet-UDP-Attempt|10|
R.r.r.R.|15|Normal-UDP-DNS|5|
R.U.R.U.|15|Normal-UDP-DNS|15|
R.R.R.r.|15|Botnet-UDP-Attempt|5|
R.R.R.r.|15|Normal-UDP-DNS|10|
D.D.u.U.|15|Botnet-ICMP|15|
.z.z.Z.z|15|Botnet-ICMP|15|
.s.S.s.s|15|Botnet-TCP-HTTP-Persistent-Down|15|
.r.r.r.A|15|Botnet-UDP-Attempt|8|
.r.r.r.A|15|Normal-UDP-DNS|7|
.d.u.U.u|15|Botnet-ICMP|15|
.Z.z.z.z|15|Botnet-ICMP|15|
.R.r.R.R|15|Botnet-UDP-Attempt|3|
.R.r.R.R|15|Normal-UDP-DNS|12|
.R.U.R.U|15|Normal-UDP-DNS|15|
.R.R.R.r|15|Botnet-UDP-Attempt|5|
.R.R.R.r|15|Normal-UDP-DNS|10|
.D.D.u.U|15|Botnet-ICMP|15|
z.z.Z.z.|14|Botnet-ICMP|14|
z.z.Z.Z.|14|Botnet-ICMP|14|
z.Z.Z.z.|14|Botnet-ICMP|14|
Z.Z.Z.z.|14|Botnet-ICMP|14|
D.u.D.U.|14|Botnet-ICMP|14|
.z.z.Z.Z|14|Botnet-ICMP|14|
.z.Z.Z.z|14|Botnet-ICMP|14|
.R.r.r.R|14|Botnet-UDP-Attempt|9|
.R.r.r.R|14|Normal-UDP-DNS|5|
.D.u.D.U|14|Botnet-ICMP|14|
z.Z.Z.Z.|13|Botnet-ICMP|13|
Z.z.z.Z.|13|Botnet-ICMP|13|
U.R.U.R.|13|Normal-UDP-DNS|13|
D.D.D.u.|13|Botnet-ICMP|13|
.z.Z.Z.Z|13|Botnet-ICMP|13|
.r.R.r.R|13|Botnet-UDP-Attempt|7|
.r.R.r.R|13|Normal-UDP-DNS|6|
.Z.Z.Z.z|13|Botnet-ICMP|13|
.D.D.D.u|13|Botnet-ICMP|13|
u.d.U.U.|12|Botnet-ICMP|12|
u.U.u.d.|12|Botnet-ICMP|12|
u.D.D.D.|12|Botnet-ICMP|12|
r.r.R.r.|12|Botnet-UDP-Attempt|10|
r.r.R.r.|12|Normal-UDP-DNS|2|
U.U.u.d.|12|Botnet-ICMP|12|
U.U.d.u.|12|Botnet-ICMP|12|
S.s.S.s.|12|Botnet-TCP-HTTP-Persistent-Down|12|
.u.d.U.U|12|Botnet-ICMP|12|
.u.U.u.d|12|Botnet-ICMP|12|
.u.D.D.D|12|Botnet-ICMP|12|
.r.r.R.r|12|Botnet-UDP-Attempt|10|
.r.r.R.r|12|Normal-UDP-DNS|2|
.Z.z.z.Z|12|Botnet-ICMP|12|
.U.U.u.d|12|Botnet-ICMP|12|
.U.U.d.u|12|Botnet-ICMP|12|
.U.R.U.R|12|Normal-UDP-DNS|12|
.S.s.S.s|12|Botnet-TCP-HTTP-Persistent-Down|12|
z.Z.z.z.|11|Botnet-ICMP|11|
d.U.U.U.|11|Botnet-ICMP|11|
U.d.u.u.|11|Botnet-ICMP|11|
U.D.u.D.|11|Botnet-ICMP|11|
R.D.R.R.|11|Normal-UDP-DNS|11|
R.A.R.R.|11|Botnet-UDP-Attempt|5|
R.A.R.R.|11|Normal-UDP-DNS|6|
D.u.d.u.|11|Botnet-ICMP|11|
A.r.r.r.|11|Botnet-UDP-Attempt|7|
A.r.r.r.|11|Normal-UDP-DNS|4|
.z.Z.z.z|11|Botnet-ICMP|11|
.r.A.r.R|11|Botnet-UDP-Attempt|5|
.r.A.r.R|11|Normal-Grill|1|
.r.A.r.R|11|Normal-UDP-DNS|5|
.d.U.U.U|11|Botnet-ICMP|11|
.U.d.u.u|11|Botnet-ICMP|11|
.U.D.u.D|11|Botnet-ICMP|11|
.D.u.d.u|11|Botnet-ICMP|11|
.A.r.r.r|11|Botnet-UDP-Attempt|7|
.A.r.r.r|11|Normal-UDP-DNS|4|
u.u.d.D.|10|Botnet-ICMP|10|
s.S.s.S.|10|Botnet-TCP-HTTP-Persistent-Down|10|
r.R.r.r.|10|Botnet-UDP-Attempt|7|
r.R.r.r.|10|Normal-UDP-DNS|3|
r.R.r.R.|10|Botnet-UDP-Attempt|4|
r.R.r.R.|10|Normal-UDP-DNS|6|
r.A.r.R.|10|Botnet-UDP-Attempt|5|
r.A.r.R.|10|Normal-UDP-DNS|5|
Z.Z.Z.Z.|10|Botnet-ICMP|10|
R.R.D.R.|10|Normal-UDP-DNS|10|
R.R.A.r.|10|Botnet-UDP-Attempt|3|
R.R.A.r.|10|Normal-UDP-DNS|7|
.u.u.d.D|10|Botnet-ICMP|10|
.s.S.s.S|10|Botnet-TCP-HTTP-Persistent-Down|10|
.r.r.A.r|10|Botnet-UDP-Attempt|6|
.r.r.A.r|10|Normal-UDP-DNS|4|
.r.R.r.r|10|Botnet-UDP-Attempt|7|
.r.R.r.r|10|Normal-UDP-DNS|3|
.Z.Z.Z.Z|10|Botnet-ICMP|10|
.R.R.D.R|10|Normal-UDP-DNS|10|
.R.R.A.r|10|Botnet-UDP-Attempt|3|
.R.R.A.r|10|Normal-UDP-DNS|7|
.R.D.R.R|10|Normal-UDP-DNS|10|
u.u.d.U.|9|Botnet-ICMP|9|
s.s.w.s.|9|Botnet-TCP-HTTP-Persistent-Down|9|
r.r.A.r.|9|Botnet-UDP-Attempt|5|
r.r.A.r.|9|Normal-UDP-DNS|4|
d.u.u.D.|9|Botnet-ICMP|9|
d.u.U.U.|9|Botnet-ICMP|8|
d.u.U.U.|9|Normal-UDP-DNS|1|
U.U.D.D.|9|Botnet-ICMP|9|
R.r.R.r.|9|Botnet-UDP-Attempt|3|
R.r.R.r.|9|Normal-UDP-DNS|6|
R.U.R.R.|9|Normal-UDP-DNS|9|
R.R.R.U.|9|Normal-UDP-DNS|9|
R.R.A.R.|9|Botnet-UDP-Attempt|3|
R.R.A.R.|9|Normal-UDP-DNS|6|
I.z.z.z.|9|Botnet-ICMP|9|
D.D.U.U.|9|Botnet-ICMP|9|
B.S.S.S.|9|Botnet-TCP-HTTP-Persistent-Down|9|
.u.u.d.U|9|Botnet-ICMP|9|
.s.s.w.s|9|Botnet-TCP-HTTP-Persistent-Down|9|
.d.u.u.D|9|Botnet-ICMP|9|
.d.u.U.U|9|Botnet-ICMP|8|
.d.u.U.U|9|Normal-UDP-DNS|1|
.U.d.U.U|9|Botnet-ICMP|8|
.U.d.U.U|9|Normal-UDP-DNS|1|
.U.U.D.D|9|Botnet-ICMP|9|
.R.U.R.R|9|Normal-UDP-DNS|9|
.I.z.z.z|9|Botnet-ICMP|9|
.D.D.U.U|9|Botnet-ICMP|9|
.B.S.S.S|9|Botnet-TCP-HTTP-Persistent-Down|9|
z,z,z,z,|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|8|
v,v,v,v,|8|Botnet-TCP-HTTP-Persistent-Down|8|
u.d.D.u.|8|Botnet-ICMP|8|
u.D.u.d.|8|Botnet-ICMP|8|
u.D.d.u.|8|Botnet-ICMP|8|
r.A.r.r.|8|Botnet-UDP-Attempt|4|
r.A.r.r.|8|Normal-UDP-DNS|4|
d.U.U.u.|8|Botnet-ICMP|8|
U.u.d.U.|8|Botnet-ICMP|8|
U.u.U.d.|8|Botnet-ICMP|8|
U.d.U.U.|8|Botnet-ICMP|8|
U.U.U.d.|8|Botnet-ICMP|8|
S.b.b.d.|8|Normal-UDP-DNS|8|
S.S.B.S.|8|Botnet-TCP-HTTP-Persistent-Down|8|
S.B.S.S.|8|Botnet-TCP-HTTP-Persistent-Down|8|
R.R.r.A.|8|Botnet-UDP-Attempt|3|
R.R.r.A.|8|Normal-UDP-DNS|5|
R.R.U.R.|8|Normal-UDP-DNS|8|
D.U.U.D.|8|Botnet-ICMP|8|
.u.d.D.u|8|Botnet-ICMP|8|
.u.D.u.d|8|Botnet-ICMP|8|
.u.D.d.u|8|Botnet-ICMP|8|
.r.a.r.r|8|Botnet-UDP-Attempt|3|
.r.a.r.r|8|Normal-Grill|4|
.r.a.r.r|8|Normal-UDP-DNS|1|
.r.A.r.r|8|Botnet-UDP-Attempt|4|
.r.A.r.r|8|Normal-UDP-DNS|4|
.d.U.U.u|8|Botnet-ICMP|8|
.U.u.d.U|8|Botnet-ICMP|8|
.U.u.U.d|8|Botnet-ICMP|8|
.U.U.U.d|8|Botnet-ICMP|8|
.S.S.B.S|8|Botnet-TCP-HTTP-Persistent-Down|8|
.S.B.S.S|8|Botnet-TCP-HTTP-Persistent-Down|8|
.R.r.R.r|8|Botnet-UDP-Attempt|2|
.R.r.R.r|8|Normal-UDP-DNS|6|
.R.R.u.R|8|Normal-UDP-DNS|8|
.R.R.R.U|8|Normal-UDP-DNS|8|
.R.A.R.R|8|Botnet-UDP-Attempt|4|
.R.A.R.R|8|Normal-UDP-DNS|4|
.D.U.U.D|8|Botnet-ICMP|8|
.A.R.R.R|8|Botnet-UDP-Attempt|4|
.A.R.R.R|8|Normal-UDP-DNS|4|
,z,z,z,z|8|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|8|
,y,y,y,y|8|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
,y,y,y,y|8|Botnet-TCP-HTTPS-Established-Microsoft|2|
,y,y,y,y|8|Botnet-TCP-HTTP-Established-SSL|1|
,y,H,y,y|8|Botnet-TCP-HTTP-CC-Custom-Encryption|4|
,y,H,y,y|8|Botnet-TCP-CC-Not-Encrypted|1|
,y,H,y,y|8|Botnet-TCP-HTTPS-Established-Microsoft|2|
,y,H,y,y|8|Botnet-TCP-Established-Custom-Encryption|1|
z.z.z.I.|7|Botnet-ICMP|7|
z.z.I.z.|7|Botnet-ICMP|7|
z.I.z.z.|7|Botnet-ICMP|7|
y,y,y,y,|7|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
y,y,y,y,|7|Botnet-TCP-HTTPS-Established-Microsoft|1|
y,y,y,y,|7|Botnet-TCP-HTTP-Established-SSL|1|
y,H,y,y,|7|Botnet-TCP-HTTP-CC-Custom-Encryption|4|
y,H,y,y,|7|Botnet-TCP-CC-Not-Encrypted|1|
y,H,y,y,|7|Botnet-TCP-HTTPS-Established-Microsoft|2|
u.u.D.d.|7|Botnet-ICMP|7|
u.U.d.U.|7|Botnet-ICMP|7|
u.D.D.U.|7|Botnet-ICMP|7|
s.w.s.S.|7|Botnet-TCP-HTTP-Persistent-Down|7|
r.r.r.a.|7|Botnet-UDP-Attempt|2|
r.r.r.a.|7|Normal-Grill|4|
r.r.r.a.|7|Normal-Stribrek|1|
d.U.u.u.|7|Botnet-ICMP|7|
Z.z.Z.Z.|7|Botnet-ICMP|7|
Z.Z.z.I.|7|Botnet-ICMP|7|
U.U.R.R.|7|Normal-UDP-DNS|7|
U.D.D.u.|7|Botnet-ICMP|7|
S.W.S.S.|7|Botnet-TCP-HTTP-Persistent-Down|7|
S.S.S.W.|7|Botnet-TCP-HTTP-Persistent-Down|7|
S.S.S.B.|7|Botnet-TCP-HTTP-Persistent-Down|7|
R.u.R.R.|7|Normal-UDP-DNS|7|
R.R.u.R.|7|Normal-UDP-DNS|7|
R.A.r.r.|7|Botnet-UDP-Attempt|3|
R.A.r.r.|7|Normal-UDP-DNS|4|
H,y,y,y,|7|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
H,y,y,y,|7|Botnet-TCP-HTTPS-Established-Microsoft|1|
H,y,y,y,|7|Botnet-TCP-HTTP-Established-SSL|1|
D.d.u.u.|7|Botnet-ICMP|7|
A.r.R.r.|7|Botnet-UDP-Attempt|4|
A.r.R.r.|7|Normal-UDP-DNS|3|
A.R.R.R.|7|Botnet-UDP-Attempt|3|
A.R.R.R.|7|Normal-UDP-DNS|4|
.z.z.z.I|7|Botnet-ICMP|7|
.z.z.I.z|7|Botnet-ICMP|7|
.z.I.z.z|7|Botnet-ICMP|7|
.u.u.D.d|7|Botnet-ICMP|7|
.u.U.d.U|7|Botnet-ICMP|7|
.u.D.D.U|7|Botnet-ICMP|7|
.s.w.s.S|7|Botnet-TCP-HTTP-Persistent-Down|7|
.r.r.r.a|7|Botnet-UDP-Attempt|2|
.r.r.r.a|7|Normal-Grill|4|
.r.r.r.a|7|Normal-Stribrek|1|
.d.U.u.u|7|Botnet-ICMP|7|
.Z.z.Z.Z|7|Botnet-ICMP|7|
.Z.Z.z.I|7|Botnet-ICMP|7|
.U.U.U.R|7|Normal-UDP-DNS|7|
.U.U.R.R|7|Normal-UDP-DNS|7|
.U.D.D.u|7|Botnet-ICMP|7|
.S.W.S.S|7|Botnet-TCP-HTTP-Persistent-Down|7|
.S.S.S.W|7|Botnet-TCP-HTTP-Persistent-Down|7|
.S.S.S.B|7|Botnet-TCP-HTTP-Persistent-Down|7|
.R.R.r.A|7|Botnet-UDP-Attempt|2|
.R.R.r.A|7|Normal-UDP-DNS|5|
.R.R.U.R|7|Normal-UDP-DNS|7|
.R.R.A.R|7|Botnet-UDP-Attempt|1|
.R.R.A.R|7|Normal-UDP-DNS|6|
.R.A.r.r|7|Botnet-UDP-Attempt|3|
.R.A.r.r|7|Normal-UDP-DNS|4|
.D.d.u.u|7|Botnet-ICMP|7|
.A.r.R.r|7|Botnet-UDP-Attempt|4|
.A.r.R.r|7|Normal-UDP-DNS|3|
.A.R.R.r|7|Botnet-UDP-Attempt|4|
.A.R.R.r|7|Normal-UDP-DNS|3|
,v,v,v,v|7|Botnet-TCP-HTTP-Persistent-Down|7|
,H,y,y,y|7|Botnet-TCP-HTTP-CC-Custom-Encryption|5|
,H,y,y,y|7|Botnet-TCP-HTTPS-Established-Microsoft|1|
,H,y,y,y|7|Botnet-TCP-HTTP-Established-SSL|1|
