pattern|total_frequency |label|label_frequency|
.u.u.u.u.u.u.U.u.u.u.u.u.u.u.u.|2|Botnet-ICMP|2|
.u.u.u.u.u.u.D.u.u.u.u.U.u.u.d.|2|Botnet-ICMP|2|
.u.u.u.u.u.U.U.U.U.U.U.u.u.u.u.|2|Botnet-ICMP|2|
.u.u.u.u.u.U.U.D.U.u.u.u.u.u.U.|2|Botnet-ICMP|2|
.u.u.u.u.U.U.U.u.U.U.U.u.u.u.U.|2|Botnet-ICMP|2|
.u.u.u.U.U.U.u.u.U.U.u.u.u.u.u.|2|Botnet-ICMP|2|
.u.u.U.U.u.U.u.u.u.u.u.u.U.U.U.|2|Botnet-ICMP|2|
.u.u.U.U.U.u.u.u.U.U.u.u.u.u.u.|2|Botnet-ICMP|2|
.u.u.D.u.u.u.u.u.u.U.u.u.u.u.u.|2|Botnet-ICMP|2|
.u.U.u.u.u.U.U.u.u.u.u.D.u.u.u.|2|Botnet-ICMP|2|
.u.U.u.u.D.u.u.u.U.U.U.u.u.U.U.|2|Botnet-ICMP|2|
.u.U.u.U.U.u.u.u.u.u.u.U.u.U.U.|2|Botnet-ICMP|2|
.u.U.U.u.u.u.u.u.u.u.u.u.U.u.u.|2|Botnet-ICMP|2|
.u.U.U.u.u.D.u.u.u.u.u.u.U.u.u.|2|Botnet-ICMP|2|
.u.U.U.U.u.u.u.U.U.u.u.u.u.u.u.|2|Botnet-ICMP|2|
.u.D.U.u.u.u.u.u.U.U.u.u.u.U.u.|2|Botnet-ICMP|2|
.U.u.u.D.u.u.u.u.u.u.U.u.u.u.u.|2|Botnet-ICMP|2|
.U.U.u.u.D.u.u.u.u.u.u.U.u.u.u.|2|Botnet-ICMP|2|
.U.U.u.U.U.u.u.u.u.U.U.U.U.u.u.|2|Botnet-ICMP|2|
.U.U.U.u.u.u.U.U.u.u.u.u.u.u.u.|2|Botnet-ICMP|2|
.U.U.U.u.U.U.u.u.u.u.U.U.U.U.u.|2|Botnet-ICMP|2|
.D.u.U.U.u.u.u.u.u.u.u.u.u.U.u.|2|Botnet-ICMP|2|
,h,h,h,h,h,h,h,h,h,h,h,h,h,h,y,|2|Botnet-TCP-HTTP-CC-Custom-Encryption|1|
,h,h,h,h,h,h,h,h,h,h,h,h,h,h,y,|2|Normal-Jist|1|
+F+f+f+f+f+f+f+f+f+f+f+f+f+f+f+|2|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|2|
